path,n_Ni_sublattice,n_defect_sublattice,c_defect,n_1nn_pairs,n_defect_defect_pairs,alpha_1nn_WC,a_eff_A,structure_id,branch,x_Al_target,seed
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_antisiteAl_dense_sqs_5x5x5_s0.extxyz,26,99,0.792,300,186,0.011580450974390422,3.182033839548806,b2_x0.850_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.85,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_antisiteAl_dense_sqs_5x5x5_s1.extxyz,24,101,0.808,300,193,0.014598242002418216,3.1798066520785513,b2_x0.850_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.85,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_antisiteAl_dense_sqs_5x5x5_s2.extxyz,22,103,0.824,300,195,0.04267602978603058,3.178778217204864,b2_x0.850_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.85,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_vacNi_alrich_sqs_5x5x5_s0.extxyz,18,107,0.856,100,87,-0.1873307712463972,2.677080345346967,b2_x0.850_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.85,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_vacNi_alrich_sqs_5x5x5_s1.extxyz,15,110,0.88,100,89,-0.14927685950413228,2.6752926838427866,b2_x0.850_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.85,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.850_vacNi_alrich_sqs_5x5x5_s2.extxyz,15,110,0.88,95,81,-0.10102218355806869,2.683198253708731,b2_x0.850_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.85,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_antisiteAl_dense_sqs_5x5x5_s0.extxyz,21,104,0.832,300,204,0.017659023668638918,3.184132370385885,b2_x0.875_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.875,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_antisiteAl_dense_sqs_5x5x5_s1.extxyz,23,102,0.816,300,195,0.023812956555170905,3.1875107002116083,b2_x0.875_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.875,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_antisiteAl_dense_sqs_5x5x5_s2.extxyz,20,105,0.84,300,216,-0.020408163265306145,3.1799129434276323,b2_x0.875_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.875,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_vacNi_alrich_sqs_5x5x5_s0.extxyz,12,113,0.904,96,82,-0.04521530007570407,2.6636098664459924,b2_x0.875_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.875,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_vacNi_alrich_sqs_5x5x5_s1.extxyz,15,110,0.88,101,79,-0.010044186236805475,2.6634460945143545,b2_x0.875_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.875,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.875_vacNi_alrich_sqs_5x5x5_s2.extxyz,15,110,0.88,105,79,0.02843368752459663,2.667451535729742,b2_x0.875_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.875,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_antisiteAl_dense_sqs_5x5x5_s0.extxyz,17,108,0.864,300,220,0.01763260173754,3.2003094685226317,b2_x0.900_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.9,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_antisiteAl_dense_sqs_5x5x5_s1.extxyz,17,108,0.864,300,224,-0.00022862368541387568,3.195260137051468,b2_x0.900_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.9,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_antisiteAl_dense_sqs_5x5x5_s2.extxyz,15,110,0.88,300,231,0.005681818181818121,3.201211041407504,b2_x0.900_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.9,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_vacNi_alrich_sqs_5x5x5_s0.extxyz,12,113,0.904,102,90,-0.07970590538666711,2.650122675708066,b2_x0.900_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.9,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_vacNi_alrich_sqs_5x5x5_s1.extxyz,12,113,0.904,102,90,-0.07970590538666711,2.6480838244943232,b2_x0.900_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.9,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.900_vacNi_alrich_sqs_5x5x5_s2.extxyz,6,119,0.952,97,92,-0.04650714136473266,2.6409414572673677,b2_x0.900_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.9,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_antisiteAl_dense_sqs_5x5x5_s0.extxyz,13,112,0.896,300,240,0.0035076530612245804,3.2070622792016543,b2_x0.925_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.925,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_antisiteAl_dense_sqs_5x5x5_s1.extxyz,11,114,0.912,300,246,0.014119729147430093,3.209298894708465,b2_x0.925_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.925,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_antisiteAl_dense_sqs_5x5x5_s2.extxyz,15,110,0.88,300,230,0.009986225895316725,3.206936130917305,b2_x0.925_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.925,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_vacNi_alrich_sqs_5x5x5_s0.extxyz,7,118,0.944,106,94,0.004874168667645784,2.6310453122461337,b2_x0.925_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.925,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_vacNi_alrich_sqs_5x5x5_s1.extxyz,8,117,0.936,107,92,0.018585766728589803,2.6255182971617717,b2_x0.925_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.925,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.925_vacNi_alrich_sqs_5x5x5_s2.extxyz,8,117,0.936,102,92,-0.029522774118047934,2.6296181750660557,b2_x0.925_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.925,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_antisiteAl_dense_sqs_5x5x5_s0.extxyz,11,114,0.912,300,247,0.010112085769980572,3.2108268200560444,b2_x0.950_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.95,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_antisiteAl_dense_sqs_5x5x5_s1.extxyz,11,114,0.912,300,247,0.010112085769980572,3.2112768862126386,b2_x0.950_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.95,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_antisiteAl_dense_sqs_5x5x5_s2.extxyz,11,114,0.912,300,245,0.018127372524879504,3.2100168845726555,b2_x0.950_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.95,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_vacNi_alrich_sqs_5x5x5_s0.extxyz,6,119,0.952,107,91,0.06160925062713363,2.621420046724307,b2_x0.950_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.95,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_vacNi_alrich_sqs_5x5x5_s1.extxyz,6,119,0.952,117,113,-0.06566004984195795,2.620167154241746,b2_x0.950_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.95,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.950_vacNi_alrich_sqs_5x5x5_s2.extxyz,5,120,0.96,106,98,-0.0031774109014675034,2.6223300393481823,b2_x0.950_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.95,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_antisiteAl_dense_sqs_5x5x5_s0.extxyz,4,121,0.968,300,278,0.011053434419324715,3.2211843817303447,b2_x0.975_antisiteAl_dense_sqs_5x5x5_s0.extxyz,antisite,0.975,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_antisiteAl_dense_sqs_5x5x5_s1.extxyz,6,119,0.952,300,269,0.010633665230798117,3.223858322520411,b2_x0.975_antisiteAl_dense_sqs_5x5x5_s1.extxyz,antisite,0.975,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_antisiteAl_dense_sqs_5x5x5_s2.extxyz,5,120,0.96,325,299,0.0017361111111110494,3.225601768289752,b2_x0.975_antisiteAl_dense_sqs_5x5x5_s2.extxyz,antisite,0.975,2
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_vacNi_alrich_sqs_5x5x5_s0.extxyz,2,123,0.984,107,107,-0.03278471809108341,2.6029887848217657,b2_x0.975_vacNi_alrich_sqs_5x5x5_s0.extxyz,vacancy,0.975,0
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_vacNi_alrich_sqs_5x5x5_s1.extxyz,3,122,0.976,108,107,-0.040064772512367286,2.6033938012227025,b2_x0.975_vacNi_alrich_sqs_5x5x5_s1.extxyz,vacancy,0.975,1
/home/ubuntu/repos/machine-learning/laves_fig6/b2_offstoich/relax/b2_x0.975_vacNi_alrich_sqs_5x5x5_s2.extxyz,2,123,0.984,140,140,-0.03278471809108341,2.5911154345845557,b2_x0.975_vacNi_alrich_sqs_5x5x5_s2.extxyz,vacancy,0.975,2
