material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-305992,BaAg,B2,Ag,Ba,1,1,4.096244,-0.24403711375,0.03819751875000024,OQMD,4.06030444299012
oqmd-305541,YCu,B2,Cu,Y,1,1,3.462521,-0.243535712500001,0.016494403749999276,OQMD,3.462339124868043
oqmd-307581,CeAg,B2,Ag,Ce,1,1,3.778366,-0.2404859225,0.0037077550000010062,OQMD,3.7714145303288524
oqmd-305652,ZrBi,B2,Bi,Zr,1,1,3.651775,-0.238037762499999,0.15845063624999997,OQMD,3.722676339264419
oqmd-307626,NdNi,B2,Nd,Ni,1,1,3.486236,-0.2377875675,0.08933367250000032,OQMD,3.5669480962629403
oqmd-307180,LiTl,B2,Li,Tl,1,1,3.45382,-0.2332899725,0.0,OQMD,3.4615148441935255
oqmd-306285,LiAg,B2,Ag,Li,1,1,3.160655,-0.23267686875,0.0,OQMD,3.2396443982442213
oqmd-306520,VPt,B2,Pt,V,1,1,3.108522,-0.23248655,0.31302101249999925,OQMD,3.07577232667245
oqmd-306606,CaSi,B2,Ca,Si,1,1,3.590148,-0.2281837325,0.32208607,OQMD,3.6545252479855748
oqmd-305070,TmCo,B2,Co,Tm,1,1,3.280117,-0.226791684999999,0.039460597500001,OQMD,3.3618314091933543
oqmd-306541,VOs,B2,Os,V,1,1,3.011691,-0.22667182,0.0403584437499995,OQMD,3.008431139752093
oqmd-307500,VIr,B2,Ir,V,1,1,3.043149,-0.22601498,0.29745129000000003,OQMD,3.025872803915156
oqmd-304734,VRu,B2,Ru,V,1,1,2.996061,-0.225054775,0.049179857999999604,OQMD,2.9986223065428557
oqmd-306279,GdCu,B2,Cu,Gd,1,1,3.49949,-0.22303795375,0.009654974999999705,OQMD,3.4680889698650303
oqmd-1218117,MnAl,B2,Al,Mn,1,1,2.937114,-0.222952076896551,0.04542964999999971,OQMD,3.0777069722741155
oqmd-304624,EuCu,B2,Cu,Eu,1,1,3.547989,-0.22140499,0.052073746250000025,OQMD,3.63493363878428
oqmd-307010,SiPt,B2,Pt,Si,1,1,3.084032,-0.218371992500001,0.45266147624999914,OQMD,3.0925359416409246
oqmd-306015,MgAs,B2,As,Mg,1,1,3.394077,-0.216318437083335,0.3184407135,OQMD,3.410843196937478
oqmd-306174,ZnAu,B2,Au,Zn,1,1,3.186464,-0.215700395,0.0002999494444444195,OQMD,3.238844935545234
oqmd-305744,TiZn,B2,Ti,Zn,1,1,3.132349,-0.215591421893132,0.006726484999999588,OQMD,3.182544629182846
oqmd-305996,LiGe,B2,Ge,Li,1,1,3.134332,-0.2145372975,0.07170989437499997,OQMD,3.2065896021056246
oqmd-306951,EuIr,B2,Eu,Ir,1,1,3.44799,-0.213647874999999,0.3377628168750018,OQMD,3.63493363878428
oqmd-304562,AcAl,B2,Ac,Al,1,1,3.962716,-0.213411543749999,0.08642545031250132,OQMD,3.828171050535057
oqmd-306345,AsPd,B2,As,Pd,1,1,3.198741,-0.2110526775,0.137541557083333,OQMD,3.1855620111902736
oqmd-307485,TaOs,B2,Os,Ta,1,1,3.185174,-0.207047245,0.08978545999999998,OQMD,3.0964600519496117
oqmd-304434,EuAl,B2,Al,Eu,1,1,3.822789,-0.20632156,0.10662086700000004,OQMD,3.713958379358059
oqmd-306637,PrNi,B2,Ni,Pr,1,1,3.526599,-0.20563815375,0.0946073849999996,OQMD,3.6031657389671774
oqmd-306712,YbCu,B2,Cu,Yb,1,1,3.474482,-0.205600055,0.06510535125,OQMD,3.5252088667923274
oqmd-307007,USb,B2,Sb,U,1,1,3.726252,-0.204552909999999,0.027859745625001348,OQMD,3.709327538503822
oqmd-305436,NpIr,B2,Ir,Np,1,1,3.349081,-0.203273579375001,0.10881591000000024,OQMD,3.34740670472046
oqmd-307749,NaSn,B2,Na,Sn,1,1,3.704619,-0.202134693851425,0.12196787406250001,OQMD,3.8043785466764715
oqmd-305810,HfAl,B2,Al,Hf,1,1,3.351518,-0.201986792500001,0.2133052629999989,OQMD,3.3505912344715303
oqmd-307446,ErCo,B2,Co,Er,1,1,3.293679,-0.200746875,0.051139975000000004,OQMD,3.376313285147391
oqmd-306560,CaAl,B2,Al,Ca,1,1,3.712195,-0.1987379,0.06565230897892729,OQMD,3.723359983927307
oqmd-305779,YbNi,B2,Ni,Yb,1,1,3.334043,-0.19701546,0.1255172412500005,OQMD,3.5252088667923274
oqmd-306406,HfZn,B2,Hf,Zn,1,1,3.299886,-0.196782277500001,0.004459868333332673,OQMD,3.31867826423451
oqmd-306083,TaMo,B2,Mo,Ta,1,1,3.22758,-0.194359655000001,5.3885000000114536e-05,OQMD,3.156162008722429
oqmd-304441,YbAl,B2,Al,Yb,1,1,3.699694,-0.1932697,0.07065932499999994,OQMD,3.6506087527117352
oqmd-304977,VAs,B2,As,V,1,1,3.062818,-0.192993852499999,0.2980473808333344,OQMD,3.1683734898942935
oqmd-306725,MgHg,B2,Hg,Mg,1,1,3.48126,-0.192599097066469,0.0,OQMD,3.568926921795202
oqmd-305016,MnPd,B2,Mn,Pd,1,1,3.111382,-0.19234406189655,0.00825696124137959,OQMD,3.0092971426598885
oqmd-307462,EuNi,B2,Eu,Ni,1,1,3.394063,-0.19041822,0.12410681500000001,OQMD,3.63493363878428
oqmd-306795,ZrFe,B2,Fe,Zr,1,1,3.164894,-0.189444915000001,0.027049267999999627,OQMD,3.15226821941735
oqmd-306628,PaOs,B2,Os,Pa,1,1,3.443451,-0.189166495,0.2702748674999998,OQMD,3.360443651036572
oqmd-306702,NbSi,B2,Nb,Si,1,1,3.159266,-0.187731262500001,0.4366974881486632,OQMD,3.172340043173457
oqmd-304405,LuOs,B2,Lu,Os,1,1,3.33525,-0.1868262575,0.20087491112799274,OQMD,3.396337127443268
oqmd-305299,VRh,B2,Rh,V,1,1,3.033698,-0.18555576,0.20623941000000004,OQMD,3.0170643366138377
oqmd-307187,SrZn,B2,Sr,Zn,1,1,3.875742,-0.185073445,0.018363920000000006,OQMD,3.8758742255261036
oqmd-305185,MnRh,B2,Mn,Rh,1,1,3.0282,-0.18467346189655,0.00019845500000098548,OQMD,2.9497127307591016
oqmd-306744,NaPb,B2,Na,Pb,1,1,3.794913,-0.184604450425824,0.05199052437500001,OQMD,3.8969905845738295
oqmd-306585,KHg,B2,Hg,K,1,1,4.269888,-0.184036059983134,0.043448085,OQMD,4.153724037338471
oqmd-306949,NbIr,B2,Ir,Nb,1,1,3.210782,-0.182956580000001,0.3317277304000006,OQMD,3.121989004901494
oqmd-307546,CdAu,B2,Au,Cd,1,1,3.381841,-0.18204839,0.0032992599999999983,OQMD,3.439341248546197
oqmd-307373,NpSb,B2,Np,Sb,1,1,3.719078,-0.181290156874999,0.05024566500000022,OQMD,3.7078297252359147
oqmd-1218118,SmCu,B2,Cu,Sm,1,1,3.558152,-0.18108203875,0.028316109999999006,OQMD,3.5114907801899036
oqmd-306582,ZrRe,B2,Re,Zr,1,1,3.304535,-0.180925547499999,0.13694686530000078,OQMD,3.261530895481034
oqmd-307684,NbRh,B2,Nb,Rh,1,1,3.19284,-0.178855895000002,0.23225382499999866,OQMD,3.1131805376001758
oqmd-307329,ThPb,B2,Pb,Th,1,1,3.941171,-0.176801575000001,0.16771764333333294,OQMD,3.9760957979386196
oqmd-305148,HoCo,B2,Co,Ho,1,1,3.312793,-0.175184146666665,0.05977276749999999,OQMD,3.4128235567692546
oqmd-304992,ThZn,B2,Th,Zn,1,1,3.66068,-0.173726015,0.04286102250000018,OQMD,3.619267037380722
oqmd-306381,ThAl,B2,Al,Th,1,1,3.729057,-0.173019030000001,0.16897486333333253,OQMD,3.651180007617742
oqmd-305391,BeRu,B2,Be,Ru,1,1,2.78709,-0.172761465,0.09329482749999957,OQMD,2.7702306375607058
oqmd-307105,MgNi,B2,Mg,Ni,1,1,3.037608,-0.170088804583335,0.0413317495833333,OQMD,3.1542648345793056
oqmd-304934,PdPb,B2,Pb,Pd,1,1,3.47815,-0.169306779999999,0.08852255375000001,OQMD,3.487162889745708
oqmd-305017,SbRh,B2,Rh,Sb,1,1,3.304414,-0.1684291275,0.33997447124999997,OQMD,3.343899933825803
oqmd-306026,BaZn,B2,Ba,Zn,1,1,4.102211,-0.16597155,0.0184744275,OQMD,4.06030444299012
oqmd-304679,CeNi,B2,Ce,Ni,1,1,3.558201,-0.16587579375,0.10213400499999997,OQMD,3.64144002103029
oqmd-307778,TaFe,B2,Fe,Ta,1,1,3.061631,-0.165763610000001,0.022646239375000266,OQMD,3.002034281355745
oqmd-305046,PmCu,B2,Cu,Pm,1,1,3.562046,-0.16449770625,0.005279791875000217,OQMD,3.5326464939747564
oqmd-305306,TiBe,B2,Be,Ti,1,1,2.925858,-0.163737286893132,0.0,OQMD,2.900467579527509
oqmd-307727,PaAu,B2,Au,Pa,1,1,3.592113,-0.162506509999999,0.22061027300000013,OQMD,3.5371720661565256
oqmd-306483,LiZn,B2,Li,Zn,1,1,3.072704,-0.162059665,0.059607995,OQMD,3.1540317385775922
oqmd-305188,ThHg,B2,Hg,Th,1,1,3.835823,-0.161278152483135,0.009079386666666495,OQMD,3.832578644240909
oqmd-306643,CsHg,B2,Cs,Hg,1,1,4.599275,-0.159996962483134,0.051379327500000294,OQMD,4.4685834841437035
oqmd-306162,ThIn,B2,In,Th,1,1,3.98794,-0.159979395000001,0.146105441249999,OQMD,3.8706081572290105
oqmd-305429,NpRh,B2,Np,Rh,1,1,3.329602,-0.158411994375001,0.07785806493135064,OQMD,3.338598237419142
oqmd-306778,NaTl,B2,Na,Tl,1,1,3.816395,-0.157839487925824,0.013457240000000176,OQMD,3.847644929631865
oqmd-305864,ZrIn,B2,In,Zr,1,1,3.548901,-0.157626265,0.16998573500000025,OQMD,3.6027495779992424
oqmd-304596,RbHg,B2,Hg,Rb,1,1,4.450921,-0.156105782483134,0.05215703000000038,OQMD,4.288034782167307
oqmd-306452,PaTc,B2,Pa,Tc,1,1,3.442645,-0.155615172500001,0.12077050499999942,OQMD,3.3697233388741865
oqmd-305497,TbIn,B2,In,Tb,1,1,3.767772,-0.154100362333335,0.03964822906666607,OQMD,3.8183688987580924
oqmd-305519,ReSi,B2,Re,Si,1,1,2.988293,-0.153127659999999,0.17373836062500114,OQMD,3.0400316601903845
oqmd-306665,NbRu,B2,Nb,Ru,1,1,3.175823,-0.15192723,0.0713608,OQMD,3.0947385075291938
oqmd-307413,DyCo,B2,Co,Dy,1,1,3.322842,-0.148605788333335,0.06735208000000001,OQMD,3.415033908555281
oqmd-306998,BeFe,B2,Be,Fe,1,1,2.631093,-0.148070975,0.05818379812500027,OQMD,2.6856137001760763
oqmd-307380,SmRu,B2,Ru,Sm,1,1,3.462865,-0.147855488749999,0.08357433750000132,OQMD,3.5114907801899036
oqmd-307454,AsRh,B2,As,Rh,1,1,3.120148,-0.1473328525,0.3472040095833335,OQMD,3.1259775992894867
oqmd-306545,NaAs,B2,As,Na,1,1,3.472892,-0.145039432925824,0.305043816875,OQMD,3.5953897060183952
oqmd-305507,AlCu,B2,Al,Cu,1,1,2.99446,-0.14312595,0.07049636299999976,OQMD,3.086451897991589
oqmd-306027,TiSn,B2,Sn,Ti,1,1,3.39955,-0.140603165318733,0.2893280793749996,OQMD,3.446761351843385
oqmd-307123,MgSn,B2,Mg,Sn,1,1,3.644228,-0.138509868008936,0.0388711171875,OQMD,3.6198320375955544
oqmd-306652,NdCu,B2,Cu,Nd,1,1,3.568745,-0.1379445175,0.049801714999999996,OQMD,3.5669480962629403
oqmd-307381,AcNi,B2,Ac,Ni,1,1,3.659656,-0.13599906375,0.12910495499999977,OQMD,3.828171050535057
oqmd-304523,CoB,B2,B,Co,1,1,2.480663,-0.135431984999999,0.274651522500001,OQMD,2.536874000373309
oqmd-305780,TmOs,B2,Os,Tm,1,1,3.358934,-0.134390255,0.21949980328125032,OQMD,3.419655295210693
oqmd-306309,MnIr,B2,Ir,Mn,1,1,3.031592,-0.134084891896551,0.06565768249999898,OQMD,2.95852119806042
oqmd-305192,KBi,B2,Bi,K,1,1,4.186315,-0.134001164999999,0.236443516875001,OQMD,4.311680311591748
oqmd-306510,SnRu,B2,Ru,Sn,1,1,3.238849,-0.1327217884256,0.06052594991194282,OQMD,3.316524409876582
oqmd-305465,GePt,B2,Ge,Pt,1,1,3.191438,-0.1319774975,0.3438449712499997,OQMD,3.182015570873669
oqmd-306649,LaCu,B2,Cu,La,1,1,3.667101,-0.13123783,0.04534735624999964,OQMD,3.6423719624195123
oqmd-307238,HgPd,B2,Hg,Pd,1,1,3.306273,-0.130644357483134,0.012180015000000183,OQMD,3.3436457360479976
oqmd-307282,HfMn,B2,Hf,Mn,1,1,3.147837,-0.130109609396552,0.06123391187499927,OQMD,3.1976412777065883
oqmd-307629,MgGa,B2,Ga,Mg,1,1,3.373269,-0.126949587083335,0.025375186874999983,OQMD,3.3973920942838713
oqmd-307768,CuPd,B2,Cu,Pd,1,1,3.009354,-0.126538239999999,0.0001235400000010045,OQMD,3.018042068377362
oqmd-305296,TlPd,B2,Pd,Tl,1,1,3.391731,-0.1248739425,0.08674052907745161,OQMD,3.437817234803744
oqmd-305844,VFe,B2,Fe,V,1,1,2.861303,-0.123652034999999,0.03336269062500041,OQMD,2.9140053691582257
oqmd-307661,NaCd,B2,Cd,Na,1,1,3.731644,-0.123155670425824,0.041314327499999956,OQMD,3.7406581370168954
oqmd-306859,CeMg,B2,Ce,Mg,1,1,3.943837,-0.122827398333335,1.6880000000218942e-05,OQMD,3.874586197032221
oqmd-306956,TbHg,B2,Hg,Tb,1,1,3.725471,-0.121896289816469,0.0,OQMD,3.780339385769991
oqmd-305517,ThOs,B2,Os,Th,1,1,3.568234,-0.121067439999999,0.17443177852631744,OQMD,3.5261983093136053
oqmd-304702,VMo,B2,Mo,V,1,1,3.063131,-0.12079125,0.0001478299999994187,OQMD,3.0681330965249107
oqmd-306905,YCo,B2,Co,Y,1,1,3.347876,-0.1199810325,0.08478794000000014,OQMD,3.448886746326233
oqmd-305615,NaIn,B2,In,Na,1,1,3.735443,-0.119867975425824,0.09097292875000013,OQMD,3.79150294386422
oqmd-306292,PrMg,B2,Mg,Pr,1,1,3.913399,-0.119393623333335,0.0,OQMD,3.8524885299800435
oqmd-307812,PrCu,B2,Cu,Pr,1,1,3.62188,-0.11915529875,0.05309498250000019,OQMD,3.6031657389671774
oqmd-304908,NbGe,B2,Ge,Nb,1,1,3.225022,-0.117813382500001,0.3064466053905946,OQMD,3.261819672406201
oqmd-304497,HfSn,B2,Hf,Sn,1,1,3.539445,-0.117039705925601,0.2929896387196562,OQMD,3.5828949868950493
oqmd-306419,NbMo,B2,Mo,Nb,1,1,3.230982,-0.116235335000001,5.959999999988197e-05,OQMD,3.1642492975112484
oqmd-305341,LaMg,B2,La,Mg,1,1,3.953186,-0.115185044583335,0.0003716962499998866,OQMD,3.8751242536441572
oqmd-305940,ZnIr,B2,Ir,Zn,1,1,3.035508,-0.11510788,0.08149729249999998,OQMD,3.079558184588342
oqmd-304683,NdMg,B2,Mg,Nd,1,1,3.888343,-0.114947872083335,0.0,OQMD,3.831578264215339
oqmd-306405,URu,B2,Ru,U,1,1,3.343505,-0.1147823925,0.15680495000000017,OQMD,3.3216540206160676
oqmd-306731,ZrHg,B2,Hg,Zr,1,1,3.514446,-0.114643687483134,0.02661788499999987,OQMD,3.5647200650111412
oqmd-306154,InNi,B2,In,Ni,1,1,3.144169,-0.114174080000001,0.090937224999999,OQMD,3.2168216280575956
oqmd-304541,BeAu,B2,Au,Be,1,1,2.964143,-0.11387258,0.02098737375000001,OQMD,2.956767885889897
oqmd-306273,MnNb,B2,Mn,Nb,1,1,3.063123,-0.11284776189655,0.0,OQMD,3.088224822350247
oqmd-304569,PmMg,B2,Mg,Pm,1,1,3.8638,-0.111244125833335,0.0,OQMD,3.8117742249006197
oqmd-305479,PaBi,B2,Bi,Pa,1,1,3.825444,-0.110171847499999,0.06062816220000056,OQMD,3.836426000289774
oqmd-305674,PmRu,B2,Pm,Ru,1,1,3.481196,-0.10990565625,0.08629879374999976,OQMD,3.5326464939747564
oqmd-305137,VSi,B2,Si,V,1,1,2.969764,-0.109818662499999,0.42107177962541115,OQMD,3.076223842187119
oqmd-305672,YMg,B2,Mg,Y,1,1,3.796592,-0.109620662083335,0.00011028250000000295,OQMD,3.7634155120484896
oqmd-307655,SrSi,B2,Si,Sr,1,1,3.797475,-0.108681282500001,0.36166422749999905,OQMD,3.8758742255261036
oqmd-304831,InAu,B2,Au,In,1,1,3.496107,-0.10847228,0.12668425000000025,OQMD,3.4901860553935213
oqmd-305139,ThCo,B2,Co,Th,1,1,3.448518,-0.106313,0.256643705,OQMD,3.5261983093136053
oqmd-307362,ZrCu,B2,Cu,Zr,1,1,3.264455,-0.106223675,0.04585902299156523,OQMD,3.2391163973405055
oqmd-307270,PaSn,B2,Pa,Sn,1,1,3.745867,-0.105127208425601,0.1917844637499995,OQMD,3.729374841836849
oqmd-305418,FeB,B2,B,Fe,1,1,2.48406,-0.105015685,0.27725355500000026,OQMD,2.5586058362012474
oqmd-304735,SmMg,B2,Mg,Sm,1,1,3.853296,-0.104352408333335,5.989499999999037e-05,OQMD,3.7995599678520366
oqmd-307710,LiAl,B2,Al,Li,1,1,3.112928,-0.10425868,0.08210382750000016,OQMD,3.1859447088146124
oqmd-306451,MgCu,B2,Cu,Mg,1,1,3.132589,-0.103593704583335,0.02986558333333328,OQMD,3.2433232541245665
oqmd-306737,MgSb,B2,Mg,Sb,1,1,3.655368,-0.103130372083335,0.2123596788075621,OQMD,3.6287655314737943
oqmd-307876,PuIn,B2,In,Pu,1,1,3.812697,-0.102946774999999,0.09992222500000099,OQMD,3.7148961934367684
oqmd-306551,SiMo,B2,Mo,Si,1,1,3.04734,-0.1027127025,0.33768398799777966,OQMD,3.0848967114933847
oqmd-304592,TaW,B2,Ta,W,1,1,3.239909,-0.101577405,0.003993610000000661,OQMD,3.158188964750568
oqmd-307782,CuPt,B2,Cu,Pt,1,1,3.014264,-0.10082023,0.068382655,OQMD,3.0171656465351875
oqmd-307601,MnBe,B2,Be,Mn,1,1,2.703256,-0.0998091318965502,0.1029583508333332,OQMD,2.763716952381759
oqmd-306227,ZrBe,B2,Be,Zr,1,1,3.163193,-0.0997811649999996,0.04243279500000026,OQMD,3.069331408495618
oqmd-307847,MgCd,B2,Cd,Mg,1,1,3.497922,-0.099423564583335,0.012950872500000002,OQMD,3.5561116279359783
oqmd-307834,EuMg,B2,Eu,Mg,1,1,4.05712,-0.099094639583335,0.00015484499999988965,OQMD,3.8708297354910366
oqmd-304654,ErOs,B2,Er,Os,1,1,3.372968,-0.0974422349999999,0.23874547625000017,OQMD,3.428016410191127
oqmd-305362,PaCo,B2,Co,Pa,1,1,3.304861,-0.0967032899999989,0.275777487500001,OQMD,3.2592738330840865
oqmd-307398,HfCu,B2,Cu,Hf,1,1,3.231146,-0.0955138775000002,0.07359406649367511,OQMD,3.2063862034240613
oqmd-306172,BeCu,B2,Be,Cu,1,1,2.682444,-0.095485075,0.005394665000000326,OQMD,2.7724618780992314
oqmd-305764,SbPt,B2,Pt,Sb,1,1,3.411678,-0.0950352575000002,0.3319428024999995,OQMD,3.402607923884416
oqmd-306354,SnAu,B2,Au,Sn,1,1,3.546395,-0.0945285434256009,0.13508407750000012,OQMD,3.503061658205773
oqmd-304899,GdMg,B2,Gd,Mg,1,1,3.807911,-0.0927219233333352,4.165000000000418e-06,OQMD,3.7691653570454773
oqmd-304990,PaGa,B2,Ga,Pa,1,1,3.543563,-0.0924811174999993,0.17692949400000071,OQMD,3.5069348985251656
oqmd-306957,GdCo,B2,Co,Gd,1,1,3.359081,-0.0923440487499994,0.08435705499999961,OQMD,3.4588457699966613
oqmd-306974,ZnCu,B2,Cu,Zn,1,1,2.957005,-0.0919518150000003,0.002401252233779766,OQMD,3.0545389277545687
oqmd-307875,CeCu,B2,Ce,Cu,1,1,3.630177,-0.0904187787500002,0.0540272874999998,OQMD,3.64144002103029
oqmd-307533,TaCo,B2,Co,Ta,1,1,3.051951,-0.0900927150000008,0.17020970494853735,OQMD,2.9803024455278067
oqmd-307106,CaMg,B2,Ca,Mg,1,1,3.96577,-0.0884919595833349,0.006086156250000349,OQMD,3.8802313400602846
oqmd-306757,AcCu,B2,Ac,Cu,1,1,3.769269,-0.0882734437499999,0.06839144812500031,OQMD,3.828171050535057
oqmd-304898,AcMg,B2,Ac,Mg,1,1,4.112847,-0.0875957483333352,0.0005474593749998646,OQMD,3.982395407182854
oqmd-305364,VCr,B2,Cr,V,1,1,2.8934,-0.0860768800000002,0.0034962083333336114,OQMD,3.0352839935024543
oqmd-307539,SrAl,B2,Al,Sr,1,1,3.935506,-0.0850486350000002,0.12861493099999977,OQMD,3.8758742255261036
oqmd-306654,PuAl,B2,Al,Pu,1,1,3.576272,-0.0845468450000002,0.18034959249999982,OQMD,3.4954680438255004
oqmd-305565,TaNi,B2,Ni,Ta,1,1,3.069738,-0.0837087200000006,0.20306088083333348,OQMD,2.99982403973364
oqmd-307762,HfBe,B2,Be,Hf,1,1,3.119186,-0.0828465075000002,0.052290566999999816,OQMD,3.0366012145791736
oqmd-304566,TaSi,B2,Si,Ta,1,1,3.152919,-0.0820226775000013,0.4750413426591002,OQMD,3.1642527543846377
oqmd-307391,TbSi,B2,Si,Tb,1,1,3.545125,-0.0815510748333352,0.4194227125000008,OQMD,3.5301060132050925
oqmd-306719,NbOs,B2,Nb,Os,1,1,3.189163,-0.0813252200000019,0.11357305132896174,OQMD,3.1045473407384305
oqmd-306966,MgZn,B2,Mg,Zn,1,1,3.286884,-0.080508154583335,0.03149048386747229,OQMD,3.355615314935015
oqmd-305227,TiMo,B2,Mo,Ti,1,1,3.159964,-0.0804624318931317,0.07248610095577425,OQMD,3.1375321178159252
oqmd-306422,TcAs,B2,As,Tc,1,1,3.071898,-0.0795746199999998,0.15633141322304273,OQMD,3.126624090265357
oqmd-307077,DyMg,B2,Dy,Mg,1,1,3.782354,-0.0793963629166696,1.9240000000295132e-05,OQMD,3.743870567048598
oqmd-306333,ZrCd,B2,Cd,Zr,1,1,3.515612,-0.0779303299999992,0.04731530749999986,OQMD,3.5519047711519174
oqmd-306842,KSb,B2,K,Sb,1,1,4.104994,-0.0776202599999998,0.36542008250000024,OQMD,4.2135626470170635
oqmd-305396,GaAu,B2,Au,Ga,1,1,3.312315,-0.0771075125,0.152804965,OQMD,3.2806217148940893
oqmd-305093,NiGe,B2,Ge,Ni,1,1,2.97575,-0.0768530025,0.23736442874999902,OQMD,3.0180383717373402
oqmd-307612,PuHg,B2,Hg,Pu,1,1,3.77992,-0.0759131374831341,0.04431971000000036,OQMD,3.676866680448667
oqmd-307000,MgIn,B2,In,Mg,1,1,3.61198,-0.0753002095833351,0.023260150000000007,OQMD,3.606956434783303
oqmd-307529,FePt,B2,Fe,Pt,1,1,3.05127,-0.0744069500000002,0.16664332999999942,OQMD,2.930317468612032
oqmd-305900,HoMg,B2,Ho,Mg,1,1,3.770656,-0.0731007912499999,0.0001146800000003112,OQMD,3.7425944198499317
oqmd-304571,VW,B2,V,W,1,1,3.075918,-0.0725360499999983,0.0024126045833356285,OQMD,3.070160052553049
oqmd-305688,TiCu,B2,Cu,Ti,1,1,3.06784,-0.070581111893131,0.09398704375000032,OQMD,3.0702525683723962
oqmd-307711,CdAg,B2,Ag,Cd,1,1,3.375193,-0.0687399637500001,0.0021870288888891504,OQMD,3.4529399612326097
oqmd-307283,NbSb,B2,Nb,Sb,1,1,3.426084,-0.0685602425000003,0.23607459916666745,OQMD,3.4824120254169477
oqmd-307354,PdAu,B2,Au,Pd,1,1,3.211784,-0.0683106450000004,0.02818165750000022,OQMD,3.202348076168027
oqmd-305523,CaCu,B2,Ca,Cu,1,1,3.538549,-0.0681704600000002,0.09429621499999992,OQMD,3.6512176955708893
oqmd-307672,CdRh,B2,Cd,Rh,1,1,3.232066,-0.0675321100000001,0.05733255999999991,OQMD,3.271246030287987
oqmd-305981,ErMg,B2,Er,Mg,1,1,3.758864,-0.0664945945833346,7.646000000029185e-05,OQMD,3.721515204700863
oqmd-305737,VCo,B2,Co,V,1,1,2.883494,-0.0659696599999986,0.12999177250000038,OQMD,2.892273533330288
oqmd-306165,TbAl,B2,Al,Tb,1,1,3.615146,-0.0655326123333353,0.161654755083333,OQMD,3.598940749146825
oqmd-306824,MgBi,B2,Bi,Mg,1,1,3.748217,-0.0651205320833346,0.1214063534205595,OQMD,3.726883196048479
oqmd-307213,LiMg,B2,Li,Mg,1,1,3.386545,-0.0643571545833352,0.0004646699999999865,OQMD,3.34281606494759
oqmd-304461,MgGe,B2,Ge,Mg,1,1,3.3987,-0.0638073570833351,0.14476953625000014,OQMD,3.408173178463047
oqmd-307831,BiPt,B2,Bi,Pt,1,1,3.518106,-0.0625555774999995,0.22721131750000012,OQMD,3.500725588459101
oqmd-305888,TcGe,B2,Ge,Tc,1,1,3.064066,-0.0625502600000001,0.11784052625000017,OQMD,3.1239540717909264
oqmd-305366,HoOs,B2,Ho,Os,1,1,3.388114,-0.0617086966666651,0.25603943140624974,OQMD,3.4490956253401963
oqmd-306368,GaFe,B2,Fe,Ga,1,1,2.891727,-0.0613977625000004,0.1261295165625001,OQMD,3.009467529180269
oqmd-304780,UGe,B2,Ge,U,1,1,3.508931,-0.0600529200000004,0.17837468250000005,OQMD,3.488735185493075
oqmd-305689,TbPb,B2,Pb,Tb,1,1,3.861655,-0.0593790123333351,0.1224209816666667,OQMD,3.923856539467702
oqmd-305742,ThCu,B2,Cu,Th,1,1,3.553936,-0.05890255,0.090577835,OQMD,3.5261983093136053
oqmd-306075,CrPt,B2,Cr,Pt,1,1,3.099102,-0.058404565,0.11247168085438178,OQMD,3.05159609295626
oqmd-307880,LaRu,B2,La,Ru,1,1,3.555975,-0.0575446349999993,0.14872812000000035,OQMD,3.6423719624195123
oqmd-307165,ScTc,B2,Sc,Tc,1,1,3.235483,-0.0573927750000003,0.2195430056543427,OQMD,3.277577872530591
oqmd-305835,TmMg,B2,Mg,Tm,1,1,3.74985,-0.0567840495833347,0.00010360000000010638,OQMD,3.7131540897204287
oqmd-305131,ThCd,B2,Cd,Th,1,1,3.826111,-0.0563751349999997,0.08306555500000028,OQMD,3.819763350381685
oqmd-304772,SrMg,B2,Mg,Sr,1,1,4.17509,-0.056232719583335,0.023007499374999997,OQMD,4.009936848105135
oqmd-306116,YbMg,B2,Mg,Yb,1,1,3.955857,-0.0562195545833353,0.02050666687499944,OQMD,3.8074801088447128
oqmd-305173,NdRu,B2,Nd,Ru,1,1,3.509573,-0.0548578924999994,0.12190431636939797,OQMD,3.5669480962629403
oqmd-306059,ThTl,B2,Th,Tl,1,1,3.911699,-0.0546462224999997,0.0999415004166673,OQMD,3.926750142996655
oqmd-305232,NpGe,B2,Ge,Np,1,1,3.502959,-0.0539282368750005,0.11677223849999982,OQMD,3.487237372225167
oqmd-306885,CaIr,B2,Ca,Ir,1,1,3.40695,-0.0533248500000001,0.3747079303124994,OQMD,3.6512176955708893
oqmd-305430,BaMg,B2,Ba,Mg,1,1,4.380852,-0.0530907445833351,0.011959341874999876,OQMD,4.116417683804686
oqmd-306034,CrSi,B2,Cr,Si,1,1,2.882126,-0.0527998725000005,0.31472775000000053,OQMD,3.0520476084709287
oqmd-306536,ZnAg,B2,Ag,Zn,1,1,3.180355,-0.0522573137500002,6.022499999989994e-05,OQMD,3.2524436482316466
oqmd-307080,TbNi,B2,Ni,Tb,1,1,3.382684,-0.0521159623333354,0.11072013758333207,OQMD,3.435717259492253
oqmd-306401,PuRu,B2,Pu,Ru,1,1,3.261843,-0.0517397400000004,0.1090819449999996,OQMD,3.3490317722395058
