material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type
mp-1188027,Zr3Mn,Zr,Mn,3.0,1.0,4.37322,-8.5618243,0.20973570875000103,MP,L1$_2$
mp-11358,TaCo3,Ta,Co,1.0,3.0,3.62273736,-8.556960571666666,0.0,MP,L1$_2$
mp-2449,NbRh3,Nb,Rh,1.0,3.0,3.87893151,-8.548006143750001,0.008915387500001001,MP,L1$_2$
mp-1187866,YRu3,Y,Ru,1.0,3.0,4.054049,-8.366452435,0.44178369124999806,MP,L1$_2$
mp-1186913,RbNp3,Rb,Np,1.0,3.0,4.986378,-8.327215165,1.628753114062497,MP,L1$_2$
mp-30785,Mn3Pt,Mn,Pt,3.0,1.0,3.889221,-8.3252732325,0.23712236603448203,MP,L1$_2$
mp-971761,ZnSi3,Zn,Si,1.0,3.0,3.930171,-8.286300715,0.5216733824999991,MP,L1$_2$
mp-2417,DyIr3,Dy,Ir,1.0,3.0,4.057736,-8.21753961,0.184225253749998,MP,L1$_2$
mp-1187906,Zn3N,Zn,N,3.0,1.0,3.6564291,-8.1958695775,0.796096795937499,MP,L1$_2$
mp-971857,Zn3C,Zn,C,3.0,1.0,3.707,-8.129472000625,1.040288750624999,MP,L1$_2$
mp-1183379,BaEu3,Ba,Eu,1.0,3.0,5.929055,-8.11723894,0.078588731249995,MP,L1$_2$
mp-1152,TiRh3,Ti,Rh,1.0,3.0,3.825970309999999,-8.1150613775,0.0,MP,L1$_2$
mp-1184275,Eu3Mg,Eu,Mg,3.0,1.0,5.29913888,-8.102781745000001,0.05312932531249501,MP,L1$_2$
mp-20139,Mn3Ge,Mn,Ge,3.0,1.0,3.651498,-8.06660867,0.035770389999999,MP,L1$_2$
mp-21085,PuPd3,Pu,Pd,1.0,3.0,4.13336366,-8.052654490000002,0.0,MP,L1$_2$
mp-1183401,BeCr3,Be,Cr,1.0,3.0,3.511214,-8.0479993325,0.20930763968750202,MP,L1$_2$
mp-973652,LuRu3,Lu,Ru,1.0,3.0,4.011856,-8.0313908175,0.35643667249999905,MP,L1$_2$
mp-1018021,NbCo3,Nb,Co,1.0,3.0,3.6148721200000002,-7.9987283537500025,0.017165442499997,MP,L1$_2$
mp-1187581,TmRu3,Tm,Ru,1.0,3.0,4.016503,-7.9828129725,0.37711964000000003,MP,L1$_2$
mp-1184213,ErRu3,Er,Ru,1.0,3.0,4.030258,-7.9788057575,0.39086870249999806,MP,L1$_2$
mp-1649,Fe3Pt,Fe,Pt,3.0,1.0,3.750854,-7.943218065,0.04307911750000001,MP,L1$_2$
mp-1183778,DyRu3,Dy,Ru,1.0,3.0,4.047296,-7.9373874075,0.41498649937500104,MP,L1$_2$
mp-1187366,TbRu3,Tb,Ru,1.0,3.0,4.057556,-7.91704382,0.427226846874997,MP,L1$_2$
mp-971853,Zn3B,Zn,B,3.0,1.0,3.700246,-7.899182635416665,0.620357867708333,MP,L1$_2$
mp-8039,AlF3,Al,F,1.0,3.0,3.58945264,-7.883955955,0.009358996249999,MP,L1$_2$
mp-983594,Al3Ga,Al,Ga,3.0,1.0,4.00279187,-7.8663235575,0.0434441775,MP,L1$_2$
mp-1188005,Zr3S,Zr,S,3.0,1.0,4.271621,-7.78378369,0.615779533374999,MP,L1$_2$
mp-999189,Fe3Ni,Fe,Ni,3.0,1.0,3.584632,-7.7535256625,0.077636092499999,MP,L1$_2$
mp-1185494,LuMn3,Lu,Mn,1.0,3.0,4.047275,-7.7340839,0.30764723387681003,MP,L1$_2$
mp-1185899,MgNb3,Mg,Nb,1.0,3.0,4.201919,-7.71920332,0.26439296374999904,MP,L1$_2$
mp-635,ScRh3,Sc,Rh,1.0,3.0,3.90356547,-7.7131895625,0.0,MP,L1$_2$
mp-1186947,RbEu3,Rb,Eu,1.0,3.0,6.01431,-7.6907588925,0.270458561874995,MP,L1$_2$
mp-20344,Fe3Ge,Fe,Ge,3.0,1.0,3.66064424,-7.6649592625,0.0,MP,L1$_2$
mp-1184874,K3Cr,K,Cr,3.0,1.0,5.918217,-7.6048089994375,0.6772245502500011,MP,L1$_2$
mp-30635,Fe3Pd,Fe,Pd,3.0,1.0,3.7310600000000003,-7.580099075,0.103471063333334,MP,L1$_2$
mp-1185187,Li3Mo,Li,Mo,3.0,1.0,4.015207,-7.559648915,0.7483757549999991,MP,L1$_2$
mp-999543,MnCo3,Mn,Co,1.0,3.0,3.5480583,-7.53757921,0.1096411625,MP,L1$_2$
mp-1186092,Na3Zr,Na,Zr,3.0,1.0,4.87917182,-7.5349909625,0.8255924412499981,MP,L1$_2$
mp-1184901,K3Mn,K,Mn,3.0,1.0,5.735421,-7.524590900299569,0.6599407207672411,MP,L1$_2$
mp-1183162,AlFe3,Al,Fe,1.0,3.0,3.63929352,-7.48780304,0.0,MP,L1$_2$
mp-1238821,Si3B,Si,B,3.0,1.0,3.647779,-7.458023136354166,0.9736054995833331,MP,L1$_2$
mp-981209,Ti3Ni,Ti,Ni,3.0,1.0,3.935175,-7.44561432,0.129035317291666,MP,L1$_2$
mp-1007852,FeCo3,Fe,Co,1.0,3.0,3.5347374,-7.4386297725,0.056625132499999,MP,L1$_2$
mp-580287,Zr3Cu,Zr,Cu,3.0,1.0,4.311517,-7.402646435,0.13352230250000002,MP,L1$_2$
mp-1429856,CrO3,Cr,O,1.0,3.0,3.666722,-7.2793661125,0.40224307075000004,MP,L1$_2$
mp-22461,Fe3Sn,Fe,Sn,3.0,1.0,3.818521,-7.2703595375,0.08591179999999801,MP,L1$_2$
mp-19870,GaFe3,Ga,Fe,1.0,3.0,3.638018439999999,-7.244857535,0.0,MP,L1$_2$
mp-983585,Al3Zn,Al,Zn,3.0,1.0,3.96877183,-7.2404259075,0.036298491249999,MP,L1$_2$
mp-1187567,TmRh3,Tm,Rh,1.0,3.0,3.982475619999999,-7.2051085425,0.010743958750000001,MP,L1$_2$
mp-481,ScPt3,Sc,Pt,1.0,3.0,3.98423648,-7.176433737499998,0.0,MP,L1$_2$
mp-1186922,RbU3,Rb,U,1.0,3.0,4.566845,-7.12866934,1.585021685625005,MP,L1$_2$
mp-1065783,LaRh3,La,Rh,1.0,3.0,4.150607,-7.1061940275,0.17688199875000002,MP,L1$_2$
mp-1064861,GaC3,Ga,C,1.0,3.0,3.318948,-7.09751444,3.223605939999999,MP,L1$_2$
mp-246,TiF3,Ti,F,2.0,6.0,5.527406044042365,-7.078806645,0.0,MP,L1$_2$
mp-1184256,Fe3Se,Fe,Se,3.0,1.0,3.589608,-7.04252314,0.43793001750000005,MP,L1$_2$
mp-1184878,K3Cu,K,Cu,3.0,1.0,5.813225,-6.8864701994375,0.338926752749999,MP,L1$_2$
mp-1094768,MgZr3,Mg,Zr,1.0,3.0,4.48063888,-6.799126430000001,0.019266546249998,MP,L1$_2$
mp-1021489,IrO3,Ir,O,1.0,3.0,3.790923,-6.788519065,0.11425780124999901,MP,L1$_2$
mp-1187665,Ti3In,Ti,In,3.0,1.0,4.15623723,-6.72171636375,0.014760678749999001,MP,L1$_2$
mp-1184230,Fe3Ag,Fe,Ag,3.0,1.0,3.776008,-6.7186275275,0.344622799583334,MP,L1$_2$
mp-1188012,Zr3I,Zr,I,3.0,1.0,4.483789,-6.71119143,0.510094572499999,MP,L1$_2$
mp-30845,SmPt3,Sm,Pt,1.0,3.0,4.14650321,-6.6283293125,0.0,MP,L1$_2$
mp-1184984,KCa3,K,Ca,1.0,3.0,5.753388,-6.6114478923124995,0.17183836675000003,MP,L1$_2$
mp-1185031,K3Zn,K,Zn,3.0,1.0,5.848737,-6.599303202528847,0.167733026076922,MP,L1$_2$
mp-569120,NdPt3,Nd,Pt,1.0,3.0,4.17857329,-6.593731339999998,0.017379455000005,MP,L1$_2$
mp-12598,PrPt3,Pr,Pt,1.0,3.0,4.19792775,-6.555701919999997,0.051970317500003006,MP,L1$_2$
mp-974457,Ru3I,Ru,I,3.0,1.0,3.9799729999999993,-6.5413938875,0.795411171249999,MP,L1$_2$
mp-1185925,Mn3I,Mn,I,3.0,1.0,3.917176999999999,-6.5403529,0.977054603793102,MP,L1$_2$
mp-979039,Th3Au,Th,Au,3.0,1.0,4.858137,-6.5094801825,0.184807282500002,MP,L1$_2$
mp-1065540,AlC3,Al,C,1.0,3.0,3.207929,-6.498342657343749,2.74934548078125,MP,L1$_2$
mp-922,CoPt3,Co,Pt,1.0,3.0,3.87389884,-6.384230594999998,0.0,MP,L1$_2$
mp-866186,Ti3Zn,Ti,Zn,3.0,1.0,4.00375191,-6.3436128725,0.010461699166667001,MP,L1$_2$
mp-1094857,Ca3Mg,Ca,Mg,3.0,1.0,5.28881343,-6.3216499125,0.043458146249999004,MP,L1$_2$
mp-1186985,ScNi3,Sc,Ni,1.0,3.0,3.6748866,-6.31645434,0.023939822083333003,MP,L1$_2$
mp-1183679,CrH3,Cr,H,1.0,3.0,2.763687,-6.2363149246875,0.12335497375000001,MP,L1$_2$
mp-979009,Th3Be,Th,Be,3.0,1.0,4.780996,-6.203816615,0.333710156250003,MP,L1$_2$
mp-1185971,MgTi3,Mg,Ti,1.0,3.0,4.159066,-6.1666286075,0.16260790875,MP,L1$_2$
mp-1184279,Fe3F,Fe,F,3.0,1.0,3.846462,-6.143735575,1.658708930625,MP,L1$_2$
mp-1186117,NiPt3,Ni,Pt,1.0,3.0,3.85503762,-6.061809969999999,0.0,MP,L1$_2$
mp-20336,USn3,U,Sn,1.0,3.0,4.67700367,-5.9550013974999985,0.0,MP,L1$_2$
mp-978964,Th3Mg,Th,Mg,3.0,1.0,4.964193,-5.8940800525,0.07393113875000301,MP,L1$_2$
mp-1184840,K3Al,K,Al,3.0,1.0,5.771874,-5.8732845569375005,0.32343797775000005,MP,L1$_2$
mp-2333,NdPd3,Nd,Pd,1.0,3.0,4.16979582,-5.867924275,0.0,MP,L1$_2$
mp-20735,Ce3Sn,Ce,Sn,3.0,1.0,4.8708696400000004,-5.865303785000002,0.0,MP,L1$_2$
mp-1187766,Y3Ga,Y,Ga,3.0,1.0,4.757077,-5.844897545,0.13656084515625,MP,L1$_2$
mp-1571,PrPd3,Pr,Pd,1.0,3.0,4.18866769,-5.842111450000001,0.0,MP,L1$_2$
mp-1186098,NaAl3,Na,Al,1.0,3.0,4.219656,-5.773643416637932,0.166475473362068,MP,L1$_2$
mp-11407,GaPt3,Ga,Pt,1.0,3.0,3.90987758,-5.740109393750004,0.014427044999997002,MP,L1$_2$
mp-10890,LiAl3,Li,Al,1.0,3.0,3.995837,-5.73904017,0.010949575000000001,MP,L1$_2$
mp-20309,EuPb3,Eu,Pb,1.0,3.0,4.93743785,-5.708792795000001,0.0,MP,L1$_2$
mp-20821,NpGa3,Np,Ga,1.0,3.0,4.24020101,-5.703476890000001,0.0,MP,L1$_2$
mp-977552,Be3Tc,Be,Tc,3.0,1.0,3.37065478,-5.6612924475,0.0,MP,L1$_2$
mp-570018,Ce3Pb,Ce,Pb,3.0,1.0,4.93413771,-5.6568939275,0.0,MP,L1$_2$
mp-30777,MgPt3,Mg,Pt,1.0,3.0,3.93036214,-5.531244832499993,0.0,MP,L1$_2$
mp-11522,Ni3Sn,Ni,Sn,3.0,1.0,3.68955423,-5.523359006249999,0.0,MP,L1$_2$
mp-984717,BeNi3,Be,Ni,1.0,3.0,3.418936,-5.43118532,0.0729110325,MP,L1$_2$
mp-1184849,K3Mg,K,Mg,3.0,1.0,6.025418,-5.4045529606875,0.151470887749999,MP,L1$_2$
mp-1184844,K3Na,K,Na,3.0,1.0,6.36932314,-5.3816272825,0.0231158121875,MP,L1$_2$
mp-1014214,C3N,C,N,3.0,1.0,3.318288,-5.375714412187503,4.366899648124998,MP,L1$_2$
mp-973292,MnBe3,Mn,Be,1.0,3.0,3.251743840000326,-5.2739536825,0.010523769750001001,MP,L1$_2$
mp-1094769,Y3Mg,Y,Mg,3.0,1.0,4.945907,-5.2253394775,0.1012853925,MP,L1$_2$
mp-984727,Ce3Br,Ce,Br,3.0,1.0,4.574962,-5.216552742499999,0.41316679175000104,MP,L1$_2$
mp-30856,ZnPt3,Zn,Pt,1.0,3.0,3.89855079,-5.180805767499997,0.0,MP,L1$_2$
mp-1100773,Y3Cd,Y,Cd,3.0,1.0,4.879126999999999,-5.1768182025,0.1029379675,MP,L1$_2$
mp-976010,Li3Cr,Li,Cr,3.0,1.0,4.177707,-5.169529955,0.3888354525,MP,L1$_2$
mp-983590,Be3Fe,Be,Fe,3.0,1.0,3.239004850000161,-5.1310522125,0.0,MP,L1$_2$
mp-1187471,ThBi3,Th,Bi,1.0,3.0,4.95683732,-5.1065208375,0.055899622500005006,MP,L1$_2$
mp-1186068,Na3Sc,Na,Sc,3.0,1.0,5.035893,-5.095979519913794,0.426777746336206,MP,L1$_2$
mp-1186007,Na3Ti,Na,Ti,3.0,1.0,4.904536,-5.09003843408046,0.8175362467528721,MP,L1$_2$
mp-11571,YSn3,Y,Sn,1.0,3.0,4.70032975,-5.057615600000002,0.023755627499997004,MP,L1$_2$
mp-1064161,NaN3,Na,N,1.0,3.0,3.299653,-5.053990945,2.8505795225,MP,L1$_2$
mp-571188,Pr3Sn,Pr,Sn,3.0,1.0,4.98284356,-5.026782072499998,0.019893789861113002,MP,L1$_2$
mp-867883,La3Pb,La,Pb,3.0,1.0,5.07333124,-5.006014855,0.0,MP,L1$_2$
mp-1184378,EuIn3,Eu,In,1.0,3.0,4.71854899,-5.001845294999999,0.0,MP,L1$_2$
mp-1184845,K3Li,K,Li,3.0,1.0,6.185197,-4.9927795111041675,0.117595044416666,MP,L1$_2$
mp-866022,CdPt3,Cd,Pt,1.0,3.0,4.01072757,-4.955322577499999,0.007683415000002001,MP,L1$_2$
mp-1187303,Tb3Se,Tb,Se,3.0,1.0,4.692315,-4.8433722,0.507661449166668,MP,L1$_2$
mp-1186094,Na3Zn,Na,Zn,3.0,1.0,4.861701,-4.830685386903182,0.091905777808356,MP,L1$_2$
mp-1063661,MgNi3,Mg,Ni,1.0,3.0,3.642681999999999,-4.8069923875,0.09358975781250001,MP,L1$_2$
mp-7753,MgPd3,Mg,Pd,1.0,3.0,3.93603295,-4.769774883749992,0.01137175124999,MP,L1$_2$
mp-971758,ZnNi3,Zn,Ni,1.0,3.0,3.53145767,-4.7635118675,0.014011812500000002,MP,L1$_2$
mp-1977,NdSn3,Nd,Sn,1.0,3.0,4.76251713,-4.699600329999999,0.0,MP,L1$_2$
mp-1184682,Ge3Pd,Ge,Pd,3.0,1.0,4.142023,-4.6959499325,0.29687425,MP,L1$_2$
mp-2484,SmSn3,Sm,Sn,1.0,3.0,4.73345707,-4.647429759999998,0.0,MP,L1$_2$
mp-11570,TbSn3,Tb,Sn,1.0,3.0,4.69795646,-4.607088845,0.019348855833334,MP,L1$_2$
mp-570860,DySn3,Dy,Sn,1.0,3.0,4.6894921499999995,-4.583510560000001,0.032766519499998,MP,L1$_2$
mp-11477,HoSn3,Ho,Sn,1.0,3.0,4.68113687,-4.5604002175,0.027415930000003003,MP,L1$_2$
mp-1187266,Tb3Au,Tb,Au,3.0,1.0,4.742563,-4.540567945,0.22116832520833102,MP,L1$_2$
mp-11372,ErSn3,Er,Sn,1.0,3.0,4.67302716,-4.5382018550000005,0.030884268333331,MP,L1$_2$
mp-371,La3Tl,La,Tl,3.0,1.0,5.09044228,-4.5329620525,0.0,MP,L1$_2$
mp-971957,Tm3Pb,Tm,Pb,3.0,1.0,4.7952213100000005,-4.523694734999999,0.094442631666662,MP,L1$_2$
mp-1187913,ZnPd3,Zn,Pd,1.0,3.0,3.87690151,-4.517648402500001,0.028846963125000003,MP,L1$_2$
mp-1018061,FeH3,Fe,H,1.0,3.0,2.611558,-4.5148846124999995,0.182623069375,MP,L1$_2$
mp-1185002,La3Br,La,Br,3.0,1.0,4.9678700000000005,-4.477764782499999,0.449322622749998,MP,L1$_2$
mp-1184660,Ho3Ga,Ho,Ga,3.0,1.0,4.696472,-4.4337416475,0.10403122093750201,MP,L1$_2$
mp-863737,Ho3In,Ho,In,3.0,1.0,4.80631353159134,-4.382043532499999,0.005633348749999,MP,L1$_2$
mp-1533,Nd3Tl,Nd,Tl,3.0,1.0,4.98879862,-4.3779344925,0.001389274166667,MP,L1$_2$
mp-1183655,CdPd3,Cd,Pd,1.0,3.0,3.996972689999999,-4.358508632500001,0.0257095975,MP,L1$_2$
mp-1186032,Na3Ca,Na,Ca,3.0,1.0,5.354626,-4.344009657413793,0.08869919508620601,MP,L1$_2$
mp-1186696,Pr3Br,Pr,Br,3.0,1.0,5.013213,-4.27432465,0.510776825666666,MP,L1$_2$
mp-1186259,Nd3Br,Nd,Br,3.0,1.0,4.977028,-4.2423385,0.513192215416667,MP,L1$_2$
mp-21156,TbPb3,Tb,Pb,1.0,3.0,4.85482046,-4.240403090000001,0.0,MP,L1$_2$
mp-20176,DyPb3,Dy,Pb,1.0,3.0,4.8486439,-4.214300250000001,0.0,MP,L1$_2$
mp-1183678,CoH3,Co,H,1.0,3.0,2.611335,-4.20240147,0.15329890937500001,MP,L1$_2$
mp-1386,HoPb3,Ho,Pb,1.0,3.0,4.84368278,-4.188698452499999,0.0,MP,L1$_2$
mp-1187267,Tb3Ag,Tb,Ag,3.0,1.0,4.800265,-4.173460925,0.16755984166666602,MP,L1$_2$
mp-388,ErPb3,Er,Pb,1.0,3.0,4.83720705,-4.165103692499997,0.0,MP,L1$_2$
mp-1094855,La3Mg,La,Mg,3.0,1.0,5.13909675,-4.116529827499999,0.043494908750001005,MP,L1$_2$
mp-11494,LuPb3,Lu,Pb,1.0,3.0,4.8259464,-4.091959362499999,0.022627460000002,MP,L1$_2$
mp-863720,HgPd3,Hg,Pd,1.0,3.0,4.01939551,-4.075882872499999,0.022062829999999003,MP,L1$_2$
mp-1184995,La3Cd,La,Cd,3.0,1.0,5.07254602,-4.054277567500002,0.040731067499997005,MP,L1$_2$
mp-1186421,Pb3O,Pb,O,3.0,1.0,4.671716,-4.0212309325,0.7352307897656261,MP,L1$_2$
mp-1183311,BaLa3,Ba,La,1.0,3.0,5.464193,-4.01648971,0.165259353749998,MP,L1$_2$
mp-1186274,Nd3Mg,Nd,Mg,3.0,1.0,5.05270511,-3.9744771975,0.056144116249999,MP,L1$_2$
mp-2258,Cu3Au,Cu,Au,3.0,1.0,3.73538756,-3.929439755,0.0,MP,L1$_2$
mp-11290,CaSn3,Ca,Sn,1.0,3.0,4.74167371,-3.915423269999998,0.0,MP,L1$_2$
mp-978303,Mg3Re,Mg,Re,3.0,1.0,4.154727,-3.8992063100000003,0.43567475312499904,MP,L1$_2$
mp-976856,NaMg3,Na,Mg,1.0,3.0,4.673527,-3.897104633458979,0.12091819779102,MP,L1$_2$
mp-1186425,Pb3S,Pb,S,3.0,1.0,4.840208,-3.88243358,0.32842630250000104,MP,L1$_2$
mp-1183420,BeGe3,Be,Ge,1.0,3.0,4.083345,-3.869024405,0.533099702499999,MP,L1$_2$
mp-23201,BaBi3,Ba,Bi,1.0,3.0,5.15316296,-3.85810403,0.017992561250001,MP,L1$_2$
mp-978304,Mg3Ta,Mg,Ta,3.0,1.0,4.299131,-3.8110744275,0.37850996941666604,MP,L1$_2$
mp-1183309,BaSm3,Ba,Sm,1.0,3.0,5.345793,-3.8093246725,0.209358663749999,MP,L1$_2$
mp-1094670,LiMg3,Li,Mg,1.0,3.0,4.411069,-3.7314918175000003,0.033975171250000005,MP,L1$_2$
mp-953,NbZn3,Nb,Zn,1.0,3.0,3.9099834700000002,-3.633968082500001,0.0,MP,L1$_2$
mp-978287,Mg3Mo,Mg,Mo,3.0,1.0,4.200631,-3.6061912425,0.32807379625,MP,L1$_2$
mp-1183391,BaPb3,Ba,Pb,1.0,3.0,5.12377908,-3.604932315833338,0.031871516666664004,MP,L1$_2$
mp-20549,CaPb3,Ca,Pb,1.0,3.0,4.91751662,-3.5762183800000003,0.0,MP,L1$_2$
mp-1094958,HfMg3,Hf,Mg,1.0,3.0,4.433376,-3.545398315,0.16675145375,MP,L1$_2$
mp-1186906,Rb3Gd,Rb,Gd,3.0,1.0,5.742953,-3.5314716925000003,0.7229594218750001,MP,L1$_2$
mp-1094802,MgSn3,Mg,Sn,1.0,3.0,4.67027376,-3.4429126474999983,0.034545789375002,MP,L1$_2$
mp-978286,Mg3Mn,Mg,Mn,3.0,1.0,4.297571,-3.310479345,0.20287698926724101,MP,L1$_2$
mp-983539,BeAu3,Be,Au,1.0,3.0,4.011706,-3.3102595925,0.181831340000001,MP,L1$_2$
mp-978962,Tl3Fe,Tl,Fe,3.0,1.0,4.561445,-3.2962419075,0.599867482499994,MP,L1$_2$
mp-1185846,MgAu3,Mg,Au,1.0,3.0,4.10652732,-3.246694702500001,0.016649699499997003,MP,L1$_2$
mp-11569,SmTl3,Sm,Tl,1.0,3.0,4.76240186,-3.227397340000003,0.0,MP,L1$_2$
mp-1886,TbTl3,Tb,Tl,1.0,3.0,4.72212492,-3.1809327275,0.0,MP,L1$_2$
mp-975312,RbF3,Rb,F,1.0,3.0,4.152679,-3.1486516975,0.345632017499999,MP,L1$_2$
mp-2431,ErTl3,Er,Tl,1.0,3.0,4.70131701,-3.112318752500002,0.0,MP,L1$_2$
mp-2060,LuTl3,Lu,Tl,1.0,3.0,4.6879848200000005,-3.045223447499999,0.0,MP,L1$_2$
mp-1183295,Ba3Sb,Ba,Sb,3.0,1.0,5.572417,-3.0140395025,0.170080984583333,MP,L1$_2$
mp-975468,RbAc3,Rb,Ac,1.0,3.0,5.811894,-2.9514947400000002,0.38452003374999905,MP,L1$_2$
mp-1183300,Ba3Se,Ba,Se,3.0,1.0,5.456997,-2.909504027499999,0.5455859375000001,MP,L1$_2$
mp-1183331,Ba3Th,Ba,Th,3.0,1.0,5.789461,-2.8690260925,0.423669675000001,MP,L1$_2$
mp-984719,BeAg3,Be,Ag,1.0,3.0,3.990716,-2.8388142325,0.22824224250000102,MP,L1$_2$
mp-1185790,Mg3Sc,Mg,Sc,3.0,1.0,4.51314366,-2.82247212,0.0,MP,L1$_2$
mp-1187154,SrIn3,Sr,In,1.0,3.0,4.8395793,-2.771468407499998,0.052577543000000004,MP,L1$_2$
mp-1094969,MgGa3,Mg,Ga,1.0,3.0,4.12839799,-2.759798495,0.0201069496875,MP,L1$_2$
mp-1187500,Tl3Cl,Tl,Cl,3.0,1.0,5.01368,-2.70360509,0.200043819583327,MP,L1$_2$
mp-1067833,SnI3,Sn,I,1.0,3.0,6.015188,-2.6835718175,0.164456953229166,MP,L1$_2$
mp-30351,MgAg3,Mg,Ag,1.0,3.0,4.11836959,-2.675931858750001,0.010391439999999,MP,L1$_2$
mp-1186136,NaGa3,Na,Ga,1.0,3.0,4.275343,-2.62039796,0.135022933999999,MP,L1$_2$
mp-20566,MgIn3,Mg,In,1.0,3.0,4.58837626,-2.477198014999999,0.037806169166668006,MP,L1$_2$
mp-1094724,Mg3Sb,Mg,Sb,3.0,1.0,4.522794,-2.448995885,0.07368902328125,MP,L1$_2$
mp-975045,Rb3Cr,Rb,Cr,3.0,1.0,6.182838,-2.43696409,0.7116983318750001,MP,L1$_2$
mp-1608,ZrHg3,Zr,Hg,1.0,3.0,4.41774089,-2.430832905000002,0.021713066249994,MP,L1$_2$
mp-1186037,Na3Fe,Na,Fe,3.0,1.0,4.789879,-2.4228778875,0.7009179989655171,MP,L1$_2$
mp-1183319,Ba3Pm,Ba,Pm,3.0,1.0,5.946563999999999,-2.4106838875,0.21618289812500002,MP,L1$_2$
mp-1185492,LuMg3,Lu,Mg,1.0,3.0,4.58819737,-2.3561466775,0.012427005000001,MP,L1$_2$
mp-1039073,Mg3Bi,Mg,Bi,3.0,1.0,4.58295308,-2.2760841025,0.030943198124997004,MP,L1$_2$
mp-1065428,Rb3Re,Rb,Re,3.0,1.0,6.060894,-2.27103696,1.576392146249999,MP,L1$_2$
mp-978271,Mg3Al,Mg,Al,3.0,1.0,4.34780604,-2.1373769575,0.027507425520833004,MP,L1$_2$
mp-1066774,Rb3Os,Rb,Os,3.0,1.0,5.695714,-2.0961745,1.446067911875,MP,L1$_2$
mp-1067281,Rb3Pt,Rb,Pt,3.0,1.0,5.49879,-2.01412157,0.23906231437500003,MP,L1$_2$
mp-1183314,Ba3Ca,Ba,Ca,3.0,1.0,6.25493123,-1.900276819999998,0.040354355000001,MP,L1$_2$
mp-1183501,Ca3Cd,Ca,Cd,3.0,1.0,5.1585844,-1.85830677,0.056827950312499,MP,L1$_2$
mp-1186880,Rb3Zr,Rb,Zr,3.0,1.0,6.226079,-1.8353915025,1.036934209374999,MP,L1$_2$
mp-1038879,Ca3Zn,Ca,Zn,3.0,1.0,5.079506,-1.8235146750000002,0.12952229125,MP,L1$_2$
mp-1185786,Mg3Tl,Mg,Tl,3.0,1.0,4.47311272,-1.811718324999999,0.017983151250000003,MP,L1$_2$
mp-1187912,Zn3Se,Zn,Se,3.0,1.0,4.146787,-1.805911062499999,0.48865503000000005,MP,L1$_2$
mp-1186881,Rb3Ti,Rb,Ti,3.0,1.0,6.229364,-1.7938680575000001,0.9154055010416661,MP,L1$_2$
mp-1183304,Ba3Na,Ba,Na,3.0,1.0,6.23258744,-1.72536866,0.054992631041665005,MP,L1$_2$
mp-1186912,Rb3Th,Rb,Th,3.0,1.0,6.265999,-1.547497734999999,1.041367381875,MP,L1$_2$
mp-1094791,Mg3Zn,Mg,Zn,3.0,1.0,4.27551733,-1.5346974125,0.056217993650000006,MP,L1$_2$
mp-975383,RbCa3,Rb,Ca,1.0,3.0,5.83155,-1.5245420425,0.224791385625,MP,L1$_2$
mp-1183939,CsBa3,Cs,Ba,1.0,3.0,6.604370999999999,-1.5066099175,0.15961568008620602,MP,L1$_2$
mp-978273,Mg3Cd,Mg,Cd,3.0,1.0,4.40608282,-1.496131523749999,0.017591733749999002,MP,L1$_2$
mp-1187119,Sr3Hg,Sr,Hg,3.0,1.0,5.513,-1.45843445,0.164795232499999,MP,L1$_2$
mp-982665,K3In,K,In,3.0,1.0,5.77055794,-1.454180647499999,0.141514110880682,MP,L1$_2$
mp-1186965,Rb3Ce,Rb,Ce,3.0,1.0,7.475373,-1.4157573275,0.8038806943750001,MP,L1$_2$
mp-1184834,K3Ga,K,Ga,3.0,1.0,5.723655,-1.415244905,0.24784506766666703,MP,L1$_2$
mp-978282,Mg3Hg,Mg,Hg,3.0,1.0,4.35484442,-1.4148065975000002,0.017491376249999,MP,L1$_2$
mp-974627,K3Tl,K,Tl,3.0,1.0,5.90642,-1.4098563175,0.08472879322321401,MP,L1$_2$
mp-975199,RbSr3,Rb,Sr,1.0,3.0,6.247385,-1.3757527600000001,0.138701825625,MP,L1$_2$
mp-974948,Rb3In,Rb,In,3.0,1.0,6.189033,-1.3161205825,0.16634191892045402,MP,L1$_2$
mp-975051,Rb3Ag,Rb,Ag,3.0,1.0,6.136148,-1.3072734125,0.138861561458333,MP,L1$_2$
mp-978034,Rb3Sm,Rb,Sm,3.0,1.0,6.4310410000000005,-1.30461439,0.610432698124999,MP,L1$_2$
mp-975057,Rb3Dy,Rb,Dy,3.0,1.0,6.394361,-1.2532782975,0.636716138958334,MP,L1$_2$
mp-1186839,Rb3Er,Rb,Er,3.0,1.0,6.432978,-1.237556695,0.639773561875,MP,L1$_2$
mp-1186850,Rb3Lu,Rb,Lu,3.0,1.0,6.425565,-1.2344104825,0.631411935208333,MP,L1$_2$
mp-1186877,Rb3Tm,Rb,Tm,3.0,1.0,6.414985,-1.2215521225,0.634473801874998,MP,L1$_2$
mp-1184864,K3Ba,K,Ba,3.0,1.0,6.5628969999999995,-1.19760459,0.1306664370625,MP,L1$_2$
mp-974938,Rb3Li,Rb,Li,3.0,1.0,6.545835,-1.0674822775,0.14514899354166602,MP,L1$_2$
