t,x,u,dudt,dudx,d2udx2,alpha_true,scenario
0.48607594936708864,0.2564102564102564,0.1595123966144632,0.04722599867579353,1.970149853859161,10.904505479785465,0.01,low_diffusion
0.48607594936708864,0.28205128205128205,0.21361370959302994,0.22169416976883938,2.3285494417428096,17.050662375139115,0.01,low_diffusion
0.48607594936708864,0.3076923076923077,0.27892518849870984,0.08540832248277938,2.6997221372724836,11.900807876175474,0.01,low_diffusion
0.48607594936708864,0.3333333333333333,0.35206099868392654,0.03060638668483051,2.971657914374504,9.310182737782114,0.01,low_diffusion
0.48607594936708864,0.358974358974359,0.4313179020563767,-0.18776989280587617,3.0399404470159324,-3.984145191750696,0.01,low_diffusion
0.48607594936708864,0.3846153846153846,0.5079553805821795,0.05019466279368612,2.9140372803987,-5.83630180439347,0.01,low_diffusion
0.48607594936708864,0.41025641025641024,0.5807557113075921,-0.1917105527516466,2.6359531096630016,-15.854263512990972,0.01,low_diffusion
0.48607594936708864,0.4358974358974359,0.6431324631290001,-0.4069923167770077,2.0418142085632716,-30.488570772787973,0.01,low_diffusion
0.48607594936708864,0.4615384615384615,0.6854641322595547,-0.3392722649797539,1.2980833440791566,-27.522436656973003,0.01,low_diffusion
0.48607594936708864,0.48717948717948717,0.709700839748444,-0.3299334888911165,0.4806286354427149,-36.23903061666945,0.01,low_diffusion
0.48607594936708864,0.5128205128205128,0.7101117545899504,-0.43002128006219525,-0.4417098377800304,-35.70337029470469,0.01,low_diffusion
0.48607594936708864,0.5384615384615384,0.6870490531956219,-0.5472444280177462,-1.334701813543011,-33.9500038148078,0.01,low_diffusion
0.48607594936708864,0.5641025641025641,0.6416655077415908,-0.14668447347988334,-2.094077602938494,-25.28130775803989,0.01,low_diffusion
0.48607594936708864,0.5897435897435898,0.579660458173135,0.049954139533555514,-2.616206879256984,-15.44477579480233,0.01,low_diffusion
0.48607594936708864,0.6153846153846154,0.5075010523950788,0.16023349403189835,-2.945368532247235,-10.229833138437247,0.01,low_diffusion
0.48607594936708864,0.641025641025641,0.42861591805789223,0.07537497032096427,-3.0118328019049447,5.045620105135909,0.01,low_diffusion
0.48607594936708864,0.6666666666666666,0.35304808819482525,-0.011307754628252648,-2.9293652590865653,1.3868482346976827,0.01,low_diffusion
0.48607594936708864,0.6923076923076923,0.27839205861755556,0.12035798395329526,-2.725071655812993,14.54805282064093,0.01,low_diffusion
0.48607594936708864,0.717948717948718,0.21330082379415893,0.0969028026788474,-2.349333292270889,14.759539535643198,0.01,low_diffusion
0.48607594936708864,0.7435897435897436,0.15791342824468946,0.13735606389575827,-1.973783836127951,14.533318043505961,0.01,low_diffusion
0.48607594936708864,0.7692307692307692,0.11208113989016145,0.2883562955213942,-1.5450695252598297,18.906398204207473,0.01,low_diffusion
0.48607594936708864,0.7948717948717948,0.07867909361598024,0.24364270065580895,-1.1420347343915729,12.530315483516564,0.01,low_diffusion
0.48607594936708864,0.8205128205128205,0.053515256075209,0.15760664491172413,-0.8518464741948879,10.104368811824855,0.01,low_diffusion
0.48607594936708864,0.8461538461538461,0.03499465904188343,-0.11488299703256741,-0.6329209945064588,6.9718186038726015,0.01,low_diffusion
0.48607594936708864,0.8717948717948718,0.02105776917744188,0.15427936743300133,-0.40828267974674176,10.549969947385343,0.01,low_diffusion
0.48607594936708864,0.8974358974358974,0.0140570857215377,-0.15490780055541203,-0.2773784378832408,-0.33943908203226203,0.01,low_diffusion
0.48607594936708864,0.923076923076923,0.006833233901378251,0.25671839552017767,-0.16174420573447476,9.358909189636012,0.01,low_diffusion
0.48607594936708864,0.9487179487179487,0.005762511068487712,-0.025195877536749685,-0.13100325013625333,-6.96111465297474,0.01,low_diffusion
0.48607594936708864,0.9743589743589743,0.0001151185097755165,0.1858776070901597,-0.1256982439125465,7.374905138423873,0.01,low_diffusion
0.48607594936708864,1.0,-0.0006835527218992871,0.05078445728101601,-0.03114817803531734,0.0,0.01,low_diffusion
0.49620253164556966,0.0,0.0004847721581250793,-0.04436131187317069,0.07260415848913093,0.0,0.01,low_diffusion
0.49620253164556966,0.02564102564102564,0.002346417247589975,-0.22922819977273273,0.07615584123849821,0.27703125445064736,0.01,low_diffusion
0.49620253164556966,0.05128205128205128,0.0043901999139455,-0.20448535782090693,0.09007258285910827,0.808474591956937,0.01,low_diffusion
0.49620253164556966,0.07692307692307693,0.006965524060877578,0.2745162426667005,0.17182410104610013,5.56814382662843,0.01,low_diffusion
0.49620253164556966,0.10256410256410256,0.013201692275283968,0.16229172958984997,0.2780336013838128,2.7161971997131564,0.01,low_diffusion
0.49620253164556966,0.1282051282051282,0.02122365746517567,0.12731118710369893,0.4342363017388847,9.467613427982458,0.01,low_diffusion
0.49620253164556966,0.15384615384615385,0.03547022056958575,-0.001123990161127934,0.6714156392301871,9.032374896339128,0.01,low_diffusion
0.49620253164556966,0.1794871794871795,0.05565522870774937,0.012917814267799591,0.8710272699548834,6.537332300187185,0.01,low_diffusion
0.49620253164556966,0.20512820512820512,0.08013828569547721,0.24263467033984998,1.1421194985771235,14.607861532347533,0.01,low_diffusion
0.49620253164556966,0.23076923076923075,0.1142254594040121,0.22152207702530125,1.5571208031650672,17.762240225512087,0.01,low_diffusion
0.49620253164556966,0.2564102564102564,0.15999063457573706,0.3297638889691524,1.9818484615769099,15.366517130611644,0.01,low_diffusion
0.49620253164556966,0.28205128205128205,0.21585871384385363,0.20097922608878702,2.336089242393303,12.264263773067013,0.01,low_diffusion
0.49620253164556966,0.3076923076923077,0.27979008290359875,0.11831865634679202,2.6619883471951353,13.155866401475901,0.01,low_diffusion
0.49620253164556966,0.3333333333333333,0.3523709367769375,0.0820222146667824,2.9177138617352254,6.79072373265113,0.01,low_diffusion
0.49620253164556966,0.358974358974359,0.42941643478745645,0.1651203221661463,3.043808511665276,3.0446589618928397,0.01,low_diffusion
0.49620253164556966,0.3846153846153846,0.5084636809649004,-0.12859563387651637,2.9132591247638384,-13.227511140204967,0.01,low_diffusion
0.49620253164556966,0.41025641025641024,0.5788143386214994,-0.2806786711922826,2.545673149140181,-15.44419495844032,0.01,low_diffusion
0.49620253164556966,0.4358974358974359,0.6390110219464481,-0.2648084265839251,2.012675440072658,-26.12962634882648,0.01,low_diffusion
0.49620253164556966,0.4615384615384615,0.6820284637534306,-0.2598640061699009,1.3133000240161175,-28.421656103583693,0.01,low_diffusion
0.49620253164556966,0.48717948717948717,0.7063597411267618,-0.48450524923641103,0.4627085767682075,-37.924476781753285,0.01,low_diffusion
0.49620253164556966,0.5128205128205128,0.7057571087159028,-0.13595599390061108,-0.4846218713290864,-35.96729816983565,0.01,low_diffusion
0.49620253164556966,0.5384615384615384,0.6815073374688599,-0.17336724877687448,-1.278751760597643,-25.974833193111778,0.01,low_diffusion
0.49620253164556966,0.5641025641025641,0.6401800953519211,-0.32919715346244866,-1.9761497845359586,-28.42221267407684,0.01,low_diffusion
0.49620253164556966,0.5897435897435898,0.5801663228772723,-0.19828031377911143,-2.555600293267316,-16.774927006969026,0.01,low_diffusion
0.49620253164556966,0.6153846153846154,0.5091236700561613,0.020877198033731614,-2.9403487226233924,-13.235450482804946,0.01,low_diffusion
0.49620253164556966,0.641025641025641,0.42937920889658554,0.013473901208700678,-3.0457067699947973,5.01752278783537,0.01,low_diffusion
0.49620253164556966,0.6666666666666666,0.3529335792871974,0.30647184271035116,-2.9204825374072696,4.749967353991792,0.01,low_diffusion
0.49620253164556966,0.6923076923076923,0.2796108736449307,-0.0787308397573288,-2.7037034951295658,12.158797943669128,0.01,low_diffusion
0.49620253164556966,0.717948717948718,0.2142821179985017,0.17070028507606516,-2.345976709396175,15.743891343535417,0.01,low_diffusion
0.49620253164556966,0.7435897435897436,0.15930437572717815,0.37467121818360993,-1.9359778299463848,16.23602125354822,0.01,low_diffusion
0.49620253164556966,0.7692307692307692,0.11500120364227684,0.07553162629552822,-1.524081278000883,15.891909798200938,0.01,low_diffusion
0.49620253164556966,0.7948717948717948,0.08114636147072261,-0.014682488991923214,-1.1678536527398116,11.893844972162661,0.01,low_diffusion
0.49620253164556966,0.8205128205128205,0.05511127273254292,-0.060349532426123745,-0.9226439537384153,7.232511549946239,0.01,low_diffusion
0.49620253164556966,0.8461538461538461,0.03383128692003465,0.05011784960292378,-0.6335780265149156,15.31463077348675,0.01,low_diffusion
0.49620253164556966,0.8717948717948718,0.022620091885624173,-0.0703038399875907,-0.41618631183479715,1.641922971562488,0.01,low_diffusion
0.49620253164556966,0.8974358974358974,0.012488399133634793,0.19995921518213972,-0.25714997157741865,10.762911568513042,0.01,low_diffusion
0.49620253164556966,0.923076923076923,0.009432913856012961,-0.021280266785742387,-0.13613020574597942,-1.3233698336607835,0.01,low_diffusion
0.49620253164556966,0.9487179487179487,0.0055073629415332845,-0.08547311003952734,-0.14499206405407966,0.6321448856289654,0.01,low_diffusion
0.49620253164556966,0.9743589743589743,0.0019974233917011844,0.11381271760128156,-0.110694532227013,2.0430625968822347,0.01,low_diffusion
0.49620253164556966,1.0,-0.00016927973677507443,0.07088491664778696,-0.0845014220105741,0.0,0.01,low_diffusion
0.5063291139240507,0.0,3.554368346005962e-05,0.03460126518107381,-0.00040656179525306674,0.0,0.01,low_diffusion
0.5063291139240507,0.02564102564102564,2.511902204331432e-05,0.02969296742804601,0.044536409380464215,3.5055517517059482,0.01,low_diffusion
0.5063291139240507,0.05128205128205128,0.002319462113227455,0.14386258816960357,0.1895461689610723,7.805209495581484,0.01,low_diffusion
0.5063291139240507,0.07692307692307693,0.00974543537902138,-0.17780137158589768,0.24425096893986986,-3.5382350972352725,0.01,low_diffusion
0.5063291139240507,0.10256410256410256,0.014845152828092576,-0.07751758813143221,0.24896526129795424,3.9059499011658545,0.01,low_diffusion
0.5063291139240507,0.1282051282051282,0.022512884676352367,0.029013312426099395,0.40196686847160307,8.028175458378753,0.01,low_diffusion
0.5063291139240507,0.15384615384615385,0.035458838390738885,0.21100347846888626,0.6488265681385412,11.226881115642424,0.01,low_diffusion
0.5063291139240507,0.1794871794871795,0.055786042016790376,0.13250784910675578,0.9191618915221652,9.859274108280246,0.01,low_diffusion
0.5063291139240507,0.20512820512820512,0.08259534564828581,0.03898158396389751,1.1833122390710098,10.744453000529637,0.01,low_diffusion
0.5063291139240507,0.23076923076923075,0.11646872094350882,0.2779367327405386,1.5743260665906003,19.75462554599843,0.01,low_diffusion
0.5063291139240507,0.2564102564102564,0.16333001572985506,0.007659740669619559,1.9777918986071679,11.715709351293839,0.01,low_diffusion
0.5063291139240507,0.28205128205128205,0.21789394651310717,-0.10670367634308754,2.2943355002552166,12.974691577253964,0.01,low_diffusion
0.5063291139240507,0.3076923076923077,0.28098824651217386,0.15012216467922182,2.638498101901676,13.869991351169872,0.01,low_diffusion
0.5063291139240507,0.3333333333333333,0.3532015414824239,0.06617280619351969,2.9269557096691736,8.629702054694949,0.01,low_diffusion
0.5063291139240507,0.358974358974359,0.4310885393157212,-0.17890481645882528,3.002218151699764,-2.7592315763089075,0.01,low_diffusion
0.5063291139240507,0.3846153846153846,0.5071614466977964,-0.09847820234440086,2.8252279311386297,-11.046005627459555,0.01,low_diffusion
0.5063291139240507,0.41025641025641024,0.5759720229638561,-0.18349925904872472,2.5187754331118826,-12.857289218626727,0.01,low_diffusion
0.5063291139240507,0.4358974358974359,0.6363294176266109,-0.21431143938129144,2.0167856777226474,-26.29791170173363,0.01,low_diffusion
0.5063291139240507,0.4615384615384615,0.6793969295137354,-0.20917501495930912,1.269916853973348,-31.95785655071172,0.01,low_diffusion
0.5063291139240507,0.48717948717948717,0.7014533588560133,-0.032546091554848666,0.48717648805176345,-29.09589199117188,0.01,low_diffusion
0.5063291139240507,0.5128205128205128,0.7043803391574156,-0.7130978009097543,-0.423181962377583,-41.912067142317156,0.01,low_diffusion
0.5063291139240507,0.5384615384615384,0.679751719759727,-0.2910549236096642,-1.3169107743845376,-27.798780194225312,0.01,low_diffusion
0.5063291139240507,0.5641025641025641,0.6368464532915419,-0.021145212960775872,-1.9810693264857675,-24.00558686967062,0.01,low_diffusion
0.5063291139240507,0.5897435897435898,0.5781584209655851,-0.2190911658370083,-2.486471687149083,-15.41579726206798,0.01,low_diffusion
0.5063291139240507,0.6153846153846154,0.509335084719794,-0.43884764979707197,-2.898533966246052,-16.725060507495645,0.01,low_diffusion
0.5063291139240507,0.641025641025641,0.4295156534657876,0.00556757973544382,-2.989310865476376,9.644462367530384,0.01,low_diffusion
0.5063291139240507,0.6666666666666666,0.35603709161844144,-0.17714500635659935,-2.9386900558765108,-5.696039218740884,0.01,low_diffusion
0.5063291139240507,0.6923076923076923,0.2788135993182742,0.2783644007459063,-2.730514081194058,21.93376524397221,0.01,low_diffusion
0.5063291139240507,0.717948717948718,0.21601072848028463,0.2163273680067224,-2.25644415111923,15.043689301864363,0.01,low_diffusion
0.5063291139240507,0.7435897435897436,0.1630985146454932,-0.1932789557570153,-1.9547706283891237,8.486845471083935,0.01,low_diffusion
0.5063291139240507,0.7692307692307692,0.11576608087058599,0.10503079018234544,-1.6009663138482035,19.109891063107842,0.01,low_diffusion
0.5063291139240507,0.7948717948717948,0.08099767803789301,0.18493793554186375,-1.1946858815506693,12.579982656099832,0.01,low_diffusion
0.5063291139240507,0.8205128205128205,0.05450013822696192,0.2927589187486923,-0.9098479375095595,9.63737697910676,0.01,low_diffusion
0.5063291139240507,0.8461538461538461,0.03433880944765919,0.2919515311005648,-0.6355436872485724,11.758354541250254,0.01,low_diffusion
0.5063291139240507,0.8717948717948718,0.021908154265496672,0.14789942040665383,-0.3865973839482685,7.659457116173445,0.01,low_diffusion
0.5063291139240507,0.8974358974358974,0.01451330257851722,-0.3002200169439081,-0.24746936724895238,3.1925281863732065,0.01,low_diffusion
0.5063291139240507,0.923076923076923,0.009217417483499114,-0.22934015139451644,-0.192494057308739,1.0955459889634398,0.01,low_diffusion
0.5063291139240507,0.9487179487179487,0.004641812460120349,0.06229531042618438,-0.11831547473208504,4.6903834520155705,0.01,low_diffusion
0.5063291139240507,0.9743589743589743,0.0031499572408280863,-0.05736157445385607,-0.07981876999508765,-1.6876404825297722,0.01,low_diffusion
0.5063291139240507,1.0,0.0005485422039620086,0.003741941301941233,-0.10145518643777703,0.0,0.01,low_diffusion
0.5164556962025316,0.0,0.00038593624225574376,0.07366122766560447,-0.002345028755942527,0.0,0.01,low_diffusion
0.5164556962025316,0.02564102564102564,0.00032580729979567896,0.13257884140760073,0.06611206303389541,5.339653159607359,0.01,low_diffusion
0.5164556962025316,0.05128205128205128,0.0037762984491221748,0.030983935278464478,0.1485726032823695,1.0922689797736198,0.01,low_diffusion
0.5164556962025316,0.07692307692307693,0.007944915160430012,-0.02726248639064598,0.20053538982219699,2.9608283703329237,0.01,low_diffusion
0.5164556962025316,0.10256410256410256,0.014060164593850224,0.07880806514969664,0.28980461662184226,4.002171320039411,0.01,low_diffusion
0.5164556962025316,0.1282051282051282,0.022806690371806538,0.20611736989285712,0.4589406487116659,9.190439182966836,0.01,low_diffusion
0.5164556962025316,0.15384615384615385,0.03759558247649976,0.097641169298178,0.6692634639894051,7.2147404086968105,0.01,low_diffusion
0.5164556962025316,0.1794871794871795,0.057127893653314485,0.04775275507191205,0.8851930110882686,9.627764265014555,0.01,low_diffusion
0.5164556962025316,0.20512820512820512,0.08299009586564174,0.007696537536651098,1.21202984140882,15.865508499988458,0.01,low_diffusion
0.5164556962025316,0.23076923076923075,0.11928327013581808,0.11323947728906582,1.568140993737553,11.911161381652718,0.01,low_diffusion
0.5164556962025316,0.2564102564102564,0.1634075827239778,0.055682957862349634,1.901837589977996,14.117173125101843,0.01,low_diffusion
0.5164556962025316,0.28205128205128205,0.2168134029552025,0.10235408562071859,2.3224673206925557,18.691945870633813,0.01,low_diffusion
0.5164556962025316,0.3076923076923077,0.28250847096462167,0.023396344597156823,2.672635736427892,8.621190556722425,0.01,low_diffusion
0.5164556962025316,0.3333333333333333,0.35387164584894054,-0.01385547896712129,2.861983293140648,6.147918866872531,0.01,low_diffusion
0.5164556962025316,0.358974358974359,0.4292768449718344,-0.07605783915164609,2.9697047879884786,2.254357731258245,0.01,low_diffusion
0.5164556962025316,0.3846153846153846,0.5061641990791189,-0.16970206743411861,2.8243206741208775,-13.594318612931112,0.01,low_diffusion
0.5164556962025316,0.41025641025641024,0.5741138026190589,-0.03669563312133306,2.4959020344058636,-12.022335284839967,0.01,low_diffusion
0.5164556962025316,0.4358974358974359,0.6341591752024965,-0.3004332417653874,2.011715528454228,-25.744212179387613,0.01,low_diffusion
0.5164556962025316,0.4615384615384615,0.6772787015141475,-0.5087163139765115,1.3058097581011012,-29.31643790815629,0.01,low_diffusion
0.5164556962025316,0.48717948717948717,0.7011237781820402,-0.5807339243684639,0.38766768475015656,-42.2986438132174,0.01,low_diffusion
0.5164556962025316,0.5128205128205128,0.6971590956038991,-0.006913295195241226,-0.4742292760491668,-24.929319129129826,0.01,low_diffusion
0.5164556962025316,0.5384615384615384,0.6768043281282368,-0.3503321333641222,-1.1802720354984102,-30.142016107911164,0.01,low_diffusion
0.5164556962025316,0.5641025641025641,0.6366323245526986,-0.6496879518866467,-1.9668587616597746,-31.211748532675266,0.01,low_diffusion
0.5164556962025316,0.5897435897435898,0.5759397762482483,-0.09371260852878538,-2.5689546999927058,-15.751734657293369,0.01,low_diffusion
0.5164556962025316,0.6153846153846154,0.504891057886406,0.06392842213829006,-2.8541709734494667,-6.495134672333903,0.01,low_diffusion
0.5164556962025316,0.641025641025641,0.42957203402007055,0.08998193790265667,-2.9376328751261056,-0.0148936584438375,0.01,low_diffusion
0.5164556962025316,0.6666666666666666,0.3542432181363493,-0.05641910183168522,-2.8848213165377357,4.134195228336674,0.01,low_diffusion
0.5164556962025316,0.6923076923076923,0.2816324793258277,0.2236816016286508,-2.6528157389147182,13.962239826258651,0.01,low_diffusion
0.5164556962025316,0.717948717948718,0.21820138537149195,0.14984129374842298,-2.349578788605883,9.690242297830475,0.01,low_diffusion
0.5164556962025316,0.7435897435897436,0.16114125939732088,0.27466106889517006,-1.976748180465836,19.39054513709318,0.01,low_diffusion
0.5164556962025316,0.7692307692307692,0.11682968380914138,0.11833748009528462,-1.52628044670564,15.745938096202115,0.01,low_diffusion
0.5164556962025316,0.7948717948717948,0.08287046725857011,0.034148952530623465,-1.157615516922378,13.009926426892317,0.01,low_diffusion
0.5164556962025316,0.8205128205128205,0.05746478550542969,0.02042885982872013,-0.8887161388929046,7.964225059406615,0.01,low_diffusion
0.5164556962025316,0.8461538461538461,0.03729528064867757,-0.05230912849171439,-0.664148854009785,9.552023161476718,0.01,low_diffusion
0.5164556962025316,0.8717948717948718,0.023405869915184306,0.016078181308784387,-0.503532525081101,2.9760504949606283,0.01,low_diffusion
0.5164556962025316,0.8974358974358974,0.011473099875287772,0.2780105642156895,-0.3219622447185506,11.186431373318314,0.01,low_diffusion
0.5164556962025316,0.923076923076923,0.006894985570643252,0.10192691848370498,-0.12090875215717643,4.495741046468869,0.01,low_diffusion
0.5164556962025316,0.9487179487179487,0.0052726510467146215,0.1156708521737983,-0.0843551481463344,-1.6445599336231898,0.01,low_diffusion
0.5164556962025316,0.9743589743589743,0.0025690805374978982,-0.1273968307304462,-0.09138120744240653,1.0965273085295624,0.01,low_diffusion
0.5164556962025316,1.0,0.0005864352804373628,-0.002661664092587762,-0.0773231650253609,0.0,0.01,low_diffusion
0.5265822784810127,0.0,0.0011318727249454094,-0.30508909317209437,0.020923699709250926,0.0,0.01,low_diffusion
0.5265822784810127,0.02564102564102564,0.0016683778456954331,0.1374456992398654,0.0576846483346627,2.8673539927821183,0.01,low_diffusion
0.5265822784810127,0.05128205128205128,0.004090059819030676,-0.011148149766544315,0.11700899931208279,1.75994538345665,0.01,low_diffusion
0.5265822784810127,0.07692307692307693,0.007668839348879166,0.2408799544386558,0.20997914204993398,5.491725750095741,0.01,low_diffusion
0.5265822784810127,0.10256410256410256,0.01485822094979652,0.026995960491818453,0.3358897527993442,4.3293018883582555,0.01,low_diffusion
0.5265822784810127,0.1282051282051282,0.02489395487705066,-0.07712104542168083,0.46265959079668256,5.558745475434137,0.01,low_diffusion
0.5265822784810127,0.15384615384615385,0.03858435381116485,0.0249119102711873,0.637991464100712,8.117140642280168,0.01,low_diffusion
0.5265822784810127,0.1794871794871795,0.057611465856574354,0.2006935695617604,0.8674317926644735,9.779204985693225,0.01,low_diffusion
0.5265822784810127,0.20512820512820512,0.08306803548626605,0.2865724478340807,1.2249613966820807,18.10810412768015,0.01,low_diffusion
0.5265822784810127,0.23076923076923075,0.12042999901975798,0.11730838589422674,1.5776167931942733,9.399016800270864,0.01,low_diffusion
0.5265822784810127,0.2564102564102564,0.16397146077828006,0.11659261452838003,1.8996880695979175,15.722542759213383,0.01,low_diffusion
0.5265822784810127,0.28205128205128205,0.21784990002477939,0.23601876791546883,2.316091736300948,16.75694324362301,0.01,low_diffusion
0.5265822784810127,0.3076923076923077,0.2827453959732005,0.13700112393780564,2.6496880249396604,9.263567270196555,0.01,low_diffusion
0.5265822784810127,0.3333333333333333,0.3537313372011722,0.11824172741017547,2.842344239134555,5.763617437005237,0.01,low_diffusion
0.5265822784810127,0.358974358974359,0.42850663900574176,0.27809489770239504,2.938930018620312,1.770073362883779,0.01,low_diffusion
0.5265822784810127,0.3846153846153846,0.504445697130419,-0.0702519364124457,2.832093464172433,-10.103324609818326,0.01,low_diffusion
0.5265822784810127,0.41025641025641024,0.5737422012709947,-0.29913965113733565,2.470086764537917,-18.133197961673925,0.01,low_diffusion
0.5265822784810127,0.4358974358974359,0.6311168132605686,-0.226235348774695,1.9185063813486487,-24.890071927089014,0.01,low_diffusion
0.5265822784810127,0.4615384615384615,0.6721271439042588,0.012534146890938042,1.2504592435617596,-27.217604820288336,0.01,low_diffusion
0.5265822784810127,0.48717948717948717,0.6952429283150178,-0.12467648977195267,0.48675790111709094,-32.35109989039582,0.01,low_diffusion
0.5265822784810127,0.5128205128205128,0.6970890875512891,-0.5740949163241914,-0.4287322135217272,-39.057129051432,0.01,low_diffusion
0.5265822784810127,0.5384615384615384,0.6732566609549292,-0.30633004541505776,-1.3071996892248143,-29.463334053408804,0.01,low_diffusion
0.5265822784810127,0.5641025641025641,0.6300532060525806,-0.11142133016374595,-1.9161845263758348,-18.037483244370787,0.01,low_diffusion
0.5265822784810127,0.5897435897435898,0.5749907878074505,-0.35697191976965914,-2.428038048919427,-21.887091514029425,0.01,low_diffusion
0.5265822784810127,0.6153846153846154,0.5055384343131228,-0.216180129870812,-2.817897113647815,-8.521915534784824,0.01,low_diffusion
0.5265822784810127,0.641025641025641,0.43048324351781897,-0.21871048749224123,-2.961397702644227,-2.6711304069353377,0.01,low_diffusion
0.5265822784810127,0.6666666666666666,0.35367188545957273,0.17375130178415701,-2.8584198639538685,10.70340182478331,0.01,low_diffusion
0.5265822784810127,0.6923076923076923,0.28389760946890263,0.03961220949930337,-2.6120858380153553,8.510652198420741,0.01,low_diffusion
0.5265822784810127,0.717948717948718,0.2197187655613494,0.04859250026858039,-2.339511957095026,12.750110513364945,0.01,low_diffusion
0.5265822784810127,0.7435897435897436,0.16392263731018336,0.20506372712674684,-1.9829691867062027,15.060225576963274,0.01,low_diffusion
0.5265822784810127,0.7692307692307692,0.11802803803795439,0.2975258799130852,-1.5737739785447151,16.85700065963276,0.01,low_diffusion
0.5265822784810127,0.7948717948717948,0.08321627943609541,0.11163917021992571,-1.1769493710509655,14.095318724879695,0.01,low_diffusion
0.5265822784810127,0.8205128205128205,0.05767166003534078,0.04617351586089441,-0.9057888738795942,7.055200054487263,0.01,low_diffusion
0.5265822784810127,0.8461538461538461,0.03676556795509059,0.06054165452802456,-0.6650079753377723,11.725710031774842,0.01,low_diffusion
0.5265822784810127,0.8717948717948718,0.023568686941096047,-0.0905777624519206,-0.43830483892622135,5.95713460832613,0.01,low_diffusion
0.5265822784810127,0.8974358974358974,0.01428839672810488,0.15573032379378632,-0.30500983585869285,4.4398756309410885,0.01,low_diffusion
0.5265822784810127,0.923076923076923,0.007927156897060517,0.047238053570157874,-0.15296570795279038,7.4195663457193035,0.01,low_diffusion
0.5265822784810127,0.9487179487179487,0.006444001448474604,-0.1629612936540075,-0.12963933153545792,-5.600108985167371,0.01,low_diffusion
0.5265822784810127,0.9743589743589743,0.0012789860490883165,0.10021519810535356,-0.11474813470513595,6.761622337932485,0.01,low_diffusion
0.5265822784810127,1.0,0.0005594817200060944,-0.06582545833911985,-0.028060668834206662,0.0,0.01,low_diffusion
0.5367088607594936,0.0,-0.001957637079328964,0.19617131559046824,0.19569693418080972,0.0,0.01,low_diffusion
0.5367088607594936,0.02564102564102564,0.0030602330278712855,-0.0316384173619059,0.11572868272867005,-6.237523613266895,0.01,low_diffusion
0.5367088607594936,0.05128205128205128,0.003977167163166936,0.3236469421001019,0.13743399147791988,7.930537695708384,0.01,low_diffusion
0.5367088607594936,0.07692307692307693,0.010108130026738972,-0.0825989723655417,0.2175113967338638,-1.6845000857447567,0.01,low_diffusion
0.5367088607594936,0.10256410256410256,0.015131597764903542,0.006492709584222007,0.2730946186497081,6.019991395180607,0.01,low_diffusion
0.5367088607594936,0.1282051282051282,0.02411298226518554,0.23479025465179587,0.4622480568290642,8.733976782809174,0.01,low_diffusion
0.5367088607594936,0.15384615384615385,0.03883662632024017,0.03080312554151963,0.6928510589582016,9.253057383263553,0.01,low_diffusion
0.5367088607594936,0.1794871794871795,0.05964380580150357,-0.04922511396301624,0.9191014684363866,8.39447455603487,0.01,low_diffusion
0.5367088607594936,0.20512820512820512,0.08597003495800358,-0.07109203975630604,1.208495461679378,14.178256916918459,0.01,low_diffusion
0.5367088607594936,0.23076923076923075,0.12161793204147167,0.07558596267810885,1.5440511552250462,11.995087179643674,0.01,low_diffusion
0.5367088607594936,0.2564102564102564,0.16515214548236493,0.21654099116080697,1.9231296133894538,17.573032557180117,0.01,low_diffusion
0.5367088607594936,0.28205128205128205,0.2202399634973411,0.1928350334219935,2.3201217710704043,13.39235574193402,0.01,low_diffusion
0.5367088607594936,0.3076923076923077,0.28413274912700104,0.12197041198272779,2.6264307865614,10.499747466363646,0.01,low_diffusion
0.5367088607594936,0.3333333333333333,0.3549287217825411,0.06452984217126742,2.870205794460221,8.514703149744392,0.01,low_diffusion
0.5367088607594936,0.358974358974359,0.4313227898685508,-0.19664928394401412,2.9017084850047055,-6.057493287274589,0.01,low_diffusion
0.5367088607594936,0.3846153846153846,0.5037342851161157,-0.11133936509217429,2.718107907692689,-8.26335174306273,0.01,low_diffusion
0.5367088607594936,0.41025641025641024,0.5707129389809964,-0.0035368420212851526,2.4392849767803084,-13.48483686810295,0.01,low_diffusion
0.5367088607594936,0.4358974358974359,0.6288258223869008,-0.029431943627359763,1.9800520933643584,-22.33532803834115,0.01,low_diffusion
0.5367088607594936,0.4615384615384615,0.6722540719740404,-0.5808703462015918,1.270513904326858,-33.00865070658388,0.01,low_diffusion
0.5367088607594936,0.48717948717948717,0.6939803815831499,-0.5854237815233081,0.3709172253429641,-37.159890254159855,0.01,low_diffusion
0.5367088607594936,0.5128205128205128,0.6912754681454745,-0.30211916647352577,-0.4646030422309986,-28.010690616609242,0.01,low_diffusion
0.5367088607594936,0.5384615384615384,0.6701545845456628,-0.5153183394091266,-1.2158362975273087,-30.58550329650295,0.01,low_diffusion
0.5367088607594936,0.5641025641025641,0.6289248887850997,-0.2636484541093507,-1.9261846939699079,-24.821671626019793,0.01,low_diffusion
0.5367088607594936,0.5897435897435898,0.5713758822907957,-0.24684900061439918,-2.4487245967096833,-15.936440787682685,0.01,low_diffusion
0.5367088607594936,0.6153846153846154,0.5033492684410134,-0.034633820990618985,-2.7905948561348057,-10.729439447476794,0.01,low_diffusion
