dir,status,volume_returncode,relax_returncode,static_returncode,energy_source,energy_eV,free_energy_TOTEN_eV,lattice_type,atoms_per_cubic_cell,natoms,volume_A3,a_lattice_A,a_bcc_A,cell_a_A,cell_b_A,cell_c_A,relax_converged,note,structure_root,case_dir
Pb4Sc12,OK,0,0,0,static_OUTCAR,-90.9455547600,-90.9522212800,bcc,2.0,16,397.51031026,3.67637217,3.67637217,7.35274435,7.35274435,7.35274435,yes,CLEANED:0,BCC_SQS,Pb4Sc12
Pb4Si12,OK,0,0,0,static_OUTCAR,-72.7930662900,-72.7947868200,bcc,2.0,16,323.31443963,3.43171889,3.43171889,6.86343777,6.86343777,6.86343777,yes,CLEANED:0,BCC_SQS,Pb4Si12
Pb4Sn12,OK,0,0,0,static_OUTCAR,-59.0630326500,-59.0669304000,bcc,2.0,16,475.48695284,3.90255955,3.90255955,7.80511911,7.80511911,7.80511911,no,CLEANED:0,BCC_SQS,Pb4Sn12
Pb4Ta12,OK,0,0,0,static_OUTCAR,-150.5403021100,-150.5398610800,bcc,2.0,16,327.46509020,3.44634174,3.44634174,6.89268349,6.89268349,6.89268349,yes,CLEANED:0,BCC_SQS,Pb4Ta12
Pb4Tb12,OK,0,0,0,static_OUTCAR,-64.5571105800,-64.5562680900,bcc,2.0,16,693.06865347,4.42481811,4.42481811,8.84963623,8.84963623,8.84963623,no,CLEANED:0,BCC_SQS,Pb4Tb12
Pb4Ti12,OK,0,0,0,static_OUTCAR,-106.5311321400,-106.5335489300,bcc,2.0,16,310.75872676,3.38670822,3.38670822,6.77341644,6.77341644,6.77341644,yes,CLEANED:0,BCC_SQS,Pb4Ti12
Pb4V12,OK,0,0,0,static_OUTCAR,-114.3614221900,-114.3610882800,bcc,2.0,16,310.60251085,3.38614064,3.38614064,6.77228127,6.77228127,6.77228127,no,CLEANED:0,BCC_SQS,Pb4V12
Pb4Y12,OK,0,0,0,static_OUTCAR,-93.7307516700,-93.7318142200,bcc,2.0,16,494.37350568,3.95356060,3.95356060,7.90712121,7.90712121,7.90712121,yes,CLEANED:0,BCC_SQS,Pb4Y12
Pb4Zn12,OK,0,0,0,static_OUTCAR,-24.8489423000,-24.8502494600,bcc,2.0,16,342.71002453,3.49901341,3.49901341,6.99802682,6.99802682,6.99802682,yes,CLEANED:0,BCC_SQS,Pb4Zn12
Pb4Zr12,OK,0,0,0,static_OUTCAR,-116.3408277800,-116.3400584700,bcc,2.0,16,394.35412585,3.66661632,3.66661632,7.33323264,7.33323264,7.33323264,no,CLEANED:0,BCC_SQS,Pb4Zr12
Pb8Pb8,OK,0,0,0,static_OUTCAR,-56.0790605500,-56.0788264400,bcc,2.0,16,563.66963926,4.13026787,4.13026787,8.26053574,8.26053574,8.26053574,yes,CLEANED:0,BCC_SQS,Pb8Pb8
Pb8Pd8,OK,0,0,0,static_OUTCAR,-71.7506462300,-71.7503375100,bcc,2.0,16,344.78711468,3.50606809,3.50606809,7.01213619,7.01213619,7.01213619,no,CLEANED:0,BCC_SQS,Pb8Pd8
Pb8Pt8,OK,0,0,0,static_OUTCAR,-75.7263532100,-75.7245043000,bcc,2.0,16,345.59340838,3.50879898,3.50879898,7.01759796,7.01759796,7.01759796,no,CLEANED:0,BCC_SQS,Pb8Pt8
Pb8Re8,OK,0,0,0,static_OUTCAR,-112.1113122000,-112.1115940900,bcc,2.0,16,322.92850137,3.43035287,3.43035287,6.86070574,6.86070574,6.86070574,no,CLEANED:0,BCC_SQS,Pb8Re8
Pb8Sc8,OK,0,0,0,static_OUTCAR,-80.9318530600,-80.9336653500,bcc,2.0,16,418.67303076,3.74048858,3.74048858,7.48097716,7.48097716,7.48097716,yes,CLEANED:0,BCC_SQS,Pb8Sc8
Pb8Si8,OK,0,0,0,static_OUTCAR,-66.1442775100,-66.1433921700,bcc,2.0,16,400.14306004,3.68447064,3.68447064,7.36894129,7.36894129,7.36894129,no,CLEANED:0,BCC_SQS,Pb8Si8
Pb8Sn8,OK,0,0,0,static_OUTCAR,-58.1047711300,-58.1059752100,bcc,2.0,16,503.55549921,3.97788709,3.97788709,7.95577419,7.95577419,7.95577419,no,CLEANED:0,BCC_SQS,Pb8Sn8
Pb8Tb8,OK,0,0,0,static_OUTCAR,-61.2069573900,-61.2073890300,bcc,2.0,16,704.35751068,4.44871299,4.44871299,8.89742597,8.89742597,8.89742597,no,CLEANED:0,BCC_SQS,Pb8Tb8
Pb8Ti8,OK,0,0,0,static_OUTCAR,-88.2640307000,-88.2614519100,bcc,2.0,16,359.72220032,3.55597816,3.55597816,7.11195632,7.11195632,7.11195632,yes,CLEANED:0,BCC_SQS,Pb8Ti8
Pb8Y8,OK,0,0,0,static_OUTCAR,-83.3856553500,-83.3840913500,bcc,2.0,16,501.62593987,3.97279967,3.97279967,7.94559935,7.94559935,7.94559935,no,CLEANED:0,BCC_SQS,Pb8Y8
Pb8Zn8,OK,0,0,0,static_OUTCAR,-34.9687887100,-34.9677405900,bcc,2.0,16,412.64923311,3.72246267,3.72246267,7.44492535,7.44492535,7.44492535,yes,CLEANED:0,BCC_SQS,Pb8Zn8
Pd12Pt4,OK,0,0,0,static_OUTCAR,-86.3114174200,-86.3125787300,bcc,2.0,16,247.22480142,3.13810413,3.13810413,6.27620825,6.27620825,6.27620825,yes,CLEANED:0,BCC_SQS,Pd12Pt4
Pd12Re4,OK,0,0,0,static_OUTCAR,-110.1635011700,-110.1634469700,bcc,2.0,16,242.47870902,3.11789301,3.11789301,6.23578602,6.23578602,6.23578602,yes,CLEANED:0,BCC_SQS,Pd12Re4
Pd12Rh4,OK,0,0,0,static_OUTCAR,-89.3291977200,-89.3276373100,bcc,2.0,16,242.06889738,3.11613551,3.11613551,6.23227101,6.23227101,6.23227101,yes,CLEANED:0,BCC_SQS,Pd12Rh4
Pd12Ru4,OK,0,0,0,static_OUTCAR,-96.0325390400,-96.0321050400,bcc,2.0,16,240.82877241,3.11080505,3.11080505,6.22161010,6.22161010,6.22161010,yes,CLEANED:0,BCC_SQS,Pd12Ru4
Pd12Sc4,OK,0,0,0,static_OUTCAR,-96.7397646800,-96.7417926500,bcc,2.0,16,263.54284027,3.20568180,3.20568180,6.41136360,6.41136360,6.41136360,yes,CLEANED:0,BCC_SQS,Pd12Sc4
Pd12Si4,OK,0,0,0,static_OUTCAR,-90.5752519200,-90.5748952800,bcc,2.0,16,237.25488061,3.09534021,3.09534021,6.19068042,6.19068042,6.19068042,yes,CLEANED:0,BCC_SQS,Pd12Si4
Pd12Sn4,OK,0,0,0,static_OUTCAR,-82.3325820900,-82.3326452500,bcc,2.0,16,296.03600000,3.33235694,3.33235694,6.66471387,6.66471387,6.66471387,yes,CLEANED:0,BCC_SQS,Pd12Sn4
Pd12Ta4,OK,0,0,0,static_OUTCAR,-113.9269386600,-113.9264235700,bcc,2.0,16,256.08842223,3.17516759,3.17516759,6.35033517,6.35033517,6.35033517,yes,CLEANED:0,BCC_SQS,Pd12Ta4
Pd12Tb4,OK,0,0,0,static_OUTCAR,-89.4251758100,-89.4260170400,bcc,2.0,16,287.41156380,3.29967690,3.29967690,6.59935381,6.59935381,6.59935381,yes,CLEANED:0,BCC_SQS,Pd12Tb4
Pd12Ti4,OK,0,0,0,static_OUTCAR,-100.4177985200,-100.4170535600,bcc,2.0,16,248.65241452,3.14413292,3.14413292,6.28826584,6.28826584,6.28826584,yes,CLEANED:0,BCC_SQS,Pd12Ti4
Pd12V4,OK,0,0,0,static_OUTCAR,-100.0967250200,-100.0984588800,bcc,2.0,16,239.78622341,3.10630966,3.10630966,6.21261931,6.21261931,6.21261931,yes,CLEANED:0,BCC_SQS,Pd12V4
Pd12W4,OK,0,0,0,static_OUTCAR,-113.7654990000,-113.7661643600,bcc,2.0,16,247.39746517,3.13883451,3.13883451,6.27766903,6.27766903,6.27766903,yes,CLEANED:0,BCC_SQS,Pd12W4
Pd12Y4,OK,0,0,0,static_OUTCAR,-96.8454549500,-96.8467430100,bcc,2.0,16,286.69363241,3.29692717,3.29692717,6.59385434,6.59385434,6.59385434,yes,CLEANED:0,BCC_SQS,Pd12Y4
Pd12Zn4,OK,0,0,0,static_OUTCAR,-71.0544119700,-71.0537724000,bcc,2.0,16,242.23174172,3.11683411,3.11683411,6.23366822,6.23366822,6.23366822,yes,CLEANED:0,BCC_SQS,Pd12Zn4
Pd12Zr4,OK,0,0,0,static_OUTCAR,-104.5901222500,-104.5909716000,bcc,2.0,16,269.74850172,3.23064832,3.23064832,6.46129664,6.46129664,6.46129664,yes,CLEANED:0,BCC_SQS,Pd12Zr4
Pd4Pt12,OK,0,0,0,static_OUTCAR,-93.1198891200,-93.1170531100,bcc,2.0,16,250.54197265,3.15207712,3.15207712,6.30415425,6.30415425,6.30415425,yes,CLEANED:0,BCC_SQS,Pd4Pt12
Pd4Re12,OK,0,0,0,static_OUTCAR,-166.1850574700,-166.1839794400,bcc,2.0,16,242.41738878,3.11763016,3.11763016,6.23526032,6.23526032,6.23526032,yes,CLEANED:0,BCC_SQS,Pd4Re12
Pd4Rh12,OK,0,0,0,static_OUTCAR,-104.2698403200,-104.2667791900,bcc,2.0,16,234.72634950,3.08430477,3.08430477,6.16860954,6.16860954,6.16860954,yes,CLEANED:0,BCC_SQS,Pd4Rh12
Pd4Ru12,OK,0,0,0,static_OUTCAR,-125.7370541000,-125.7368313700,bcc,2.0,16,231.45802077,3.06992253,3.06992253,6.13984506,6.13984506,6.13984506,yes,CLEANED:0,BCC_SQS,Pd4Ru12
Pd4Sc12,OK,0,0,0,static_OUTCAR,-100.9365420800,-100.9372467600,bcc,2.0,16,334.69504555,3.47152075,3.47152075,6.94304150,6.94304150,6.94304150,no,CLEANED:0,BCC_SQS,Pd4Sc12
Pd4Si12,OK,0,0,0,static_OUTCAR,-83.5010750900,-83.5007125600,bcc,2.0,16,238.30687444,3.09990840,3.09990840,6.19981680,6.19981680,6.19981680,yes,CLEANED:0,BCC_SQS,Pd4Si12
Pd4Sn12,OK,0,0,0,static_OUTCAR,-68.3527747000,-68.3531316100,bcc,2.0,16,378.13945292,3.61565792,3.61565792,7.23131584,7.23131584,7.23131584,yes,CLEANED:0,BCC_SQS,Pd4Sn12
Pd4Ta12,OK,0,0,0,static_OUTCAR,-164.4992197000,-164.4984744600,bcc,2.0,16,279.73179479,3.27002155,3.27002155,6.54004310,6.54004310,6.54004310,yes,CLEANED:0,BCC_SQS,Pd4Ta12
Pd4Tb12,OK,0,0,0,static_OUTCAR,-80.0581951600,-80.0589856300,bcc,2.0,16,451.89999999,3.83693214,3.83693214,7.67386428,7.67386428,7.67386428,yes,CLEANED:0,BCC_SQS,Pd4Tb12
Pd4Ti12,OK,0,0,0,static_OUTCAR,-118.4821059300,-118.4817285300,bcc,2.0,16,259.99592909,3.19123549,3.19123549,6.38247099,6.38247099,6.38247099,yes,CLEANED:0,BCC_SQS,Pd4Ti12
Pd4V12,OK,0,0,0,static_OUTCAR,-130.4405108600,-130.4409055800,bcc,2.0,16,222.42458332,3.02945333,3.02945333,6.05890666,6.05890666,6.05890666,yes,CLEANED:0,BCC_SQS,Pd4V12
Pd4W12,OK,0,0,0,static_OUTCAR,-173.2494335000,-173.2492833300,bcc,2.0,16,255.73352911,3.17370017,3.17370017,6.34740034,6.34740034,6.34740034,yes,CLEANED:0,BCC_SQS,Pd4W12
Pd4Y12,OK,0,0,0,static_OUTCAR,-102.4529668900,-102.4548230500,bcc,2.0,16,425.26338840,3.76001291,3.76001291,7.52002582,7.52002582,7.52002582,yes,CLEANED:0,BCC_SQS,Pd4Y12
Pd4Zn12,OK,0,0,0,static_OUTCAR,-38.0967309400,-38.0980258100,bcc,2.0,16,235.85964230,3.08926063,3.08926063,6.17852126,6.17852126,6.17852126,yes,CLEANED:0,BCC_SQS,Pd4Zn12
Pd4Zr12,OK,0,0,0,static_OUTCAR,-127.2155544400,-127.2136993400,bcc,2.0,16,328.11008701,3.44860297,3.44860297,6.89720595,6.89720595,6.89720595,yes,CLEANED:0,BCC_SQS,Pd4Zr12
Pd8Pd8,OK,0,0,0,static_OUTCAR,-82.7137083100,-82.7174240900,bcc,2.0,16,246.14296073,3.13352005,3.13352005,6.26704010,6.26704010,6.26704010,yes,CLEANED:0,BCC_SQS,Pd8Pd8
Pd8Pt8,OK,0,0,0,static_OUTCAR,-89.8323864600,-89.8303107100,bcc,2.0,16,248.85793396,3.14499893,3.14499893,6.28999785,6.28999785,6.28999785,yes,CLEANED:0,BCC_SQS,Pd8Pt8
Pd8Re8,OK,0,0,0,static_OUTCAR,-137.8433054500,-137.8429334700,bcc,2.0,16,241.83985543,3.11515238,3.11515238,6.23030477,6.23030477,6.23030477,no,CLEANED:0,BCC_SQS,Pd8Re8
Pd8Rh8,OK,0,0,0,static_OUTCAR,-96.9392188100,-96.9393019400,bcc,2.0,16,238.33005409,3.10000891,3.10000891,6.20001781,6.20001781,6.20001781,yes,CLEANED:0,BCC_SQS,Pd8Rh8
Pd8Ru8,OK,0,0,0,static_OUTCAR,-111.4807045900,-111.4802218800,bcc,2.0,16,235.82590615,3.08911333,3.08911333,6.17822666,6.17822666,6.17822666,yes,CLEANED:0,BCC_SQS,Pd8Ru8
Pd8Sc8,OK,0,0,0,static_OUTCAR,-100.9085743100,-100.9084032600,bcc,2.0,16,291.67983593,3.31593091,3.31593091,6.63186182,6.63186182,6.63186182,yes,CLEANED:0,BCC_SQS,Pd8Sc8
Pd8Si8,OK,0,0,0,static_OUTCAR,-89.5674369800,-89.5674066400,bcc,2.0,16,235.73192683,3.08870293,3.08870293,6.17740585,6.17740585,6.17740585,yes,CLEANED:0,BCC_SQS,Pd8Si8
Pd8Sn8,OK,0,0,0,static_OUTCAR,-76.2955773900,-76.2959770500,bcc,2.0,16,316.46055522,3.40729602,3.40729602,6.81459204,6.81459204,6.81459204,yes,CLEANED:0,BCC_SQS,Pd8Sn8
Pd8Ta8,OK,0,0,0,static_OUTCAR,-139.0511956400,-139.0507104500,bcc,2.0,16,268.16806301,3.22432657,3.22432657,6.44865315,6.44865315,6.44865315,yes,CLEANED:0,BCC_SQS,Pd8Ta8
Pd8Tb8,OK,0,0,0,static_OUTCAR,-85.8760240500,-85.8750679600,bcc,2.0,16,345.39669875,3.50813312,3.50813312,7.01626625,7.01626625,7.01626625,yes,CLEANED:0,BCC_SQS,Pd8Tb8
Pd8Ti8,OK,0,0,0,static_OUTCAR,-110.4871262300,-110.4872246900,bcc,2.0,16,253.37744284,3.16392360,3.16392360,6.32784719,6.32784719,6.32784719,yes,CLEANED:0,BCC_SQS,Pd8Ti8
Pd8V8,OK,0,0,0,static_OUTCAR,-115.3958906000,-115.3951995500,bcc,2.0,16,231.57254572,3.07042878,3.07042878,6.14085755,6.14085755,6.14085755,yes,CLEANED:0,BCC_SQS,Pd8V8
Pd8W8,OK,0,0,0,static_OUTCAR,-142.7650393600,-142.7658299600,bcc,2.0,16,251.30306981,3.15526569,3.15526569,6.31053139,6.31053139,6.31053139,yes,CLEANED:0,BCC_SQS,Pd8W8
Pd8Y8,OK,0,0,0,static_OUTCAR,-100.8939834900,-100.8925330500,bcc,2.0,16,345.45928831,3.50834501,3.50834501,7.01669003,7.01669003,7.01669003,yes,CLEANED:0,BCC_SQS,Pd8Y8
Pd8Zn8,OK,0,0,0,static_OUTCAR,-56.2567808900,-56.2563159600,bcc,2.0,16,249.65600000,3.14835725,3.14835725,6.29671450,6.29671450,6.29671450,yes,CLEANED:0,BCC_SQS,Pd8Zn8
Pd8Zr8,OK,0,0,0,static_OUTCAR,-116.5170393800,-116.5177924400,bcc,2.0,16,297.89163164,3.33930514,3.33930514,6.67861027,6.67861027,6.67861027,yes,CLEANED:0,BCC_SQS,Pd8Zr8
Pt12Re4,OK,0,0,0,static_OUTCAR,-121.1500296100,-121.1494640000,bcc,2.0,16,250.05397700,3.15002930,3.15002930,6.30005860,6.30005860,6.30005860,yes,CLEANED:0,BCC_SQS,Pt12Re4
Pt12Rh4,OK,0,0,0,static_OUTCAR,-99.7186585800,-99.7227777100,bcc,2.0,16,247.97815565,3.14128842,3.14128842,6.28257683,6.28257683,6.28257683,yes,CLEANED:0,BCC_SQS,Pt12Rh4
Pt12Ru4,OK,0,0,0,static_OUTCAR,-106.7757331100,-106.7747823300,bcc,2.0,16,247.46517841,3.13912086,3.13912086,6.27824172,6.27824172,6.27824172,yes,CLEANED:0,BCC_SQS,Pt12Ru4
Pt12Sc4,OK,0,0,0,static_OUTCAR,-108.5147049400,-108.5133006100,bcc,2.0,16,266.07005745,3.21589607,3.21589607,6.43179215,6.43179215,6.43179215,yes,CLEANED:0,BCC_SQS,Pt12Sc4
Pt12Si4,OK,0,0,0,static_OUTCAR,-99.9368600400,-99.9382947300,bcc,2.0,16,245.75176819,3.13185914,3.13185914,6.26371829,6.26371829,6.26371829,yes,CLEANED:0,BCC_SQS,Pt12Si4
Pt12Sn4,OK,0,0,0,static_OUTCAR,-90.7936460300,-90.7925431000,bcc,2.0,16,274.52445468,3.24960332,3.24960332,6.49920665,6.49920665,6.49920665,yes,CLEANED:0,BCC_SQS,Pt12Sn4
Pt12Ta4,OK,0,0,0,static_OUTCAR,-126.6850687000,-126.6857396400,bcc,2.0,16,261.30413046,3.19657891,3.19657891,6.39315781,6.39315781,6.39315781,yes,CLEANED:0,BCC_SQS,Pt12Ta4
Pt12Tb4,OK,0,0,0,static_OUTCAR,-100.5401620300,-100.5392134500,bcc,2.0,16,287.97826020,3.30184416,3.30184416,6.60368833,6.60368833,6.60368833,yes,CLEANED:0,BCC_SQS,Pt12Tb4
Pt12Ti4,OK,0,0,0,static_OUTCAR,-113.0577892800,-113.0589618600,bcc,2.0,16,253.32428312,3.16370231,3.16370231,6.32740462,6.32740462,6.32740462,yes,CLEANED:0,BCC_SQS,Pt12Ti4
Pt12V4,OK,0,0,0,static_OUTCAR,-112.9851565600,-112.9845198600,bcc,2.0,16,245.00930219,3.12870197,3.12870197,6.25740394,6.25740394,6.25740394,yes,CLEANED:0,BCC_SQS,Pt12V4
Pt12W4,OK,0,0,0,static_OUTCAR,-125.7489385000,-125.7483706600,bcc,2.0,16,253.64709026,3.16504556,3.16504556,6.33009112,6.33009112,6.33009112,yes,CLEANED:0,BCC_SQS,Pt12W4
Pt12Y4,OK,0,0,0,static_OUTCAR,-108.0687185900,-108.0675250000,bcc,2.0,16,286.86984019,3.29760248,3.29760248,6.59520497,6.59520497,6.59520497,yes,CLEANED:0,BCC_SQS,Pt12Y4
Pt12Zn4,OK,0,0,0,static_OUTCAR,-80.1585190400,-80.1601245400,bcc,2.0,16,248.19984374,3.14222422,3.14222422,6.28444845,6.28444845,6.28444845,yes,CLEANED:0,BCC_SQS,Pt12Zn4
Pt12Zr4,OK,0,0,0,static_OUTCAR,-117.1158823900,-117.1161303000,bcc,2.0,16,272.67771832,3.24230019,3.24230019,6.48460038,6.48460038,6.48460038,yes,CLEANED:0,BCC_SQS,Pt12Zr4
Pt4Re12,OK,0,0,0,static_OUTCAR,-170.7622999900,-170.7604342700,bcc,2.0,16,245.38140203,3.13028504,3.13028504,6.26057008,6.26057008,6.26057008,yes,CLEANED:0,BCC_SQS,Pt4Re12
Pt4Rh12,OK,0,0,0,static_OUTCAR,-106.9085376900,-106.9102929300,bcc,2.0,16,237.07771825,3.09456957,3.09456957,6.18913914,6.18913914,6.18913914,yes,CLEANED:0,BCC_SQS,Pt4Rh12
Pt4Ru12,OK,0,0,0,static_OUTCAR,-130.0168185800,-130.0160143600,bcc,2.0,16,234.49536878,3.08329274,3.08329274,6.16658549,6.16658549,6.16658549,yes,CLEANED:0,BCC_SQS,Pt4Ru12
Pt4Sc12,OK,0,0,0,static_OUTCAR,-107.4727187000,-107.4744532500,bcc,2.0,16,359.30400000,3.55459961,3.55459961,7.10919921,7.10919921,7.10919921,yes,CLEANED:0,BCC_SQS,Pt4Sc12
Pt4Si12,OK,0,0,0,static_OUTCAR,-88.4013034300,-88.4009645900,bcc,2.0,16,240.88447901,3.11104488,3.11104488,6.22208977,6.22208977,6.22208977,yes,CLEANED:0,BCC_SQS,Pt4Si12
Pt4Sn12,OK,0,0,0,static_OUTCAR,-71.3453453400,-71.3454481500,bcc,2.0,16,372.13436259,3.59641607,3.59641607,7.19283213,7.19283213,7.19283213,yes,CLEANED:0,BCC_SQS,Pt4Sn12
Pt4Ta12,OK,0,0,0,static_OUTCAR,-170.7422355700,-170.7442278300,bcc,2.0,16,279.83248824,3.27041387,3.27041387,6.54082774,6.54082774,6.54082774,yes,CLEANED:0,BCC_SQS,Pt4Ta12
Pt4Tb12,OK,0,0,0,static_OUTCAR,-86.1795110100,-86.1798175800,bcc,2.0,16,406.10194494,3.70267017,3.70267017,7.40534034,7.40534034,7.40534034,yes,CLEANED:0,BCC_SQS,Pt4Tb12
Pt4Ti12,OK,0,0,0,static_OUTCAR,-125.4663999000,-125.4666936900,bcc,2.0,16,265.13999999,3.21214461,3.21214461,6.42428921,6.42428921,6.42428921,yes,CLEANED:0,BCC_SQS,Pt4Ti12
Pt4V12,OK,0,0,0,static_OUTCAR,-137.0628477200,-137.0641880200,bcc,2.0,16,224.10171688,3.03704853,3.03704853,6.07409707,6.07409707,6.07409707,yes,CLEANED:0,BCC_SQS,Pt4V12
Pt4W12,OK,0,0,0,static_OUTCAR,-178.2302359400,-178.2296317300,bcc,2.0,16,257.86612810,3.18249774,3.18249774,6.36499548,6.36499548,6.36499548,yes,CLEANED:0,BCC_SQS,Pt4W12
Pt4Y12,OK,0,0,0,static_OUTCAR,-108.6597546700,-108.6600020300,bcc,2.0,16,409.14074545,3.71188274,3.71188274,7.42376548,7.42376548,7.42376548,yes,CLEANED:0,BCC_SQS,Pt4Y12
Pt4Zn12,OK,0,0,0,static_OUTCAR,-41.6947348500,-41.6945113200,bcc,2.0,16,237.97591684,3.09847270,3.09847270,6.19694540,6.19694540,6.19694540,yes,CLEANED:0,BCC_SQS,Pt4Zn12
Pt4Zr12,OK,0,0,0,static_OUTCAR,-133.7809784300,-133.7824469300,bcc,2.0,16,323.12423272,3.43104579,3.43104579,6.86209158,6.86209158,6.86209158,yes,CLEANED:0,BCC_SQS,Pt4Zr12
Pt8Pt8,OK,0,0,0,static_OUTCAR,-96.2113875800,-96.2106594900,bcc,2.0,16,252.77590540,3.16141781,3.16141781,6.32283562,6.32283562,6.32283562,yes,CLEANED:0,BCC_SQS,Pt8Pt8
Pt8Re8,OK,0,0,0,static_OUTCAR,-146.8133321800,-146.8127019300,bcc,2.0,16,247.40823414,3.13888006,3.13888006,6.27776012,6.27776012,6.27776012,no,CLEANED:0,BCC_SQS,Pt8Re8
Pt8Rh8,OK,0,0,0,static_OUTCAR,-103.4111582600,-103.4066523500,bcc,2.0,16,242.43623245,3.11771094,3.11771094,6.23542187,6.23542187,6.23542187,yes,CLEANED:0,BCC_SQS,Pt8Rh8
Pt8Ru8,OK,0,0,0,static_OUTCAR,-119.6329901500,-119.6319390500,bcc,2.0,16,241.13237248,3.11211171,3.11211171,6.22422342,6.22422342,6.22422342,yes,CLEANED:0,BCC_SQS,Pt8Ru8
Pt8Sc8,OK,0,0,0,static_OUTCAR,-111.5710601900,-111.5703128600,bcc,2.0,16,286.91905354,3.29779104,3.29779104,6.59558209,6.59558209,6.59558209,yes,CLEANED:0,BCC_SQS,Pt8Sc8
Pt8Si8,OK,0,0,0,static_OUTCAR,-96.3713434700,-96.3710482000,bcc,2.0,16,241.89764591,3.11540050,3.11540050,6.23080100,6.23080100,6.23080100,no,CLEANED:0,BCC_SQS,Pt8Si8
Pt8Sn8,OK,0,0,0,static_OUTCAR,-81.6154307700,-81.6153901000,bcc,2.0,16,315.17469342,3.40267485,3.40267485,6.80534969,6.80534969,6.80534969,no,CLEANED:0,BCC_SQS,Pt8Sn8
Pt8Ta8,OK,0,0,0,static_OUTCAR,-149.4733609600,-149.4717143800,bcc,2.0,16,270.65391959,3.23425887,3.23425887,6.46851774,6.46851774,6.46851774,yes,CLEANED:0,BCC_SQS,Pt8Ta8
Pt8Tb8,OK,0,0,0,static_OUTCAR,-96.0911205500,-96.0886271100,bcc,2.0,16,336.82851141,3.47888137,3.47888137,6.95776274,6.95776274,6.95776274,yes,CLEANED:0,BCC_SQS,Pt8Tb8
Pt8Ti8,OK,0,0,0,static_OUTCAR,-121.4653434600,-121.4663985900,bcc,2.0,16,254.43227209,3.16830807,3.16830807,6.33661613,6.33661613,6.33661613,yes,CLEANED:0,BCC_SQS,Pt8Ti8
Pt8V8,OK,0,0,0,static_OUTCAR,-125.8164107400,-125.8159510300,bcc,2.0,16,236.49933893,3.09205100,3.09205100,6.18410199,6.18410199,6.18410199,yes,CLEANED:0,BCC_SQS,Pt8V8
Pt8W8,OK,0,0,0,static_OUTCAR,-152.5171428500,-152.5170071300,bcc,2.0,16,255.77745614,3.17388187,3.17388187,6.34776375,6.34776375,6.34776375,yes,CLEANED:0,BCC_SQS,Pt8W8
Pt8Y8,OK,0,0,0,static_OUTCAR,-111.1827247800,-111.1810211800,bcc,2.0,16,335.74132601,3.47513439,3.47513439,6.95026879,6.95026879,6.95026879,yes,CLEANED:0,BCC_SQS,Pt8Y8
Pt8Zn8,OK,0,0,0,static_OUTCAR,-62.9312649900,-62.9314544500,bcc,2.0,16,242.13445615,3.11641679,3.11641679,6.23283359,6.23283359,6.23283359,yes,CLEANED:0,BCC_SQS,Pt8Zn8
Pt8Zr8,OK,0,0,0,static_OUTCAR,-127.1110566800,-127.1110836800,bcc,2.0,16,296.33467360,3.33347724,3.33347724,6.66695448,6.66695448,6.66695448,yes,CLEANED:0,BCC_SQS,Pt8Zr8
Re12Rh4,OK,0,0,0,static_OUTCAR,-175.5328118800,-175.5334867300,bcc,2.0,16,239.73236256,3.10607706,3.10607706,6.21215412,6.21215412,6.21215412,yes,CLEANED:0,BCC_SQS,Re12Rh4
Re12Ru4,OK,0,0,0,static_OUTCAR,-179.6151219800,-179.6166824900,bcc,2.0,16,239.10308248,3.10335694,3.10335694,6.20671387,6.20671387,6.20671387,yes,CLEANED:0,BCC_SQS,Re12Ru4
Re12Sc4,OK,0,0,0,static_OUTCAR,-173.2538857500,-173.2533286400,bcc,2.0,16,252.93560412,3.16208345,3.16208345,6.32416689,6.32416689,6.32416689,yes,CLEANED:0,BCC_SQS,Re12Sc4
Re12Si4,OK,0,0,0,static_OUTCAR,-168.7805478900,-168.7787810700,bcc,2.0,16,233.69681064,3.07978878,3.07978878,6.15957756,6.15957756,6.15957756,yes,CLEANED:0,BCC_SQS,Re12Si4
Re12Sn4,OK,0,0,0,static_OUTCAR,-155.6450109500,-155.6444537800,bcc,2.0,16,261.11310303,3.19579976,3.19579976,6.39159952,6.39159952,6.39159952,yes,CLEANED:0,BCC_SQS,Re12Sn4
Re12Ta4,OK,0,0,0,static_OUTCAR,-195.5328964600,-195.5310483300,bcc,2.0,16,252.33338501,3.15957190,3.15957190,6.31914379,6.31914379,6.31914379,no,CLEANED:0,BCC_SQS,Re12Ta4
Re12Tb4,OK,0,0,0,static_OUTCAR,-160.8517921700,-160.8506688500,bcc,2.0,16,271.75650490,3.23864481,3.23864481,6.47728962,6.47728962,6.47728962,yes,CLEANED:0,BCC_SQS,Re12Tb4
Re12Ti4,OK,0,0,0,static_OUTCAR,-182.2118914200,-182.2121160700,bcc,2.0,16,242.52042157,3.11807178,3.11807178,6.23614357,6.23614357,6.23614357,yes,CLEANED:0,BCC_SQS,Re12Ti4
Re12V4,OK,0,0,0,static_OUTCAR,-185.4786273400,-185.4780699400,bcc,2.0,16,235.43262282,3.08739515,3.08739515,6.17479031,6.17479031,6.17479031,yes,CLEANED:0,BCC_SQS,Re12V4
