material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-12793,NdAl,Nd,Al,1.0,1.0,3.7263835,-18.46392349,0.06650961875,MP,B2,3.656037046127659
mp-10902,PrAl,Pr,Al,1.0,1.0,3.75961349,-18.43215457,0.076994012499998,MP,B2,3.677676148235472
mp-11546,TiPd,Ti,Pd,1.0,1.0,3.1758,-18.4297401525,0.07338960750000101,MP,B2,3.147382184740603
mp-2283,ZrCo,Zr,Co,1.0,1.0,3.20778392,-18.32247491,0.0,MP,B2,3.158911959414131
mp-2781,ScPd,Sc,Pd,1.0,1.0,3.299466299999999,-18.088092175,0.0,MP,B2,3.2953416340692447
mp-1212609,GaPd,Ga,Pd,1.0,1.0,3.120572,-17.778349877500002,0.08591318124999901,MP,B2,3.0861826558434813
mp-381,SiRu,Si,Ru,1.0,1.0,2.91612407,-17.74599759,0.007685002499997,MP,B2,2.939316654524837
mp-1062,CeMg,Ce,Mg,1.0,1.0,3.838721999999999,-17.435518636666664,0.105839761666668,MP,B2,3.845245057647222
mp-20997,InNi,In,Ni,1.0,1.0,3.147263,-17.401172029999998,0.09218754000000101,MP,B2,3.1583086073878044
mp-1018029,CuPd,Cu,Pd,1.0,1.0,2.98041717,-17.02697661,0.0,MP,B2,2.965186502419702
mp-10110,SiRh,Si,Rh,1.0,1.0,2.983008,-17.011847034999995,0.28401919625000305,MP,B2,2.947768244855852
mp-6938,ZnRh,Zn,Rh,1.0,1.0,2.99022635,-16.94872661,0.0,MP,B2,3.001068911178284
mp-542569,AlRu,Al,Ru,1.0,1.0,2.98249544,-16.806725945,0.0,MP,B2,3.009432173112424
mp-11237,ScAg,Sc,Ag,1.0,1.0,3.42110253,-16.640555495,0.0,MP,B2,3.4215193329991944
mp-364,AlRh,Al,Rh,1.0,1.0,2.97732247,-16.61165009,0.0,MP,B2,3.0178837634434394
mp-1002183,TcB,Tc,B,1.0,1.0,2.733406,-16.55091074409091,0.5208401765909081,MP,B2,2.6379460198898945
mp-11478,GaAg,Ga,Ag,1.0,1.0,3.317227,-16.326017033541667,0.088552712291665,MP,B2,3.2123603547734314
mp-999484,YTi,Y,Ti,1.0,1.0,3.658092,-16.261203656666666,0.36447533000000104,MP,B2,3.5973708763291965
mp-570276,ZrZn,Zr,Zn,1.0,1.0,3.3232991800000002,-16.1562511,0.0,MP,B2,3.359348842904823
mp-1211,ScCd,Sc,Cd,1.0,1.0,3.52625559,-16.075965005,0.0,MP,B2,3.531749459745766
mp-712,YCu,Y,Cu,1.0,1.0,3.45811539,-15.80720536,0.018895730000000003,MP,B2,3.41633399
mp-829,AlPd,Al,Pd,1.0,1.0,3.05052548,-15.74408449,0.037793284999999004,MP,B2,3.0917421311401223
mp-213,CaPd,Ca,Pd,1.0,1.0,3.50568548,-15.644829405,0.006872011666665001,MP,B2,3.5464411127517383
mp-20263,CaIn,Ca,In,1.0,1.0,3.84336532,-15.37121027,0.020320988749999002,MP,B2,3.81909496463031
mp-1912,ZnAg,Zn,Ag,1.0,1.0,3.14233597,-15.157611235,0.011211470555556002,MP,B2,3.201104977804917
mp-2516,YZn,Y,Zn,1.0,1.0,3.56236652,-14.99925985,0.0,MP,B2,3.5249159704635598
mp-316,MnV,Mn,V,1.0,1.0,2.85576869,-14.58459444,0.0,MP,B2,3.0138130256300064
mp-12982,ScAs,Sc,As,1.0,1.0,3.395698,-14.155204455,0.48348137500000005,MP,B2,3.4013116996534154
mp-1010071,CrCo,Cr,Co,1.0,1.0,2.8512049999999993,-14.000225657499998,0.15356110250000102,MP,B2,2.8765237251251023
mp-11229,YAl,Y,Al,1.0,1.0,3.59888669,-13.96068374,0.030594507500000003,MP,B2,3.541730822728715
mp-1002109,VCo,V,Co,1.0,1.0,2.89042773,-13.81094857,0.0,MP,B2,2.8538431873177403
mp-11500,MnNi,Mn,Ni,1.0,1.0,2.92831621,-13.695063285,0.0,MP,B2,2.875249674846623
mp-823,TiCo,Ti,Co,1.0,1.0,2.9861109900000002,-13.493100065,0.0,MP,B2,2.977007265765727
