material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-304970,CdPt,B2,Cd,Pt,1,1,3.283025,-0.264190005,0.06067673500000004,OQMD,3.282210982553267
oqmd-306867,SiIr,B2,Ir,Si,1,1,3.005648,-0.2640095275,0.42632843125000003,OQMD,2.9767705961574125
oqmd-305115,LaAg,B2,Ag,La,1,1,3.801911,-0.26306697375,0.008596207500000008,OQMD,3.777830279929719
oqmd-306287,TiSb,B2,Sb,Ti,1,1,3.413122,-0.261474009393131,0.25809094125000026,OQMD,3.4467084694821555
oqmd-305812,NbRe,B2,Nb,Re,1,1,3.202327,-0.260398467500002,0.00038220999999943883,OQMD,3.1251856599373316
oqmd-307306,GePd,B2,Ge,Pd,1,1,3.169211,-0.2600409825,0.20026767874999996,OQMD,3.2009115313381526
oqmd-305079,MgAg,B2,Ag,Mg,1,1,3.315261,-0.257921283333335,0.0006016550000001453,OQMD,3.428502918794732
oqmd-307402,AcZn,B2,Ac,Zn,1,1,3.893709,-0.25774714375,0.0,OQMD,3.8216485069136366
oqmd-307688,HfGa,B2,Ga,Hf,1,1,3.339684,-0.257376300000001,0.2598669749999992,OQMD,3.3917118770537864
oqmd-304926,TbGe,B2,Ge,Tb,1,1,3.598967,-0.256968849833335,0.2913493349999995,OQMD,3.636794357016746
oqmd-305572,PrAg,B2,Ag,Pr,1,1,3.755743,-0.2568772975,0.007787325000000012,OQMD,3.767975047051155
oqmd-307086,ScTl,B2,Sc,Tl,1,1,3.592175,-0.255129165,0.003593875000000024,OQMD,3.678557770131002
oqmd-307843,TaMn,B2,Mn,Ta,1,1,3.054315,-0.254213101896552,0.0,OQMD,3.0173751610560977
oqmd-305048,LuTl,B2,Lu,Tl,1,1,3.728176,-0.25388792,0.0,OQMD,3.7958578785672463
oqmd-306964,ScPb,B2,Pb,Sc,1,1,3.676679,-0.2537916225,0.14671204187304376,OQMD,3.7366392524964533
oqmd-305461,DyCu,B2,Cu,Dy,1,1,3.46288,-0.253610783333335,0.009643422499999998,OQMD,3.4639513451824286
oqmd-305087,BiPd,B2,Bi,Pd,1,1,3.501218,-0.2532407275,0.07215626999999952,OQMD,3.503935187024891
oqmd-305432,HfSi,B2,Hf,Si,1,1,3.283385,-0.252441865000001,0.567684734999999,OQMD,3.3142838154718617
oqmd-305528,GeRu,B2,Ge,Ru,1,1,3.039286,-0.2523976025,0.03810581092131882,OQMD,3.051805340825758
oqmd-306561,LaNi,B2,La,Ni,1,1,3.539862,-0.252264895,0.0848690975000001,OQMD,3.6229727379595924
oqmd-306456,TbGa,B2,Ga,Tb,1,1,3.580467,-0.251848319833335,0.0798498623166658,OQMD,3.6264334834180936
oqmd-307829,CaZn,B2,Ca,Zn,1,1,3.668285,-0.25152939,0.004565715000000192,OQMD,3.5916779660675284
oqmd-305120,ZnNi,B2,Ni,Zn,1,1,2.883806,-0.24949376,0.013280350000000496,OQMD,2.9616390688203427
oqmd-304863,AlAu,B2,Al,Au,1,1,3.223551,-0.24625823,0.14934656625,OQMD,3.3033436630185986
oqmd-305620,GdRu,B2,Gd,Ru,1,1,3.421848,-0.24445224875,0.046737063437500004,OQMD,3.4626680000000065
oqmd-305992,BaAg,B2,Ag,Ba,1,1,4.096244,-0.24403711375,0.03819751875000024,OQMD,3.9728321353100196
oqmd-305541,YCu,B2,Cu,Y,1,1,3.462521,-0.243535712500001,0.016494403749999276,OQMD,3.479039097976214
oqmd-307581,CeAg,B2,Ag,Ce,1,1,3.778366,-0.2404859225,0.0037077550000010062,OQMD,3.789164054967113
oqmd-305652,ZrBi,B2,Bi,Zr,1,1,3.651775,-0.238037762499999,0.15845063624999997,OQMD,3.738080343272992
oqmd-307626,NdNi,B2,Nd,Ni,1,1,3.486236,-0.2377875675,0.08933367250000032,OQMD,3.564403439901687
oqmd-306520,VPt,B2,Pt,V,1,1,3.108522,-0.23248655,0.31302101249999925,OQMD,3.052196252503177
oqmd-306606,CaSi,B2,Ca,Si,1,1,3.590148,-0.2281837325,0.32208607,OQMD,3.5551497852579184
oqmd-305070,TmCo,B2,Co,Tm,1,1,3.280117,-0.226791684999999,0.039460597500001,OQMD,3.3691147410867095
oqmd-306541,VOs,B2,Os,V,1,1,3.011691,-0.22667182,0.0403584437499995,OQMD,2.9490013986196475
oqmd-307500,VIr,B2,Ir,V,1,1,3.043149,-0.22601498,0.29745129000000003,OQMD,2.966691252503134
oqmd-304734,VRu,B2,Ru,V,1,1,2.996061,-0.225054775,0.049179857999999604,OQMD,2.9539370619909016
oqmd-306279,GdCu,B2,Cu,Gd,1,1,3.49949,-0.22303795375,0.009654974999999705,OQMD,3.4879632010870956
oqmd-1218117,MnAl,B2,Al,Mn,1,1,2.937114,-0.222952076896551,0.04542964999999971,OQMD,3.0998914594419498
oqmd-304624,EuCu,B2,Cu,Eu,1,1,3.547989,-0.22140499,0.052073746250000025,OQMD,3.4843096842350887
oqmd-307010,SiPt,B2,Pt,Si,1,1,3.084032,-0.218371992500001,0.45266147624999914,OQMD,3.062275596157455
oqmd-306015,MgAs,B2,As,Mg,1,1,3.394077,-0.216318437083335,0.3184407135,OQMD,3.395249765847115
oqmd-306174,ZnAu,B2,Au,Zn,1,1,3.186464,-0.215700395,0.0002999494444444195,OQMD,3.270330877058682
oqmd-305744,TiZn,B2,Ti,Zn,1,1,3.132349,-0.215591421893132,0.006726484999999588,OQMD,3.213530783940535
oqmd-306951,EuIr,B2,Eu,Ir,1,1,3.44799,-0.213647874999999,0.3377628168750018,OQMD,3.456339923186023
oqmd-304562,AcAl,B2,Ac,Al,1,1,3.962716,-0.213411543749999,0.08642545031250132,OQMD,3.838455951692186
oqmd-306345,AsPd,B2,As,Pd,1,1,3.198741,-0.2110526775,0.137541557083333,OQMD,3.203490246904092
oqmd-307485,TaOs,B2,Os,Ta,1,1,3.185174,-0.207047245,0.08978545999999998,OQMD,2.946105410657601
oqmd-304434,EuAl,B2,Al,Eu,1,1,3.822789,-0.20632156,0.10662086700000004,OQMD,3.6275449425397674
oqmd-306637,PrNi,B2,Ni,Pr,1,1,3.526599,-0.20563815375,0.0946073849999996,OQMD,3.6059029738934956
oqmd-306712,YbCu,B2,Cu,Yb,1,1,3.474482,-0.205600055,0.06510535125,OQMD,3.4148683476063053
oqmd-307007,USb,B2,Sb,U,1,1,3.726252,-0.204552909999999,0.027859745625001348,OQMD,3.6756369802659887
oqmd-305436,NpIr,B2,Ir,Np,1,1,3.349081,-0.203273579375001,0.10881591000000024,OQMD,3.251143223977189
oqmd-305810,HfAl,B2,Al,Hf,1,1,3.351518,-0.201986792500001,0.2133052629999989,OQMD,3.3838247822413887
oqmd-307446,ErCo,B2,Co,Er,1,1,3.293679,-0.200746875,0.051139975000000004,OQMD,3.3839010208433784
oqmd-306560,CaAl,B2,Al,Ca,1,1,3.712195,-0.1987379,0.06565230897892729,OQMD,3.6246907520274454
oqmd-305779,YbNi,B2,Ni,Yb,1,1,3.334043,-0.19701546,0.1255172412500005,OQMD,3.3360639999994754
oqmd-306406,HfZn,B2,Hf,Zn,1,1,3.299886,-0.196782277500001,0.004459868333332673,OQMD,3.3508119962814717
oqmd-306083,TaMo,B2,Mo,Ta,1,1,3.22758,-0.194359655000001,5.3885000000114536e-05,OQMD,3.1065756697343954
oqmd-304441,YbAl,B2,Al,Yb,1,1,3.699694,-0.1932697,0.07065932499999994,OQMD,3.558103605910983
oqmd-304977,VAs,B2,As,V,1,1,3.062818,-0.192993852499999,0.2980473808333344,OQMD,3.2052586885081173
oqmd-306725,MgHg,B2,Hg,Mg,1,1,3.48126,-0.192599097066469,0.0,OQMD,3.552003463464845
oqmd-305016,MnPd,B2,Mn,Pd,1,1,3.111382,-0.19234406189655,0.00825696124137959,OQMD,3.0185027074141186
oqmd-307462,EuNi,B2,Eu,Ni,1,1,3.394063,-0.19041822,0.12410681500000001,OQMD,3.456339923186023
oqmd-306795,ZrFe,B2,Fe,Zr,1,1,3.164894,-0.189444915000001,0.027049267999999627,OQMD,3.167149985827536
oqmd-306628,PaOs,B2,Os,Pa,1,1,3.443451,-0.189166495,0.2702748674999998,OQMD,3.293006387134067
oqmd-306702,NbSi,B2,Nb,Si,1,1,3.159266,-0.187731262500001,0.4366974881486632,OQMD,3.2047911361730153
oqmd-304405,LuOs,B2,Lu,Os,1,1,3.33525,-0.1868262575,0.20087491112799274,OQMD,3.3167587824250377
oqmd-305299,VRh,B2,Rh,V,1,1,3.033698,-0.18555576,0.20623941000000004,OQMD,2.982241252503188
oqmd-307187,SrZn,B2,Sr,Zn,1,1,3.875742,-0.185073445,0.018363920000000006,OQMD,3.77271696606767
oqmd-305185,MnRh,B2,Mn,Rh,1,1,3.0282,-0.18467346189655,0.00019845500000098548,OQMD,2.8977007074140095
oqmd-306949,NbIr,B2,Ir,Nb,1,1,3.210782,-0.182956580000001,0.3317277304000006,OQMD,3.0565913509145486
oqmd-307546,CdAu,B2,Au,Cd,1,1,3.381841,-0.18204839,0.0032992599999999983,OQMD,3.4537380826448842
oqmd-307373,NpSb,B2,Np,Sb,1,1,3.719078,-0.181290156874999,0.05024566500000022,OQMD,3.669048875586886
oqmd-1218118,SmCu,B2,Cu,Sm,1,1,3.558152,-0.18108203875,0.028316109999999006,OQMD,3.51028125309286
oqmd-306582,ZrRe,B2,Re,Zr,1,1,3.304535,-0.180925547499999,0.13694686530000078,OQMD,3.2676622761699923
oqmd-307684,NbRh,B2,Nb,Rh,1,1,3.19284,-0.178855895000002,0.23225382499999866,OQMD,3.072141350914603
oqmd-307329,ThPb,B2,Pb,Th,1,1,3.941171,-0.176801575000001,0.16771764333333294,OQMD,3.9834243351772947
oqmd-305148,HoCo,B2,Co,Ho,1,1,3.312793,-0.175184146666665,0.05977276749999999,OQMD,3.41524701777694
oqmd-304992,ThZn,B2,Th,Zn,1,1,3.66068,-0.173726015,0.04286102250000018,OQMD,3.6434299216322983
oqmd-306381,ThAl,B2,Al,Th,1,1,3.729057,-0.173019030000001,0.16897486333333253,OQMD,3.676442707592215
oqmd-305391,BeRu,B2,Be,Ru,1,1,2.78709,-0.172761465,0.09329482749999957,OQMD,2.7257486908751103
oqmd-307105,MgNi,B2,Mg,Ni,1,1,3.037608,-0.170088804583335,0.0413317495833333,OQMD,3.105022621695452
oqmd-304934,PdPb,B2,Pb,Pd,1,1,3.47815,-0.169306779999999,0.08852255375000001,OQMD,3.489645190512182
oqmd-305017,SbRh,B2,Rh,Sb,1,1,3.304414,-0.1684291275,0.33997447124999997,OQMD,3.262026462508696
oqmd-306026,BaZn,B2,Ba,Zn,1,1,4.102211,-0.16597155,0.0184744275,OQMD,3.960725859048471
oqmd-304679,CeNi,B2,Ce,Ni,1,1,3.558201,-0.16587579375,0.10213400499999997,OQMD,3.6426034121659137
oqmd-307778,TaFe,B2,Fe,Ta,1,1,3.061631,-0.165763610000001,0.022646239375000266,OQMD,2.9318772832214135
oqmd-305046,PmCu,B2,Cu,Pm,1,1,3.562046,-0.16449770625,0.005279791875000217,OQMD,3.526126849105204
oqmd-305306,TiBe,B2,Be,Ti,1,1,2.925858,-0.163737286893132,0.0,OQMD,2.9387348883608553
oqmd-307727,PaAu,B2,Au,Pa,1,1,3.592113,-0.162506509999999,0.22061027300000013,OQMD,3.567728341109214
oqmd-305188,ThHg,B2,Hg,Th,1,1,3.835823,-0.161278152483135,0.009079386666666495,OQMD,3.8540230891869354
oqmd-306162,ThIn,B2,In,Th,1,1,3.98794,-0.159979395000001,0.146105441249999,OQMD,3.859703368642462
oqmd-305429,NpRh,B2,Np,Rh,1,1,3.329602,-0.158411994375001,0.07785806493135064,OQMD,3.2666932239772435
oqmd-305864,ZrIn,B2,In,Zr,1,1,3.548901,-0.157626265,0.16998573500000025,OQMD,3.6000693802254498
oqmd-306452,PaTc,B2,Pa,Tc,1,1,3.442645,-0.155615172500001,0.12077050499999942,OQMD,3.3325930505053494
oqmd-305497,TbIn,B2,In,Tb,1,1,3.767772,-0.154100362333335,0.03964822906666607,OQMD,3.801807049655942
oqmd-305519,ReSi,B2,Re,Si,1,1,2.988293,-0.153127659999999,0.17373836062500114,OQMD,3.0453649051801954
oqmd-306665,NbRu,B2,Nb,Ru,1,1,3.175823,-0.15192723,0.0713608,OQMD,3.0438371604023167
oqmd-307413,DyCo,B2,Co,Dy,1,1,3.322842,-0.148605788333335,0.06735208000000001,OQMD,3.421078245589101
oqmd-306998,BeFe,B2,Be,Fe,1,1,2.631093,-0.148070975,0.05818379812500027,OQMD,2.7065849000676687
oqmd-307380,SmRu,B2,Ru,Sm,1,1,3.462865,-0.147855488749999,0.08357433750000132,OQMD,3.501323999999956
oqmd-307454,AsRh,B2,As,Rh,1,1,3.120148,-0.1473328525,0.3472040095833335,OQMD,3.082688246903983
oqmd-305507,AlCu,B2,Al,Cu,1,1,2.99446,-0.14312595,0.07049636299999976,OQMD,3.120817056650254
oqmd-306027,TiSn,B2,Sn,Ti,1,1,3.39955,-0.140603165318733,0.2893280793749996,OQMD,3.4465398832035787
oqmd-307123,MgSn,B2,Mg,Sn,1,1,3.644228,-0.138509868008936,0.0388711171875,OQMD,3.5744193951732517
oqmd-306652,NdCu,B2,Cu,Nd,1,1,3.568745,-0.1379445175,0.049801714999999996,OQMD,3.564403439901687
oqmd-307381,AcNi,B2,Ac,Ni,1,1,3.659656,-0.13599906375,0.12910495499999977,OQMD,3.8216485069136366
oqmd-304523,CoB,B2,B,Co,1,1,2.480663,-0.135431984999999,0.274651522500001,OQMD,2.3658608795075486
oqmd-305780,TmOs,B2,Os,Tm,1,1,3.358934,-0.134390255,0.21949980328125032,OQMD,3.3691147410867095
oqmd-306309,MnIr,B2,Ir,Mn,1,1,3.031592,-0.134084891896551,0.06565768249999898,OQMD,2.8821507074139556
oqmd-306510,SnRu,B2,Ru,Sn,1,1,3.238849,-0.1327217884256,0.06052594991194282,OQMD,3.2335536857178337
oqmd-305465,GePt,B2,Ge,Pt,1,1,3.191438,-0.1319774975,0.3438449712499997,OQMD,3.150064531338032
oqmd-306649,LaCu,B2,Cu,La,1,1,3.667101,-0.13123783,0.04534735624999964,OQMD,3.6229727379595924
oqmd-307238,HgPd,B2,Hg,Pd,1,1,3.306273,-0.130644357483134,0.012180015000000183,OQMD,3.360243944521822
oqmd-307282,HfMn,B2,Hf,Mn,1,1,3.147837,-0.130109609396552,0.06123391187499927,OQMD,3.219663926728405
oqmd-307629,MgGa,B2,Ga,Mg,1,1,3.373269,-0.126949587083335,0.025375186874999983,OQMD,3.3823101766825237
oqmd-307768,CuPd,B2,Cu,Pd,1,1,3.009354,-0.126538239999999,0.0001235400000010045,OQMD,3.0394283046224233
oqmd-305296,TlPd,B2,Pd,Tl,1,1,3.391731,-0.1248739425,0.08674052907745161,OQMD,3.4315637081467307
oqmd-305844,VFe,B2,Fe,V,1,1,2.861303,-0.123652034999999,0.03336269062500041,OQMD,2.9347732711834604
oqmd-306859,CeMg,B2,Ce,Mg,1,1,3.943837,-0.122827398333335,1.6880000000218942e-05,OQMD,3.845454984957699
oqmd-306956,TbHg,B2,Hg,Tb,1,1,3.725471,-0.121896289816469,0.0,OQMD,3.7961267702004156
oqmd-305517,ThOs,B2,Os,Th,1,1,3.568234,-0.121067439999999,0.17443177852631744,OQMD,3.541033336633428
oqmd-304702,VMo,B2,Mo,V,1,1,3.063131,-0.12079125,0.0001478299999994187,OQMD,3.109471657696442
oqmd-306905,YCo,B2,Co,Y,1,1,3.347876,-0.1199810325,0.08478794000000014,OQMD,3.4472109999999767
oqmd-306292,PrMg,B2,Mg,Pr,1,1,3.913399,-0.119393623333335,0.0,OQMD,3.8242659770417404
oqmd-307812,PrCu,B2,Cu,Pr,1,1,3.62188,-0.11915529875,0.05309498250000019,OQMD,3.6059029738934956
oqmd-304908,NbGe,B2,Ge,Nb,1,1,3.225022,-0.117813382500001,0.3064466053905946,OQMD,3.2925800713535933
oqmd-304497,HfSn,B2,Hf,Sn,1,1,3.539445,-0.117039705925601,0.2929896387196562,OQMD,3.5838210955445153
oqmd-306419,NbMo,B2,Mo,Nb,1,1,3.230982,-0.116235335000001,5.959999999988197e-05,OQMD,3.199371756107857
oqmd-305341,LaMg,B2,La,Mg,1,1,3.953186,-0.115185044583335,0.0003716962499998866,OQMD,3.834121209920305
oqmd-305940,ZnIr,B2,Ir,Zn,1,1,3.035508,-0.11510788,0.08149729249999998,OQMD,3.0132987769670225
oqmd-304683,NdMg,B2,Mg,Nd,1,1,3.888343,-0.114947872083335,0.0,OQMD,3.800306209920326
oqmd-306405,URu,B2,Ru,U,1,1,3.343505,-0.1147823925,0.15680495000000017,OQMD,3.24497713814406
oqmd-306731,ZrHg,B2,Hg,Zr,1,1,3.514446,-0.114643687483134,0.02661788499999987,OQMD,3.5943891007699236
oqmd-306154,InNi,B2,In,Ni,1,1,3.144169,-0.114174080000001,0.090937224999999,OQMD,3.177912515830506
oqmd-304541,BeAu,B2,Au,Be,1,1,2.964143,-0.11387258,0.02098737375000001,OQMD,2.9955349814790018
oqmd-306273,MnNb,B2,Mn,Nb,1,1,3.063123,-0.11284776189655,0.0,OQMD,3.110171247429559
oqmd-304569,PmMg,B2,Mg,Pm,1,1,3.8638,-0.111244125833335,0.0,OQMD,3.778207209920316
oqmd-305479,PaBi,B2,Bi,Pa,1,1,3.825444,-0.110171847499999,0.06062816220000056,OQMD,3.8497086171433366
oqmd-305674,PmRu,B2,Pm,Ru,1,1,3.481196,-0.10990565625,0.08629879374999976,OQMD,3.526126849105204
oqmd-305137,VSi,B2,Si,V,1,1,2.969764,-0.109818662499999,0.42107177962541115,OQMD,3.1148910377616006
oqmd-305672,YMg,B2,Mg,Y,1,1,3.796592,-0.109620662083335,0.00011028250000000295,OQMD,3.732645123196085
oqmd-307655,SrSi,B2,Si,Sr,1,1,3.797475,-0.108681282500001,0.36166422749999905,OQMD,3.764965066355906
oqmd-304831,InAu,B2,Au,In,1,1,3.496107,-0.10847228,0.12668425000000025,OQMD,3.486604324068846
oqmd-305139,ThCo,B2,Co,Th,1,1,3.448518,-0.106313,0.256643705,OQMD,3.541033336633428
oqmd-307362,ZrCu,B2,Cu,Zr,1,1,3.264455,-0.106223675,0.04585902299156523,OQMD,3.2735734608705247
oqmd-307270,PaSn,B2,Pa,Sn,1,1,3.745867,-0.105127208425601,0.1917844637499995,OQMD,3.7284333063486743
oqmd-305418,FeB,B2,B,Fe,1,1,2.48406,-0.105015685,0.27725355500000026,OQMD,2.442941122165229
oqmd-304735,SmMg,B2,Mg,Sm,1,1,3.853296,-0.104352408333335,5.989499999999037e-05,OQMD,3.763887278312731
oqmd-306451,MgCu,B2,Cu,Mg,1,1,3.132589,-0.103593704583335,0.02986558333333328,OQMD,3.2311878235654468
oqmd-306737,MgSb,B2,Mg,Sb,1,1,3.655368,-0.103130372083335,0.2123596788075621,OQMD,3.574587981451828
oqmd-307876,PuIn,B2,In,Pu,1,1,3.812697,-0.102946774999999,0.09992222500000099,OQMD,3.599245456748351
oqmd-306551,SiMo,B2,Mo,Si,1,1,3.04734,-0.1027127025,0.33768398799777966,OQMD,3.1195510013507204
oqmd-304592,TaW,B2,Ta,W,1,1,3.239909,-0.101577405,0.003993610000000661,OQMD,3.1083570917727505
oqmd-307782,CuPt,B2,Cu,Pt,1,1,3.014264,-0.10082023,0.068382655,OQMD,2.9885813046223038
oqmd-307601,MnBe,B2,Be,Mn,1,1,2.703256,-0.0998091318965502,0.1029583508333332,OQMD,2.7920827779023525
oqmd-306227,ZrBe,B2,Be,Zr,1,1,3.163193,-0.0997811649999996,0.04243279500000026,OQMD,3.109000037635606
oqmd-307847,MgCd,B2,Cd,Mg,1,1,3.497922,-0.099423564583335,0.012950872500000002,OQMD,3.5248175014964103
oqmd-307834,EuMg,B2,Eu,Mg,1,1,4.05712,-0.099094639583335,0.00015484499999988965,OQMD,3.7379157094549598
oqmd-304654,ErOs,B2,Er,Os,1,1,3.372968,-0.0974422349999999,0.23874547625000017,OQMD,3.3839010208433784
oqmd-305362,PaCo,B2,Co,Pa,1,1,3.304861,-0.0967032899999989,0.275777487500001,OQMD,3.2846799192280636
oqmd-307398,HfCu,B2,Cu,Hf,1,1,3.231146,-0.0955138775000002,0.07359406649367511,OQMD,3.24058952393671
oqmd-306172,BeCu,B2,Be,Cu,1,1,2.682444,-0.095485075,0.005394665000000326,OQMD,2.813008375110657
oqmd-305764,SbPt,B2,Pt,Sb,1,1,3.411678,-0.0950352575000002,0.3319428024999995,OQMD,3.3319814625086845
oqmd-306354,SnAu,B2,Au,Sn,1,1,3.546395,-0.0945285434256009,0.13508407750000012,OQMD,3.5033399763217257
oqmd-304899,GdMg,B2,Gd,Mg,1,1,3.807911,-0.0927219233333352,4.165000000000418e-06,OQMD,3.741569226306966
oqmd-304990,PaGa,B2,Ga,Pa,1,1,3.543563,-0.0924811174999993,0.17692949400000071,OQMD,3.5363240878579454
oqmd-306957,GdCo,B2,Co,Gd,1,1,3.359081,-0.0923440487499994,0.08435705499999961,OQMD,3.4626680000000065
oqmd-306974,ZnCu,B2,Cu,Zn,1,1,2.957005,-0.0919518150000003,0.002401252233779766,OQMD,3.0878042706903375
oqmd-307875,CeCu,B2,Ce,Cu,1,1,3.630177,-0.0904187787500002,0.0540272874999998,OQMD,3.6426034121659137
oqmd-307533,TaCo,B2,Co,Ta,1,1,3.051951,-0.0900927150000008,0.17020970494853735,OQMD,2.854797040563733
oqmd-307106,CaMg,B2,Ca,Mg,1,1,3.96577,-0.0884919595833349,0.006086156250000349,OQMD,3.7350615189426377
oqmd-306757,AcCu,B2,Ac,Cu,1,1,3.769269,-0.0882734437499999,0.06839144812500031,OQMD,3.8216485069136366
oqmd-304898,AcMg,B2,Ac,Mg,1,1,4.112847,-0.0875957483333352,0.0005474593749998646,OQMD,3.948826718607379
oqmd-305364,VCr,B2,Cr,V,1,1,2.8934,-0.0860768800000002,0.0034962083333336114,OQMD,3.0607301490181436
oqmd-307539,SrAl,B2,Al,Sr,1,1,3.935506,-0.0850486350000002,0.12861493099999977,OQMD,3.8057297520275863
oqmd-306654,PuAl,B2,Al,Pu,1,1,3.576272,-0.0845468450000002,0.18034959249999982,OQMD,3.4159847956981046
oqmd-305565,TaNi,B2,Ni,Ta,1,1,3.069738,-0.0837087200000006,0.20306088083333348,OQMD,2.912135556394407
oqmd-307762,HfBe,B2,Be,Hf,1,1,3.119186,-0.0828465075000002,0.052290566999999816,OQMD,3.076016100701792
oqmd-304566,TaSi,B2,Si,Ta,1,1,3.152919,-0.0820226775000013,0.4750413426591002,OQMD,3.1119950497995537
oqmd-307391,TbSi,B2,Si,Tb,1,1,3.545125,-0.0815510748333352,0.4194227125000008,OQMD,3.5490054218361684
oqmd-306719,NbOs,B2,Nb,Os,1,1,3.189163,-0.0813252200000019,0.11357305132896174,OQMD,3.0389014970310626
oqmd-306966,MgZn,B2,Mg,Zn,1,1,3.286884,-0.080508154583335,0.03149048386747229,OQMD,3.3414102959102085
oqmd-305227,TiMo,B2,Mo,Ti,1,1,3.159964,-0.0804624318931317,0.07248610095577425,OQMD,3.171583223065767
oqmd-306422,TcAs,B2,As,Tc,1,1,3.071898,-0.0795746199999998,0.15633141322304273,OQMD,3.089035056391725
oqmd-307077,DyMg,B2,Dy,Mg,1,1,3.782354,-0.0793963629166696,1.9240000000295132e-05,OQMD,3.7175573704022993
oqmd-306333,ZrCd,B2,Cd,Zr,1,1,3.515612,-0.0779303299999992,0.04731530749999986,OQMD,3.5672031388014878
oqmd-305396,GaAu,B2,Au,Ga,1,1,3.312315,-0.0771075125,0.152804965,OQMD,3.311230757830997
oqmd-305093,NiGe,B2,Ge,Ni,1,1,2.97575,-0.0768530025,0.23736442874999902,OQMD,3.01289982319131
oqmd-307612,PuHg,B2,Hg,Pu,1,1,3.77992,-0.0759131374831341,0.04431971000000036,OQMD,3.593565177292825
oqmd-307000,MgIn,B2,In,Mg,1,1,3.61198,-0.0753002095833351,0.023260150000000007,OQMD,3.557683742920372
oqmd-307529,FePt,B2,Fe,Pt,1,1,3.05127,-0.0744069500000002,0.16664332999999942,OQMD,2.8821578295793144
oqmd-305900,HoMg,B2,Ho,Mg,1,1,3.770656,-0.0731007912499999,0.0001146800000003112,OQMD,3.714190709455242
oqmd-304571,VW,B2,V,W,1,1,3.075918,-0.0725360499999983,0.0024126045833356285,OQMD,3.1112530797347975
oqmd-305688,TiCu,B2,Cu,Ti,1,1,3.06784,-0.070581111893131,0.09398704375000032,OQMD,3.103308311595774
oqmd-307711,CdAg,B2,Ag,Cd,1,1,3.375193,-0.0687399637500001,0.0021870288888891504,OQMD,3.4685265715058247
oqmd-307283,NbSb,B2,Nb,Sb,1,1,3.426084,-0.0685602425000003,0.23607459916666745,OQMD,3.474497002524245
oqmd-307354,PdAu,B2,Au,Pd,1,1,3.211784,-0.0683106450000004,0.02818165750000022,OQMD,3.221954910990768
oqmd-305523,CaCu,B2,Ca,Cu,1,1,3.538549,-0.0681704600000002,0.09429621499999992,OQMD,3.481455493722767
oqmd-307672,CdRh,B2,Cd,Rh,1,1,3.232066,-0.0675321100000001,0.05733255999999991,OQMD,3.212255982553278
oqmd-305981,ErMg,B2,Er,Mg,1,1,3.758864,-0.0664945945833346,7.646000000029185e-05,OQMD,3.696093089687633
oqmd-305737,VCo,B2,Co,V,1,1,2.883494,-0.0659696599999986,0.12999177250000038,OQMD,2.8576930285257798
oqmd-306165,TbAl,B2,Al,Tb,1,1,3.615146,-0.0655326123333353,0.161654755083333,OQMD,3.618546388605695
oqmd-306824,MgBi,B2,Bi,Mg,1,1,3.748217,-0.0651205320833346,0.1214063534205595,OQMD,3.695694705967914
oqmd-304461,MgGe,B2,Ge,Mg,1,1,3.3987,-0.0638073570833351,0.14476953625000014,OQMD,3.3926710502811757
oqmd-307831,BiPt,B2,Bi,Pt,1,1,3.518106,-0.0625555774999995,0.22721131750000012,OQMD,3.453088187024771
oqmd-305888,TcGe,B2,Ge,Tc,1,1,3.064066,-0.0625502600000001,0.11784052625000017,OQMD,3.0864563408257855
oqmd-305366,HoOs,B2,Ho,Os,1,1,3.388114,-0.0617086966666651,0.25603943140624974,OQMD,3.41524701777694
oqmd-306368,GaFe,B2,Fe,Ga,1,1,2.891727,-0.0613977625000004,0.1261295165625001,OQMD,3.0222806764196637
oqmd-304780,UGe,B2,Ge,U,1,1,3.508931,-0.0600529200000004,0.17837468250000005,OQMD,3.4937200490953364
oqmd-305689,TbPb,B2,Pb,Tb,1,1,3.861655,-0.0593790123333351,0.1224209816666667,OQMD,3.9255280161907753
oqmd-305742,ThCu,B2,Cu,Th,1,1,3.553936,-0.05890255,0.090577835,OQMD,3.541033336633428
oqmd-306075,CrPt,B2,Cr,Pt,1,1,3.099102,-0.058404565,0.11247168085438178,OQMD,3.008114707413998
oqmd-307880,LaRu,B2,La,Ru,1,1,3.555975,-0.0575446349999993,0.14872812000000035,OQMD,3.6229727379595924
oqmd-307165,ScTc,B2,Sc,Tc,1,1,3.235483,-0.0573927750000003,0.2195430056543427,OQMD,3.2338136823711756
oqmd-305835,TmMg,B2,Mg,Tm,1,1,3.74985,-0.0567840495833347,0.00010360000000010638,OQMD,3.687556227089807
oqmd-305131,ThCd,B2,Cd,Th,1,1,3.826111,-0.0563751349999997,0.08306555500000028,OQMD,3.8268371272185
oqmd-304772,SrMg,B2,Mg,Sr,1,1,4.17509,-0.056232719583335,0.023007499374999997,OQMD,3.916100518942779
oqmd-306116,YbMg,B2,Mg,Yb,1,1,3.955857,-0.0562195545833353,0.02050666687499944,OQMD,3.668474372826176
oqmd-305173,NdRu,B2,Nd,Ru,1,1,3.509573,-0.0548578924999994,0.12190431636939797,OQMD,3.564403439901687
