directory,type,element_A,element_B,lattice_constant_A,energy_per_atom,magnetization
Mo1Sb1,B2,Mo,Sb,3.3156302738264563,-7.2932455,3e-07
Mo1Sc1,B2,Mo,Sc,3.3057298343203048,-8.225594,1e-07
Mo1Se1,B2,Mo,Se,3.146697023804872,-7.146921,8.9e-06
Mo1Si1,B2,Mo,Si,3.0379768784306362,-8.3226795,-0.0
Mo1Sn1,B2,Mo,Sn,3.3124906318369014,-7.014244,0.4076691
Mo1Sr1,B2,Mo,Sr,3.817052489508921,-4.71288305,2.8971455
Mo1Ta1,B2,Mo,Ta,3.2185843516971504,-11.6335905,0.0
Mo1Tb1,B2,Mo,Tb,3.5127832369889784,-7.0861005,1.267138
Mo1Tc1,B2,Mo,Tc,3.1115270278943656,-10.5516145,1.2e-06
Mo1Ti1,B2,Mo,Ti,3.1543447467806445,-9.3884815,-0.0002751
Mo1V1,B2,Mo,V,3.0576648307145953,-10.086396,-3e-07
Mo1W1,B2,Mo,W,3.161951732221086,-11.989443,0.0
Mo1Y1,B2,Mo,Y,3.4939531350519544,-8.038852,0.000867
Mo1Zn1,B2,Mo,Zn,3.0902379130393443,-5.6191285,-0.0004677
Mo1Zr1,B2,Mo,Zr,3.335454317182034,-9.6763545,-0.000211
Na1Ag1,B2,Na,Ag,3.5711858868133284,-1.99517955,-2e-07
Na1Al1,B2,Na,Al,3.607334373618228,-2.20516695,-6.4e-06
Na1As1,B2,Na,As,3.4676534186984216,-3.15228025,-3.8e-06
Na1B1,B2,Na,B,3.1153352060645267,-2.44266965,5.5e-06
Na1Ca1,B2,Na,Ca,4.265857277652914,-1.5476636,-7e-07
Na1Cd1,B2,Na,Cd,3.734891880258603,-1.12318615,5.4e-06
Na1Ce1,B2,Na,Ce,4.096783009164515,-3.0000704,2.2513356
Na1Co1,B2,Na,Co,3.2963610051514807,-3.0329612,1.6921726
Na1Cr1,B2,Na,Cr,3.678140339990494,-4.29311455,4.9023922
Na1Cu1,B2,Na,Cu,3.4176541788994204,-2.135996,0.0
Na1Fe1,B2,Na,Fe,3.3960675509854203,-3.6595046,3.0428961
Na1Ga1,B2,Na,Ga,3.587282183428954,-2.05716395,-3.7e-06
Na1Gd1,B2,Na,Gd,4.0,-7.308679,8.0177432
Na1Ge1,B2,Na,Ge,3.5231684851221408,-2.7716412,-1.4e-06
Na1Hf1,B2,Na,Hf,3.6089111077272915,-4.52990875,-1.9e-06
Na1In1,B2,Na,In,3.786886857916179,-2.006129,1.1e-06
Na1La1,B2,Na,La,4.173910718886438,-2.75070825,1.0569993
Na1Mg1,B2,Na,Mg,3.849890145269076,-1.2695315,2e-07
Na1Mn1,B2,Na,Mn,3.6100324041146212,-4.2033658,4.3698714
Na1Mo1,B2,Na,Mo,3.3377177352969625,-4.1911096,1.0963332
Na1Na1,B2,Na,Na,4.200202809652169,-1.2945126,-9.5e-06
Na1Nb1,B2,Na,Nb,3.4474322625899205,-4.20076805,7e-07
Na1Ni1,B2,Na,Ni,3.2758370868836644,-2.62882755,-0.0026784
Na1Pd1,B2,Na,Pd,3.342356726847229,-3.22220055,0.0
Na1Ru1,B2,Na,Ru,3.2585670708502095,-3.8499084,1.2293819
Na1Sb1,B2,Na,Sb,3.73752153577339,-2.97859345,8e-07
Na1Sc1,B2,Na,Sc,3.8186002400373775,-3.21187745,0.7885309
Na1Se1,B2,Na,Se,3.563752571160345,-2.9839416,0.4700862
Na1Si1,B2,Na,Si,3.4361703052996804,-2.8906055,1.38e-05
Na1Sn1,B2,Na,Sn,3.7568452182783676,-2.66178775,1e-06
Na1Sr1,B2,Na,Sr,4.490046929354586,-1.4522249,-9e-07
Na1Ta1,B2,Na,Ta,3.4126925637918832,-4.8922967,-2.8e-06
Na1Tc1,B2,Na,Tc,3.2529340303986243,-4.0253679,-8.2e-06
Na1Ti1,B2,Na,Ti,3.5977169754442717,-3.41393585,1.7105726
Na1V1,B2,Na,V,3.6484475004215753,-3.7394158,4.0820237
Na1W1,B2,Na,W,3.3070844001375543,-4.8906351,0.917896
Na1Y1,B2,Na,Y,4.003517518925112,-3.4498741,0.2262596
Na1Zn1,B2,Na,Zn,3.5920579735449856,-1.11788405,-2.2e-06
Na1Zr1,B2,Na,Zr,3.6498194473823817,-3.98905385,-1e-06
Nb1Ag1,B2,Nb,Ag,3.316428209411754,-5.8803355,0.0
Nb1Al1,B2,Nb,Al,3.237584861850108,-6.9387255,-8e-07
Nb1As1,B2,Nb,As,3.225650557379929,-7.803152,1.3e-06
Nb1Au1,B2,Nb,Au,3.319251658732613,-6.5314505,8e-07
Nb1B1,B2,Nb,B,2.8863850021227466,-8.1983745,2e-06
Nb1Be1,B2,Nb,Be,3.006931100187258,-6.8473395,1.7e-06
Nb1Ca1,B2,Nb,Ca,3.667591140108191,-4.8890818,0.0032445
Nb1Cd1,B2,Nb,Cd,3.3819090454808824,-4.9930394,1e-07
Nb1Ce1,B2,Nb,Ce,3.578037705657813,-7.5848375,0.9787435
Nb1Co1,B2,Nb,Co,3.066321636301039,-8.534125,0.0021024
Nb1Cr1,B2,Nb,Cr,3.104439595542641,-9.744204,-5e-07
Nb1Cu1,B2,Nb,Cu,3.1385603613627833,-6.710965,3.3e-06
Nb1Dy1,B2,Nb,Dy,3.5952627976138505,-6.78681,9e-07
Nb1Er1,B2,Nb,Er,3.5757943611262455,-6.7941005,-4.8e-06
Nb1Fe1,B2,Nb,Fe,3.061530907382966,-9.133474,-0.001535
Nb1Ga1,B2,Nb,Ga,3.2300587594792103,-6.530029,-0.0082123
Nb1Gd1,B2,Nb,Gd,3.5910468738298618,-9.2804035,-1.8828176
Nb1Ge1,B2,Nb,Ge,3.238146764838613,-7.3739545,0.0
Nb1Hf1,B2,Nb,Hf,3.4127679520584513,-9.922691,-2.9e-06
Nb1In1,B2,Nb,In,3.4137805682370335,-5.996891,0.5476445
Nb1Ir1,B2,Nb,Ir,3.2185226685512043,-9.652099,2.1e-06
Nb1La1,B2,Nb,La,3.6986386310242074,-6.8315785,0.6098166
Nb1Mg1,B2,Nb,Mg,3.358002026507928,-5.254887,0.0001939
Nb1Mn1,B2,Nb,Mn,3.0694467701513233,-9.6511315,-1.3e-06
Nb1Mo1,B2,Nb,Mo,3.234182020214276,-10.646643,1e-07
Nb1Na1,B2,Nb,Na,3.44742353668399,-4.20076805,7e-07
Nb1Nb1,B2,Nb,Nb,3.323661101447982,-10.0880485,-3e-07
Nb1Ni1,B2,Nb,Ni,3.084286782511983,-7.805695,-4e-07
Nb1Os1,B2,Nb,Os,3.1979234318000254,-10.7415455,3e-07
Nb1Pb1,B2,Nb,Pb,3.4969533377608815,-6.322076,-2e-07
Nb1Pd1,B2,Nb,Pd,3.2414075939251203,-7.679325,9e-07
Nb1Pt1,B2,Nb,Pt,3.2553220758064434,-8.3646315,-0.0
Nb1Re1,B2,Nb,Re,3.2109336264287864,-11.507167,2.7e-06
Nb1Rh1,B2,Nb,Rh,3.2015844364456707,-8.839196,0.0
Nb1Ru1,B2,Nb,Ru,3.177779858062206,-9.809371,-3.2e-06
Nb1Sb1,B2,Nb,Sb,3.421144868739575,-7.203504,2e-07
Nb1Sc1,B2,Nb,Sc,3.4297137465896412,-7.8546885,6.13e-05
Nb1Se1,B2,Nb,Se,3.244238886725236,-7.1653835,0.0008962
Nb1Si1,B2,Nb,Si,3.1650866365527808,-7.912901,1e-07
Nb1Sn1,B2,Nb,Sn,3.4221349820025235,-6.809446,0.0967171
Nb1Sr1,B2,Nb,Sr,3.890346461906804,-4.4664587,2.1553935
Nb1Ta1,B2,Nb,Ta,3.3199346882998686,-10.9845095,1e-07
Nb1Tb1,B2,Nb,Tb,3.6045066181797942,-6.785694,-7e-07
Nb1Tc1,B2,Nb,Tc,3.1869664426865167,-10.5638565,-1e-07
Nb1Ti1,B2,Nb,Ti,3.2593053301668538,-8.874089,3.5e-06
Nb1V1,B2,Nb,V,3.1685600028985372,-9.46014,-0.0004068
Nb1W1,B2,Nb,W,3.2393267407302146,-11.601198,-1e-07
Nb1Y1,B2,Nb,Y,3.607851620135917,-7.722697,5e-07
Nb1Zn1,B2,Nb,Zn,3.193751790965883,-5.5197375,0.0
Nb1Zr1,B2,Nb,Zr,3.4350249521453926,-9.212211,0.0
Ni1Ag1,B2,Ni,Ag,3.046364697865999,-3.7896175,8.09e-05
Ni1Al1,B2,Ni,Al,2.8867703228142165,-5.286841,2e-07
Ni1As1,B2,Ni,As,3.0328380307041725,-5.0863735,-1e-07
Ni1Au1,B2,Ni,Au,3.0557182216688297,-4.2490445,-0.2712271
Ni1B1,B2,Ni,B,2.5180196301562843,-5.9806635,7e-07
Ni1Be1,B2,Ni,Be,2.604732754186703,-5.1010015,7e-07
Ni1Ca1,B2,Ni,Ca,3.4202451904399243,-3.6935233,-9e-07
Ni1Cd1,B2,Ni,Cd,3.13275104697267,-3.0795817,-2e-06
Ni1Ce1,B2,Ni,Ce,3.4093010719457992,-5.9575545,0.0011831
Ni1Co1,B2,Ni,Co,2.7707298142988557,-5.961516,-0.0009358
Ni1Cr1,B2,Ni,Cr,2.834851904511906,-7.129463,-0.0001687
Ni1Cu1,B2,Ni,Cu,2.8236780375154122,-4.53405755,0.2005421
Ni1Dy1,B2,Ni,Dy,3.3622632551496063,-5.416936,-5e-07
Ni1Er1,B2,Ni,Er,3.330858355216264,-5.4372115,-5e-07
Ni1Fe1,B2,Ni,Fe,2.846944149879366,-6.796873,3.5174292
Ni1Ga1,B2,Ni,Ga,2.916783465397768,-4.5999709,-1.1e-06
Ni1Gd1,B2,Ni,Gd,4.05579518246579,-9.3254195,7.1385126
Ni1Ge1,B2,Ni,Ge,2.9741181733346598,-5.0792655,-0.0
Ni1Hf1,B2,Ni,Hf,3.1718157757770262,-8.138555,1e-07
Ni1In1,B2,Ni,In,3.155919258784965,-4.13656755,-5e-07
Ni1Ir1,B2,Ni,Ir,2.935216418387169,-7.027334,2e-07
Ni1La1,B2,Ni,La,3.550679756727413,-5.41576,-9.1e-06
Ni1Mg1,B2,Ni,Mg,3.0365547161393316,-3.65900065,0.0
Ni1Mn1,B2,Ni,Mn,2.793830478016966,-6.88156,-0.0028328
Ni1Mo1,B2,Ni,Mo,2.9887984922349706,-7.922,0.0203781
Ni1Na1,B2,Ni,Na,3.2758605955394104,-2.6288263,-0.0027159
Ni1Nb1,B2,Ni,Nb,3.0840982797184067,-7.805696,0.0
Ni1Ni1,B2,Ni,Ni,2.793804898285423,-5.3766955,-0.0015769
Ni1Os1,B2,Ni,Os,2.9268291676143603,-8.0218545,-4e-07
Ni1Pb1,B2,Ni,Pb,3.336901203492508,-4.1950933,3e-07
Ni1Pd1,B2,Ni,Pd,2.980163862190329,-5.2755925,1.0424902
Ni1Pt1,B2,Ni,Pt,2.9809696773281025,-5.7959445,-0.007331
Ni1Re1,B2,Ni,Re,2.950918020201261,-8.611796,-1.71e-05
Ni1Rh1,B2,Ni,Rh,2.92659594468282,-6.229246,0.042186
Ni1Ru1,B2,Ni,Ru,2.912777803538309,-7.0865225,-3e-07
Ni1Sb1,B2,Ni,Sb,3.2686266793075203,-4.69491455,4.9e-06
Ni1Sc1,B2,Ni,Sc,3.162351726294943,-6.380561,-1.1e-06
Ni1Se1,B2,Ni,Se,3.077233319521291,-4.3652423,4e-06
Ni1Si1,B2,Ni,Si,2.836093772857607,-5.7542615,0.0
Ni1Sn1,B2,Ni,Sn,3.2015483599359142,-4.6539407,2.13e-05
Ni1Sr1,B2,Ni,Sr,3.628619056684893,-3.3885567,0.0
Ni1Ta1,B2,Ni,Ta,3.0726576416565923,-8.731577,1e-07
Ni1Tb1,B2,Ni,Tb,3.378620690214363,-5.4086315,-7e-07
Ni1Tc1,B2,Ni,Tc,2.9372766698705775,-7.6328435,-0.0017105
Ni1Ti1,B2,Ni,Ti,3.004290143948837,-7.0060705,0.0
Ni1V1,B2,Ni,V,2.913815703937623,-7.225751,1.3874918
Ni1W1,B2,Ni,W,2.9979914596635227,-8.8912305,3e-07
Ni1Y1,B2,Ni,Y,3.394010780432572,-6.330504,-0.0
Ni1Zn1,B2,Ni,Zn,2.886871100868377,-3.5395562,-2.6e-06
Ni1Zr1,B2,Ni,Zr,3.2040614575143493,-7.3708625,5e-07
Os1Ag1,B2,Os,Ag,3.1509093906954546,-5.7638215,-1e-07
Os1Al1,B2,Os,Al,3.0188917752089797,-7.8894835,-4e-07
Os1Au1,B2,Os,Au,3.1695861095458087,-6.294403,2e-07
Os1Be1,B2,Os,Be,2.8055205589544454,-7.523076,-1.1e-05
Os1Ca1,B2,Os,Ca,3.417825828881887,-5.6216185,1.88e-05
Os1Co1,B2,Os,Co,2.934081444179312,-8.733229,1.4385531
Os1Cr1,B2,Os,Cr,2.99686188569888,-10.159825,1.8247123
Os1Cu1,B2,Os,Cu,2.9602888356965558,-6.890325,1.1e-06
Os1Dy1,B2,Os,Dy,3.4094004548787185,-7.9222965,0.0
Os1Er1,B2,Os,Er,3.3806036545775373,-7.971206,-1.9e-06
Os1Fe1,B2,Os,Fe,2.962272446939252,-9.518657,2.6250459
Os1Ge1,B2,Os,Ge,3.0585270279551624,-7.699862,-2.6e-06
Os1Hf1,B2,Os,Hf,3.2560848285209434,-11.2931785,1e-07
Os1Ir1,B2,Os,Ir,3.1073603206875426,-9.249158,0.8569927
Os1La1,B2,Os,La,3.575629249390975,-7.7927305,5.6e-06
Os1Mg1,B2,Os,Mg,3.126293125439124,-5.811363,-0.0
Os1Mn1,B2,Os,Mn,3.0008377942341444,-10.024841,2.989548
Os1Mo1,B2,Os,Mo,3.1255217659081813,-10.709644,0.0
Os1Nb1,B2,Os,Nb,3.1979362863084226,-10.7415455,-2e-07
Os1Ni1,B2,Os,Ni,2.9268258515514978,-8.021854,2e-07
Os1Pb1,B2,Os,Pb,3.359051080915058,-6.3036855,-1e-07
Os1Pd1,B2,Os,Pd,3.099062385705548,-7.5140595,8e-07
Os1Pt1,B2,Os,Pt,3.127414369816873,-8.0371495,6e-07
Os1Re1,B2,Os,Re,3.3132979876969544,-10.6671425,-0.0770583
Os1Rh1,B2,Os,Rh,3.078707337024832,-8.580235,0.0011351
Os1Ru1,B2,Os,Ru,3.073891437102003,-9.4887725,1.14e-05
Os1Sc1,B2,Os,Sc,3.222651633177661,-9.0588005,-1e-06
Os1Si1,B2,Os,Si,2.960952190334075,-8.6653865,0.0
Os1Sn1,B2,Os,Sn,3.255451328826353,-7.1147815,-1e-07
Os1Ta1,B2,Os,Ta,3.191274626301375,-11.7308455,1e-07
Os1Tb1,B2,Os,Tb,3.4247690574610368,-7.897786,2e-06
Os1Ti1,B2,Os,Ti,3.096266435705373,-10.234991,1e-07
Os1V1,B2,Os,V,3.022809519659287,-10.350981,0.2930698
Os1W1,B2,Os,W,3.1407147366064505,-11.664796,-5e-07
Os1Y1,B2,Os,Y,3.4146317873344296,-8.8463155,2e-07
Os1Zn1,B2,Os,Zn,3.0309216624778483,-5.678898,2.5e-06
Os1Zr1,B2,Os,Zr,3.283477998133457,-10.4476945,0.0
Pb1Ag1,B2,Pb,Ag,3.6588638975483962,-3.04936565,-3.3e-06
Pb1Al1,B2,Pb,Al,3.6982478652429935,-3.36897755,-5.3e-06
Pb1Au1,B2,Pb,Au,3.656556527884048,-3.4124872,-1.58e-05
Pb1Be1,B2,Pb,Be,3.4616606358671653,-2.8522826,-1.15e-05
Pb1Ca1,B2,Pb,Ca,3.954558859092817,-3.26361435,0.0
Pb1Co1,B2,Pb,Co,3.31185405325132,-4.7088749,1.0493481
Pb1Cr1,B2,Pb,Cr,3.567504390080857,-5.8860415,4.1652582
Pb1Cu1,B2,Pb,Cu,3.475735264508874,-3.34662605,1e-07
Pb1Dy1,B2,Pb,Dy,3.860264676856458,-4.4225344,-1.1e-06
Pb1Er1,B2,Pb,Er,3.8393126828377606,-4.36677555,-7.4e-06
Pb1Fe1,B2,Pb,Fe,3.4041921460127575,-5.2182855,2.6300137
Pb1Ge1,B2,Pb,Ge,3.7181124044013596,-3.76974785,-3.39e-05
Pb1Hf1,B2,Pb,Hf,3.621371292860127,-6.5010585,-4e-07
Pb1Ir1,B2,Pb,Ir,3.4024421859225567,-5.585082,-0.002455
Pb1La1,B2,Pb,La,4.0311658693293895,-4.73525545,-9.91e-05
Pb1Mg1,B2,Pb,Mg,3.7522988427486315,-2.58086545,6.46e-05
Pb1Mn1,B2,Pb,Mn,3.544957280679383,-5.7538755,3.9788585
Pb1Mo1,B2,Pb,Mo,3.4096804167702803,-6.3334395,0.0009072
Pb1Nb1,B2,Pb,Nb,3.496871753289134,-6.3220765,6e-07
Pb1Ni1,B2,Pb,Ni,3.3369023856445854,-4.19509325,-5e-07
Pb1Os1,B2,Pb,Os,3.3590483969577423,-6.3036855,3e-07
Pb1Pd1,B2,Pb,Pd,3.4870279304232232,-4.53700575,2.3e-06
Pb1Pt1,B2,Pb,Pt,3.5053374711755696,-4.79815105,-8.9e-06
Pb1Re1,B2,Pb,Re,3.374865594354823,-6.670801,3.8e-06
Pb1Rh1,B2,Pb,Rh,3.3822139269222973,-5.276015,7.1e-06
Pb1Ru1,B2,Pb,Ru,3.3430032812552883,-5.8816715,0.0
Pb1Sc1,B2,Pb,Sc,3.691842921793609,-5.15651,0.285389
Pb1Si1,B2,Pb,Si,3.634262755367441,-3.90841635,6e-07
Pb1Sn1,B2,Pb,Sn,3.912162989607637,-3.6245422,-2e-07
Pb1Ta1,B2,Pb,Ta,3.490425461000323,-6.9042225,2e-07
Pb1Tb1,B2,Pb,Tb,3.8717983852512967,-4.45178215,1.6e-06
Pb1Ti1,B2,Pb,Ti,3.52495949789936,-5.455523,1.3459213
Pb1W1,B2,Pb,W,3.4159734955149554,-6.913098,-1.3e-06
Pb1Y1,B2,Pb,Y,3.867413105551526,-5.402652,1.3e-06
Pb1Zn1,B2,Pb,Zn,3.658291203484909,-2.16549285,-1.21e-05
Pb1Zr1,B2,Pb,Zr,3.6417247960926282,-6.0248735,-3.4e-06
Pd1Ag1,B2,Pd,Ag,3.214776760720342,-3.99743785,-0.0
Pd1Al1,B2,Pd,Al,3.078064583732037,-5.3711995,6.8e-06
Pd1As1,B2,Pd,As,3.2004201574699644,-5.153185,-0.0
Pd1Au1,B2,Pd,Au,3.216947447893119,-4.28936945,-2e-07
Pd1B1,B2,Pd,B,2.775033951619041,-5.45725,-0.0
Pd1Be1,B2,Pd,Be,2.829151108167457,-5.0703165,-2e-07
Pd1Ca1,B2,Pd,Ca,3.5198397390323155,-4.27196105,0.0
Pd1Cd1,B2,Pd,Cd,3.2822796205518405,-3.40541595,-0.0
Pd1Ce1,B2,Pd,Ce,3.5646406099769994,-6.1862375,0.0013689
Pd1Co1,B2,Pd,Co,2.99989882129415,-5.9429695,2.2477475
Pd1Cr1,B2,Pd,Cr,3.0254197745140226,-6.8279895,0.000351
Pd1Cu1,B2,Pd,Cu,3.01579720833049,-4.612708,4e-07
Pd1Dy1,B2,Pd,Dy,3.5088076315257757,-5.7622715,3e-07
Pd1Er1,B2,Pd,Er,3.4784431470902684,-5.7754775,1.2e-06
Pd1Fe1,B2,Pd,Fe,2.967155403777895,-6.2057515,-0.0004414
Pd1Ga1,B2,Pd,Ga,3.1070794157432866,-4.69518495,-4e-07
Pd1Gd1,B2,Pd,Gd,3.9545570280178586,-9.914215,7.1402746
Pd1Ge1,B2,Pd,Ge,3.179038446256698,-5.1272795,0.0
Pd1Hf1,B2,Pd,Hf,3.3132097168891534,-8.2535085,0.0
Pd1In1,B2,Pd,In,3.3014728230251977,-4.4328086,9e-07
Pd1Ir1,B2,Pd,Ir,3.1074073224721506,-6.611513,8.5e-06
Pd1La1,B2,Pd,La,3.6872777107725514,-5.7880215,1.28e-05
Pd1Mg1,B2,Pd,Mg,3.180560335877734,-4.10403865,0.0
Pd1Mn1,B2,Pd,Mn,2.9878741184713324,-6.557947,-0.0037083
Pd1Mo1,B2,Pd,Mo,3.151780323186766,-7.6294975,3e-07
Pd1Na1,B2,Pd,Na,3.3423567240727854,-3.22220055,0.0
Pd1Nb1,B2,Pd,Nb,3.2414075782002905,-7.679325,1e-06
Pd1Ni1,B2,Pd,Ni,2.980148703296638,-5.2755925,1.0424772
Pd1Os1,B2,Pd,Os,3.0990602353969714,-7.5140595,5e-07
Pd1Pb1,B2,Pd,Pb,3.487028567654154,-4.53700575,1.1e-06
Pd1Pd1,B2,Pd,Pd,3.1385909581765414,-5.18888,-5.7e-06
Pd1Pt1,B2,Pd,Pt,3.1441872455112563,-5.5861455,1.6e-06
Pd1Re1,B2,Pd,Re,3.1202146150444023,-8.1151745,5.4e-06
Pd1Rh1,B2,Pd,Rh,3.1012673950928136,-5.973434,0.4565571
Pd1Ru1,B2,Pd,Ru,3.0854729476711538,-6.726804,-9e-07
Pd1Sb1,B2,Pd,Sb,3.413173931375847,-4.9520179,-0.0
Pd1Sc1,B2,Pd,Sc,3.325427050617524,-6.6127215,0.0
Pd1Se1,B2,Pd,Se,3.239116009197808,-4.4510834,0.0
Pd1Si1,B2,Pd,Si,3.0509770388720954,-5.6218715,-0.0
Pd1Sn1,B2,Pd,Sn,3.368583537584409,-4.9063594,-0.0
Pd1Sr1,B2,Pd,Sr,3.7252051356332627,-3.9842902,0.0
Pd1Ta1,B2,Pd,Ta,3.221358979240184,-8.5656635,-0.0
Pd1Tb1,B2,Pd,Tb,3.524778236138027,-5.756469,-4e-07
Pd1Tc1,B2,Pd,Tc,3.105688578815049,-7.2687115,0.0049507
Pd1Ti1,B2,Pd,Ti,3.1695482661809717,-6.9559905,-6.4e-06
Pd1V1,B2,Pd,V,3.123142967512074,-7.064418,2.8752953
Pd1W1,B2,Pd,W,3.1531664431994897,-8.5399145,0.0
Pd1Y1,B2,Pd,Y,3.5251561322597285,-6.697669,1e-07
Pd1Zn1,B2,Pd,Zn,3.07366569404446,-3.7169569,-0.0
Pd1Zr1,B2,Pd,Zr,3.3520120445301544,-7.508209,2e-07
Pt1Ag1,B2,Pt,Ag,3.2145471407941684,-4.23247275,-1.74e-05
Pt1Al1,B2,Pt,Al,3.0897736097424304,-5.848447,1.4e-06
Pt1Au1,B2,Pt,Au,3.2253695438802286,-4.5349994,-2e-07
Pt1Be1,B2,Pt,Be,2.8453958064015286,-5.672152,-4e-07
Pt1Ca1,B2,Pt,Ca,3.497796364958444,-4.8554547,6.6e-06
Pt1Co1,B2,Pt,Co,3.010772667816699,-6.4764225,2.3077295
Pt1Cr1,B2,Pt,Cr,3.11467899792279,-7.853157,3.6455912
Pt1Cu1,B2,Pt,Cu,3.017267616850843,-5.0136205,-1e-07
Pt1Dy1,B2,Pt,Dy,3.4927540124177656,-6.5239045,-1.2e-06
Pt1Er1,B2,Pt,Er,3.4622845158498037,-6.5415215,0.0
Pt1Fe1,B2,Pt,Fe,2.995,-6.8060175,-0.0020216
Pt1Ge1,B2,Pt,Ge,3.191892580930933,-5.426701,1.9e-06
Pt1Hf1,B2,Pt,Hf,3.3269,-8.981789,-9.25e-05
Pt1Ir1,B2,Pt,Ir,3.133844093996731,-7.0810515,-0.0001025
Pt1La1,B2,Pt,La,3.6632934989299497,-6.552173,6.7e-06
Pt1Mg1,B2,Pt,Mg,3.1667682086193962,-4.62987175,-2e-07
Pt1Mn1,B2,Pt,Mn,3.123109492375571,-7.8549605,-4.4989318
Pt1Mo1,B2,Pt,Mo,3.1736597633423362,-8.2775775,4e-07
Pt1Nb1,B2,Pt,Nb,3.255336137880098,-8.3646315,4e-07
Pt1Ni1,B2,Pt,Ni,2.980961923780463,-5.7959445,-0.0077649
Pt1Os1,B2,Pt,Os,3.127077190515063,-8.037152,-1e-07
Pt1Pb1,B2,Pt,Pb,3.5053367438064273,-4.79815105,-9.8e-06
Pt1Pd1,B2,Pt,Pd,3.144187388821677,-5.5861455,1.5e-06
Pt1Re1,B2,Pt,Re,3.1445393283668084,-8.721725,-3.16e-05
Pt1Rh1,B2,Pt,Rh,3.116789668795441,-6.4738995,-0.0002442
Pt1Ru1,B2,Pt,Ru,3.11110697454941,-7.2559195,-2.5e-06
Pt1Sc1,B2,Pt,Sc,3.3061466354580493,-7.3834235,1e-07
Pt1Si1,B2,Pt,Si,3.080407344485718,-5.975437,-9e-07
Pt1Sn1,B2,Pt,Sn,3.38138503341513,-5.1840585,-2.04e-05
Pt1Ta1,B2,Pt,Ta,3.2464665715916237,-9.2583675,0.0
Pt1Tb1,B2,Pt,Tb,3.5091328408466556,-6.5153385,3e-07
Pt1Ti1,B2,Pt,Ti,3.1774410992435085,-7.7310855,-5.3e-06
Pt1V1,B2,Pt,V,3.124789912449958,-7.7830865,2.3615233
Pt1W1,B2,Pt,W,3.183009725888951,-9.1696265,-9e-07
Pt1Y1,B2,Pt,Y,3.4983114449738566,-7.464916,-1e-07
Pt1Zn1,B2,Pt,Zn,3.0809680654492335,-4.1075554,-3.2e-06
Pt1Zr1,B2,Pt,Zr,3.353504165068127,-8.233552,-3e-07
Re1Ag1,B2,Re,Ag,3.1666718690436264,-6.3446725,1e-07
Re1Al1,B2,Re,Al,3.0625695454880613,-8.0622895,1.7e-06
Re1Au1,B2,Re,Au,3.184840646210912,-6.946418,4e-07
Re1Be1,B2,Re,Be,2.8345888199499147,-7.9318485,2.1e-06
Re1Ca1,B2,Re,Ca,3.49550589883111,-5.7080375,1.6965499
Re1Co1,B2,Re,Co,2.958415527274153,-9.3701555,1.7217201
Re1Cr1,B2,Re,Cr,2.9877960163683905,-10.902774,-1.1e-06
Re1Cu1,B2,Re,Cu,2.99775,-7.483982,-0.4777878
Re1Dy1,B2,Re,Dy,3.441638502935826,-7.9548845,0.0006945
Re1Er1,B2,Re,Er,3.4152514066529505,-7.9986995,0.0006293
Re1Fe1,B2,Re,Fe,2.980369620863716,-10.1599045,2.4831088
Re1Ge1,B2,Re,Ge,3.0804477654016273,-8.1557505,1.7e-06
Re1Hf1,B2,Re,Hf,3.2762944502727316,-11.4813565,1.92e-05
Re1Ir1,B2,Re,Ir,3.120032012951223,-10.02738,-1e-06
Re1La1,B2,Re,La,3.5934932441734246,-7.8240455,0.8559513
Re1Mg1,B2,Re,Mg,3.1764686448202095,-6.02464,1.058767
Re1Mn1,B2,Re,Mn,2.997066569058835,-10.574767,1.9927968
Re1Mo1,B2,Re,Mo,3.137149828667334,-11.5659135,0.0002951
Re1Nb1,B2,Re,Nb,3.210975279576402,-11.507167,-9e-07
Re1Ni1,B2,Re,Ni,2.950921247672665,-8.611796,-1.77e-05
Re1Os1,B2,Re,Os,3.1094420039575215,-11.173288,-1e-07
Re1Pb1,B2,Re,Pb,3.37486545636525,-6.670801,-4e-07
Re1Pd1,B2,Re,Pd,3.1202143764629255,-8.1151745,6.2e-06
Re1Pt1,B2,Re,Pt,3.144450263933849,-8.721725,-2.3e-05
Re1Rh1,B2,Re,Rh,3.095415721175818,-9.286563,4.9e-06
Re1Ru1,B2,Re,Ru,3.0895387598602606,-10.252954,0.5543796
Re1Sc1,B2,Re,Sc,3.2578281625242007,-9.1314715,-1e-06
Re1Si1,B2,Re,Si,2.9891480588915247,-9.0729365,0.0
Re1Sn1,B2,Re,Sn,3.2775371718279254,-7.474639,-3e-07
Re1Ta1,B2,Re,Ta,3.204105007194827,-12.52834,8e-07
Re1Tb1,B2,Re,Tb,3.455521378076997,-7.933365,0.0019262
Re1Ti1,B2,Re,Ti,3.11789661795807,-10.4942345,-3.5e-06
Re1V1,B2,Re,V,3.038791009913931,-11.05244,-3.5e-06
Re1W1,B2,Re,W,3.150191066865695,-12.580975,-3.8e-06
Re1Zn1,B2,Re,Zn,3.0467925874569555,-6.1612295,-0.0
Re1Zr1,B2,Re,Zr,3.3018349731987438,-10.6825925,-2e-06
Rh1Ag1,B2,Rh,Ag,3.179837366294137,-4.53216335,1.1163335
