material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-19681,MgPd3,L1$_2$,Mg,Pd,1,3,3.9462,-0.486146624791667,0.009009687500001029,OQMD,3.941993493896701
oqmd-18364,LuGa3,L1$_2$,Ga,Lu,3,1,4.201319,-0.4829762125,0.0004051549999999904,OQMD,4.208065215610352
oqmd-29103,CeIn3,L1$_2$,Ce,In,1,3,4.753198,-0.482179384375001,0.0,OQMD,4.750616810508737
oqmd-11139,PrIn3,L1$_2$,In,Pr,3,1,4.712113,-0.482026354375,0.0009788025000004308,OQMD,4.71225828768384
oqmd-11111,NdIn3,L1$_2$,In,Nd,3,1,4.686799,-0.47815616625,0.0022322249999999766,OQMD,4.647214485727565
oqmd-17533,VIr3,L1$_2$,Ir,V,3,1,3.821588,-0.4731191275,0.022847493750000003,OQMD,3.7674626963771365
oqmd-17477,HoSn3,L1$_2$,Ho,Sn,1,3,4.686601,-0.470020038471734,0.03527483375000007,OQMD,4.645510524782624
oqmd-11162,SmIn3,L1$_2$,In,Sm,3,1,4.666103,-0.465918766875,0.0,OQMD,4.68279181190962
oqmd-17803,SiNi3,L1$_2$,Ni,Si,3,1,3.499993,-0.46466979375,0.0,OQMD,3.471020400554756
oqmd-11003,CaSn3,L1$_2$,Ca,Sn,1,3,4.750664,-0.463820795138401,0.0005862650000008074,OQMD,4.8210613500069925
oqmd-30123,EuPb3,L1$_2$,Eu,Pb,1,3,4.915,-0.461442005,0.00153450250000009,OQMD,4.8573381779202665
oqmd-27979,ZrAl3,L1$_2$,Al,Zr,3,1,4.103297,-0.4605782375,0.027378616249999987,OQMD,4.1295135422605425
oqmd-18716,ScAl3,L1$_2$,Al,Sc,3,1,4.103,-0.45477582375,0.0,OQMD,4.097322269160116
oqmd-17196,ErSn3,L1$_2$,Er,Sn,1,3,4.682527,-0.452167857638401,0.02618280039360016,OQMD,4.645510524782624
oqmd-10964,SrBi3,L1$_2$,Bi,Sr,3,1,5.05082,-0.44967529625,0.0018897949999996944,OQMD,5.050819999999999
oqmd-30377,GdIn3,L1$_2$,Gd,In,1,3,4.634507,-0.445692829375,0.0012664275000004999,OQMD,4.58698896844986
oqmd-23395,InPd3,L1$_2$,In,Pd,1,3,4.02669,-0.442734499999999,0.023573395000000996,OQMD,4.123837334606569
oqmd-17568,LaPb3,L1$_2$,La,Pb,1,3,4.937545,-0.44270269,0.0020146974999999956,OQMD,4.901515293033622
oqmd-17890,AlNi3,L1$_2$,Al,Ni,1,3,3.55615,-0.438648115,0.0,OQMD,3.6377092206790893
oqmd-17286,GaPt3,L1$_2$,Ga,Pt,1,3,3.945162,-0.43856529125,0.014864910000000009,OQMD,3.8821768885207857
oqmd-18046,PuSn3,L1$_2$,Pu,Sn,1,3,4.670212,-0.435220762638402,0.0001831625000003334,OQMD,4.645510524782624
oqmd-18029,VPt3,L1$_2$,Pt,V,3,1,3.902123,-0.432786775,0.0130972562500003,OQMD,3.804191122620826
oqmd-11176,YIn3,L1$_2$,In,Y,3,1,4.615283,-0.429147533750001,0.0017662399999989753,OQMD,4.58698896844986
oqmd-10614,YAl3,L1$_2$,Al,Y,3,1,4.259108,-0.421757358750001,0.017147111250000013,OQMD,4.239753557441336
oqmd-10447,DyAl3,L1$_2$,Al,Dy,3,1,4.254197,-0.420638754166667,0.010979616250000379,OQMD,4.221859732827128
