Alloy,No,S_Phase,Phase,a (Å),delta,Tm (K),Hmix (kJ/mol),Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus (GPa)
Zr41.2Ti13.8Cu12.5Ni10Be22.5,5,AM,AM,1.398542,0.141890843435994,1838.11525,-35.1966,1.54223,0.219674138441465,5.025,3.09424869717998,79.93
Zr41Ti14Cu12.5Ni10Be22.5,5,AM,AM,1.39826,0.141783106616756,1837.74125,-35.148,1.54265,0.21946862532034,5.025,3.09424869717998,80.15
Zr42.63Ti12.37Cu11.25Ni10Be23.75,5,AM,AM,1.3985833,0.144259991904445,1843.317225,-36.140275,1.535102,0.21739270824018,4.9125,3.03806579092685,78.232
Zr44Ti11Cu10Ni10Be25,5,AM,AM,1.39854,0.146559927295673,1848.407,-37.068,1.5281,0.214796159183538,4.8,2.97657521322744,76.6
Zr45.38Ti9.62Cu8.75Ni10Be26.25,5,AM,AM,1.3985108,0.148829585755513,1853.515475,-37.99677,1.521077,0.211945158168334,4.6875,2.90944045307685,74.957
Zr46.75Ti8.25Cu7.5Ni10Be27.5,5,AM,AM,1.3984675,0.151060456884773,1858.60525,-38.92175,1.514075,0.208811264961927,4.575,2.83626074259755,73.325
Zr57Ti5Cu20Ni8Be10,5,AM,AM,1.45409,0.125815603361584,1875.804,-30.6216,1.5249,0.248738798742778,5.68,3.20274881937376,60.9
Zr47Ti8Cu7.5Ni10Be27.5,5,AM,AM,1.39882,0.151181979086368,1859.07275,-38.982,1.51355,0.209009323954698,4.575,2.83626074259755,73.05
Zr38.5Ti16.5Ni9.75Cu15.15Be20,5,AM,AM,1.39888588588589,0.137100283894352,1827.55470970971,-33.2217101986872,1.55578078078078,0.223476638149919,5.24674674674675,3.19231386218862,82.992992992993
Zr39.88Ti15.12Ni9.98Cu13.77Be21.25,5,AM,AM,1.3986622,0.139537968852899,1833.044929,-34.26628064,1.549125,0.221818854868111,5.1377,3.14574930819352,81.499
AgAlCoCrCuNi,6,SS+IM,2FCC+B2,1.34266666666667,0.0984806285416221,1533.695,-2.22222222222222,1.815,0.128937969582276,8.33333333333333,2.92498812913071,139.333333333333
AlAuCoCrCuNi,6,SS+IM,FCC+L10,1.31633333333333,0.0653428100225118,1550.76166666667,-6.44444444444444,1.91666666666667,0.30280173197802,8.33333333333333,2.92498812913071,159.333333333333
Al0.3C0.1CoCrFeNi,6,IM,IM,1.24763636363636,0.0735511093622193,1852.12295454545,-11.1322314049587,1.82227272727273,0.153665274310514,7.79545454545455,2.01786954996133,162.75
Al0.5C0.2Co0.3CrFeNi,6,IM,IM,1.243325,0.106824536593611,1870.18375,-17.9925,1.81975,0.202181694275224,7.25,2.3318447632722,152.15
AlC0.1CoCrFeNi,6,SS+IM,BCC+IM,1.27294117647059,0.0834714950588998,1726.03333333333,-15.3479430988082,1.79313725490196,0.16033653573189,7.13725490196079,2.49721105489145,150.843137254902
AlC0.2CoCrFeNi,6,SS+IM,BCC+IM,1.2625,0.102153004676607,1766.35961538462,-18.1360946745562,1.80769230769231,0.189783433100178,7.07692307692308,2.5103336726278,148.576923076923
AlC0.3CoCrFeNi,6,SS+IM,BCC+IM,1.25245283018868,0.117258656463688,1805.1641509434,-20.7048771804913,1.82169811320755,0.21339781124814,7.0188679245283,2.52153416940198,146.396226415094
AlC0.4CoCrFeNi,6,SS+IM,BCC+IM,1.24277777777778,0.130069418876239,1842.53148148148,-23.0727023319616,1.83518518518519,0.233101001322513,6.96296296296296,2.53101475011406,144.296296296296
AlC0.5CoCrFeNi,6,SS+IM,BCC+IM,1.23345454545455,0.141236277919188,1878.54,-25.2561983471074,1.84818181818182,0.249938835493013,6.90909090909091,2.53895273523072,142.272727272727
AlC1.5CoCrFeNi,6,SS+IM,BCC+IM,1.156,0.209541268702457,2177.68769230769,-39.6686390532544,1.95615384615385,0.342019757898428,6.46153846153846,2.56051030416819,125.461538461538
AlCCoCrFeNi,6,SS+IM,BCC+IM,1.1915,0.182302325555213,2040.57833333333,-33.8888888888889,1.90666666666667,0.308040401390611,6.66666666666667,2.5603819159562,133.166666666667
Al1.5CoCrCu0.5FeNi,6,SS,SS,1.29566666666667,0.0611499675998814,1594.34833333333,-10.1388888888889,1.77416666666667,0.125263610926008,7.16666666666667,2.7938424357067,145.666666666667
Al2CoCrCu0.5FeNi,6,SS,SS,1.30615384615385,0.0645760187275221,1543.51153846154,-11.5976331360947,1.76153846153846,0.128053243364214,6.84615384615385,2.90480116746142,140.307692307692
AlCo0.5CrCu0.5FeNi,6,SS,SS,1.2865,0.0570703816782361,1643.071,-7.92,1.78,0.122392810246354,7.4,2.69072480941474,149.2
AlCo1.5CrCu0.5FeNi,6,SS,SS,1.28058333333333,0.0533485185481848,1663.8925,-7.83333333333333,1.79666666666667,0.117780398293698,7.66666666666667,2.52762514801718,154.333333333333
AlCo2CrCu0.5FeNi,6,SS,SS,1.27830769230769,0.0517158354598419,1671.90076923077,-7.66863905325444,1.80307692307692,0.115317929447554,7.76923076923077,2.45431632823751,156.307692307692
AlCo3.5CrCu0.5FeNi,6,SS,SS,1.2731875,0.0475462880580814,1689.919375,-7.03125,1.8175,0.108195425041912,8.0,2.26384628453435,160.75
AlCo3CrCu0.5FeNi,6,SS,SS,1.27466666666667,0.0488284810137842,1684.714,-7.25333333333333,1.81333333333333,0.110493840954548,7.93333333333333,2.32283351869125,159.466666666667
AlCoCr0.5Cu0.5FeNi,6,SS,SS,1.2867,0.0569839739740051,1601.871,-8.32,1.802,0.118558002682231,7.7,2.68514431641951,151.2
AlCoCr1.5Cu0.5FeNi,6,SS,SS,1.28041666666667,0.0534135432631195,1698.22583333333,-7.55555555555555,1.77833333333333,0.120473602456675,7.41666666666667,2.53174292182722,152.666666666667
AlCoCr2Cu0.5FeNi,6,SS,SS,1.278,0.051830718402798,1735.28538461538,-7.19526627218935,1.76923076923077,0.119965478269089,7.30769230769231,2.46153846153846,153.230769230769
AlCoCrCu0.5Fe1.5Ni,6,SS,SS,1.27975,0.0537079313165734,1667.47583333333,-7.13888888888889,1.7925,0.115623310798472,7.58333333333333,2.49861072509416,153.5
AlCoCrCu0.5FeNi0.5,6,SS,SS,1.287,0.0568454533134172,1647.071,-7.28,1.777,0.119503138034112,7.3,2.60959767013998,149.2
AlCoCrCu0.5FeNi2.5,6,SS,SS,1.27528571428571,0.0506130810108069,1670.19357142857,-8.44897959183674,1.815,0.117518995425056,8.07142857142857,2.52032553776819,158.0
AlCoCrCuFe0.5Ni,6,SS,SS,1.28663636363636,0.0540350086834879,1613.22545454545,-5.55371900826446,1.79545454545455,0.123976804015446,7.81818181818182,2.79018350058597,149.272727272727
Al0.25CoCrCu0.75FeNi,6,SS,FCC,1.2607,0.0325033273080466,1747.739,-0.710000000000001,1.8215,0.103163704857862,8.4,2.0591260281974,162.8
Al0.3CoCrCu0.5FeNi,6,SS+IM,FCC+L12,1.26158333333333,0.0357870054450478,1759.56791666667,-2.82118055555556,1.81520833333333,0.105790468681677,8.20833333333333,2.08124895729036,163.083333333333
Al0.3CoCrCuFeNi,6,SS,FCC,1.2631320754717,0.0342268564184895,1721.66245283019,0.156639373442506,1.82320754716981,0.103682635960145,8.47169811320755,2.14215350633735,160.905660377359
Al0.5CoCrCu0.5FeNi,6,SS,2FCC,1.2684,0.043697561246411,1726.524,-4.6,1.807,0.111180034178804,8.0,2.28035085019828,159.6
Al0.5CoCrCu0.5FeNi2,6,SS+IM,FCC+L12,1.26466666666667,0.0405488803053603,1726.77,-5.19444444444444,1.82416666666667,0.108509472192779,8.33333333333333,2.21108319357027,163.0
Al0.5CoCrCuFeNi,6,SS,FCC,1.26927272727273,0.041692078610563,1693.00090909091,-1.52066115702479,1.81545454545455,0.109325505330195,8.27272727272727,2.33903278732157,157.818181818182
Al0.75CoCrCu0.25FeNi,6,SS,BCC+FCC,1.2761,0.0516630019369153,1705.309,-8.47,1.7925,0.116870654999448,7.6,2.41660919471891,156.4
Al0.8CoCrCuFeNi,6,SS,FCC+BCC,1.27768965517241,0.049216676377131,1653.71482758621,-3.61474435196195,1.8048275862069,0.115776857006534,8.0,2.55963359446836,153.586206896552
Al1.3CoCrCuFeNi,6,SS,FCC+BCC,1.28993650793651,0.0568639121189799,1596.55253968254,-6.23834719072814,1.78936507936508,0.122938531754992,7.6031746031746,2.80328425606598,147.428571428571
Al1.4Co0.9Cr1.4Cu0.5Fe0.9Ni,6,SS+IM,BCC+B2+Unk,1.292,0.0595394082730237,1637.18737704918,-9.53077129803816,1.76672131147541,0.124725551978385,7.11475409836066,2.72269370387235,146.786885245902
Al1.5CoCrCuFeNi,6,SS,FCC+BCC,1.29430769230769,0.0589250351886058,1576.15,-7.05325443786982,1.78384615384615,0.124933118201975,7.46153846153846,2.87202380039915,145.230769230769
Al1.8CoCrCuFeNi,6,SS,FCC+BCC,1.30038235294118,0.0613258336992108,1547.79647058824,-8.07958477508651,1.77617647058824,0.127256450336512,7.26470588235294,2.95365002038267,142.176470588235
Al2.3CoCrCuFeNi,6,SS,FCC+BCC,1.30939726027397,0.064029950192206,1505.71931506849,-9.37511728279227,1.76479452054795,0.129795514508067,6.97260273972603,3.04744493354781,137.643835616438
Al2.5CoCrCuFeNi,6,SS,FCC+BCC,1.31266666666667,0.0647848439741925,1490.45933333333,-9.77777777777778,1.76066666666667,0.130459018682326,6.86666666666667,3.0739045022396,136.0
Al2.8CoCrCuFeNi,6,SS,BCC,1.31725641025641,0.0656588779244712,1469.03666666667,-10.2827087442472,1.7548717948718,0.131165813926237,6.71794871794872,3.10457658823904,133.692307692308
Al2CoCrCuFeNi,6,SS,BCC,1.30414285714286,0.0625704614161524,1530.24428571429,-8.65306122448979,1.77142857142857,0.128444381674223,7.14285714285714,2.99659670905758,140.285714285714
Al3CoCrCuFeNi,6,SS,BCC,1.320125,0.0661000258841885,1455.6475,-10.5625,1.75125,0.131475995907998,6.625,3.11999599358717,132.25
AlCo0.5CrCuFeNi,6,SS+IM,BCC+FCC+B2,1.28572727272727,0.0544803374047901,1617.13454545455,-4.49586776859504,1.79090909090909,0.121689212598364,7.72727272727273,2.76638619176417,148.363636363636
AlCoCr0.5CuFeNi,6,SS+IM,BCC+FCC+B2,1.28590909090909,0.0544002856305926,1579.68,-5.02479338842975,1.81090909090909,0.116498501391418,8.0,2.73030134866931,150.181818181818
AlCoCrCu0.25FeNi,6,SS,BCC,1.28352380952381,0.0564067711043267,1668.55476190476,-9.94104308390023,1.78380952380952,0.120494069819548,7.38095238095238,2.55373098624608,152.571428571429
AlCoCrCu0.5Fe0.5Ni,6,SS,BCC+FCC,1.2875,0.0565906664984135,1638.771,-8.92,1.785,0.125319591445233,7.5,2.72946881279124,150.2
AlCoCrCu0.5Fe2Ni,6,SS+IM,FCC+B2,1.27676923076923,0.052349846749864,1678.51615384615,-6.48520710059172,1.79538461538462,0.111535808987027,7.61538461538462,2.40315374643282,154.769230769231
AlCoCrCu0.5FeNi,6,SS+IM,BCC+B2,1.28327272727273,0.0551279649336164,1654.42818181818,-7.93388429752066,1.78909090909091,0.120185806562895,7.54545454545455,2.60641294306026,152.0
AlCoCrCu0.5FeNi1.5,6,SS,BCC+FCC,1.28016666666667,0.0535175264777191,1660.55916666667,-8.27777777777778,1.79916666666667,0.119823365371237,7.75,2.58602010819715,154.333333333333
AlCoCrCu0.5FeNi2,6,SS,BCC+FCC,1.27753846153846,0.0520142700357357,1665.74692307692,-8.42603550295858,1.80769230769231,0.118850510251249,7.92307692307692,2.55588426551325,156.307692307692
AlCoCrCu0.5FeNi3,6,IM,IM,1.27333333333333,0.049306753535293,1674.04733333333,-8.39111111111111,1.82133333333333,0.115980841329745,8.2,2.48193472919817,159.466666666667
AlCoCrCuFeNi,6,SS,FCC+BCC,1.28283333333333,0.0528113059928536,1629.70666666667,-4.77777777777778,1.79833333333333,0.119082137852642,7.83333333333333,2.6718699236469,151.0
AlCoCrCuFeNi0.5,6,SS+IM,BCC+FCC+B2,1.28618181818182,0.0542717855762626,1620.77090909091,-3.90082644628099,1.78818181818182,0.119302379906017,7.63636363636364,2.7059774665704,148.363636363636
AlCoCrCuMnTi,6,IM,IM,1.337,0.0636411290536503,1616.54,-12.8888888888889,1.69,0.146969384566991,6.66666666666667,2.74873708374511,131.0
AlCoCrCuNiTi,6,SS,BCC,1.31966666666667,0.069000741920541,1651.37333333333,-16.6666666666667,1.75,0.150996688705415,7.16666666666667,3.02305952453618,141.0
Al0.02CoCrFeMnNi,6,SS,FCC,1.26805577689243,0.0336220311099602,1797.74290836653,-4.38405739591435,1.76537848605578,0.138435179702926,7.9800796812749,1.44611086955231,161.657370517928
Al0.03CoCrFeMnNi,6,SS,FCC,1.26838170974155,0.0340699580528431,1796.02467196819,-4.49470176950227,1.76506958250497,0.138470576391045,7.97017892644135,1.46160447520579,161.487077534791
Al0.04CoCrFeMnNi,6,SS,FCC,1.26870634920635,0.0345079767036484,1794.31325396825,-4.60443436633913,1.7647619047619,0.138505138783324,7.96031746031746,1.47680905285146,161.31746031746
Al0.08CoCrFeMnNi,6,SS,FCC,1.26999212598425,0.0361688350122023,1787.53496062992,-5.03441006882014,1.76354330708661,0.138635235201794,7.92125984251969,1.534928243277,160.645669291339
Al0.09CoCrFeMnNi,6,SS+IM,BCC+FCC+B2,1.27031041257367,0.0365629902632785,1785.85703339882,-5.13970534311663,1.7632416502947,0.138665767380594,7.91159135559922,1.54882654801589,160.479371316307
Al0.10CoCrFeMnNi,6,SS,FCC,1.27062745098039,0.0369493435876235,1784.18568627451,-5.24413687043445,1.76294117647059,0.138695520908876,7.90196078431373,1.56248798534404,160.313725490196
Al0.11CoCrFeMnNi,6,SS+IM,BCC+FCC+B2,1.27094324853229,0.0373281731057187,1782.52088062622,-5.3477123632339,1.76264187866928,0.138724504639478,7.89236790606654,1.57591972017912,160.148727984344
Al0.12CoCrFeMnNi,6,SS+IM,BCC+FCC+B2,1.2712578125,0.0376997407219738,1780.862578125,-5.450439453125,1.76234375,0.138752727309907,7.8828125,1.58912856303187,159.984375
Al0.14CoCrFeMnNi,6,SS+IM,BCC+FCC+B2,1.27188326848249,0.0384220645808581,1777.5653307393,-5.65337855228694,1.76175097276265,0.138806923854499,7.86381322957198,1.61490318828382,159.657587548638
Al0.15CoCrFeMnNi,6,SS+IM,BCC+FCC+B2,1.27219417475728,0.0387732747822781,1775.92631067961,-5.75360542935244,1.76145631067961,0.138832914643217,7.85436893203884,1.62748103050876,159.495145631068
Al0.16CoCrFeMnNi,6,SS+IM,BCC+B2,1.27250387596899,0.0391181330250012,1774.29364341085,-5.85301364100715,1.76116279069767,0.138858178204337,7.84496124031008,1.63986013963614,159.333333333333
Al0.18CoCrFeMnNi,6,SS+IM,BCC+B2,1.27311969111969,0.0397895762360924,1771.04722007722,-6.04940296059987,1.76057915057915,0.138906556288656,7.82625482625483,1.66404339301235,159.011583011583
Al0.19CoCrFeMnNi,6,SS+IM,BCC+B2,1.27342581888247,0.0401165281416236,1769.4333911368,-6.14639832789454,1.76028901734104,0.138929686873596,7.81695568400771,1.67585758104544,158.851637764933
Al0.20CoCrFeMnNi,6,SS,FCC,1.27373076923077,0.0404378633237898,1767.82576923077,-6.24260355029586,1.76,0.138952122357639,7.80769230769231,1.68749315142156,158.692307692308
Al0.25CoCrFeMnNi,6,SS+IM,BCC+B2,1.2752380952381,0.0419657067159462,1759.87952380952,-6.71201814058957,1.75857142857143,0.139054142051823,7.76190476190476,1.74314335406887,157.904761904762
Al0.38CoCrFeMnNi,6,SS,FCC,1.27902602230483,0.0454159774890551,1739.9105204461,-7.84676828678432,1.75498141263941,0.139245509522455,7.64684014869889,1.87077883123957,155.925650557621
Al0.43CoCrFeMnNi,6,SS,FCC+BCC,1.28043462246777,0.0465762060482465,1732.48473296501,-8.25235968241371,1.75364640883978,0.139293006428744,7.60405156537753,1.91431126946047,155.189686924494
Al0.49CoCrFeMnNi,6,SS,FCC+BCC,1.28209107468124,0.0478660659040071,1723.75233151184,-8.71795382231645,1.75207650273224,0.139332475661368,7.55373406193078,1.96307667390696,154.324225865209
Al0.56CoCrFeMnNi,6,SS,FCC+BCC,1.28397841726619,0.0492455693256293,1713.80273381295,-9.23347652813001,1.75028776978417,0.139355879220948,7.49640287769784,2.01567276634848,153.338129496403
Al0.62CoCrFeMnNi,6,SS,FCC+BCC,1.28555871886121,0.0503325899560086,1705.47177935943,-9.65286660503287,1.74879003558719,0.139357812996112,7.44839857651246,2.05745046541812,152.512455516014
Al0.68CoCrFeMnNi,6,SS,FCC+BCC,1.28710563380282,0.0513408663190833,1697.31683098592,-10.0525689347352,1.74732394366197,0.13934411499754,7.40140845070423,2.09647544318369,151.704225352113
Al0.75CoCrFeMnNi,6,SS,FCC+BCC,1.28886956521739,0.0524276321493051,1688.01782608696,-10.4952741020794,1.74565217391304,0.139309667162187,7.34782608695652,2.13884763065197,150.782608695652
Al0.81CoCrFeMnNi,6,SS,FCC+BCC,1.29034767641997,0.0532897291083994,1680.22559380379,-10.8555194468555,1.7442512908778,0.139265341359009,7.30292598967298,2.17270068615788,150.010327022375
Al0.88CoCrFeMnNi,6,SS,FCC+BCC,1.29203401360544,0.0542223053004365,1671.3356462585,-11.2545698551529,1.74265306122449,0.139197537562336,7.25170068027211,2.20957575087234,149.12925170068
Al0.95CoCrFeMnNi,6,SS,FCC+BCC,1.29368067226891,0.0550832972387912,1662.65487394958,-11.6319468964056,1.74109243697479,0.139113579833391,7.20168067226891,2.24387057526365,148.268907563025
Al1.25CoCrFeMnNi,6,SS,BCC,1.30032,0.0581048240690323,1627.654,-13.0304,1.7348,0.138596392449443,7.0,2.36643191323985,144.8
Al0.3CoCrFeMo0.1Ni,6,SS,FCC,1.264,0.0432894552504253,1831.05477272727,-7.26239669421488,1.81340909090909,0.118704047220161,7.84090909090909,1.95335587478414,167.227272727273
Al0.5CoCrFeMo0.5Ni,6,SS+IM,FCC+IM,1.2856,0.0605764488462027,1880.347,-8.68,1.833,0.152581125962552,7.5,2.1095023109729,168.6
Al1.5CoCrFeMo0.5Ni,6,SS+IM,BCC+IM,1.31,0.0684083335214142,1722.53416666667,-13.1944444444444,1.79583333333333,0.162196297395745,6.75,2.55359224100743,153.166666666667
Al2CoCrFeMo0.5Ni,6,SS,BCC,1.31938461538462,0.0697538959298042,1661.83692307692,-14.2958579881657,1.78153846153846,0.163511756991833,6.46153846153846,2.64910390118809,147.230769230769
AlCo0.5CrFeMo0.5Ni,6,SS+IM,BCC+IM,1.3037,0.0675734138129026,1796.894,-11.72,1.806,0.165239220525879,6.9,2.42693221990232,158.2
AlCo1.5CrFeMo0.5Ni,6,SS+IM,BCC+IM,1.29491666666667,0.0639294496518233,1792.07833333333,-11.0833333333333,1.81833333333333,0.15334239103682,7.25,2.34964536331195,161.833333333333
AlCo2CrFeMo0.5Ni,6,SS+IM,FCC+BCC+IM,1.29153846153846,0.0622450989263623,1790.22615384615,-10.698224852071,1.82307692307692,0.14824016975501,7.38461538461539,2.3051267790418,163.230769230769
AlCoCr0.5FeMo0.5Ni,6,IM,IM,1.3039,0.0674693109640116,1755.694,-12.08,1.828,0.158858427538485,7.2,2.48193472919817,160.2
AlCoCr1.5FeMo0.5Ni,6,IM,IM,1.29475,0.0640073551759336,1826.41166666667,-10.8333333333333,1.8,0.157955689989313,7.0,2.3094010767585,160.166666666667
AlCoCr2FeMo0.5Ni,6,IM,IM,1.29123076923077,0.062382481171087,1853.61076923077,-10.2721893491124,1.78923076923077,0.156276950338496,6.92307692307692,2.23474446866676,160.153846153846
AlCoCrFe0.5Mo0.5Ni,6,SS+IM,BCC+IM,1.3047,0.067013349183581,1792.594,-12.56,1.811,0.166640331252671,7.0,2.48997991959775,159.2
AlCoCrFe0.6Mo0.5Ni,6,SS+IM,BCC+IM,1.30345098039216,0.0667614209880938,1792.95490196078,-12.318339100346,1.81137254901961,0.165019542607905,7.01960784313726,2.46934297904803,159.411764705882
AlCoCrFe1.5Mo0.5Ni,6,SS+IM,BCC+IM,1.29408333333333,0.0643467842179455,1795.66166666667,-10.5,1.81416666666667,0.152285824101333,7.16666666666667,2.30337916018088,161.0
AlCoCrFe2Mo0.5Ni,6,SS+IM,BCC+IM,1.29,0.0629799778205971,1796.84153846154,-9.70414201183432,1.81538461538462,0.146372306366354,7.23076923076923,2.22412804535399,161.692307692308
AlCoCrFeMo0.1Ni,6,SS,BCC,1.28705882352941,0.0598075090436112,1707.8568627451,-12.1337946943483,1.78549019607843,0.130599128086003,7.1764705882353,2.46310725450074,154.705882352941
AlCoCrFeMo0.2Ni,6,SS+IM,BCC+IM,1.29019230769231,0.0615788741009676,1730.70576923077,-11.9526627218935,1.79269230769231,0.139188795202987,7.15384615384615,2.44465362801088,156.153846153846
AlCoCrFeMo0.3Ni,6,SS+IM,BCC+IM,1.29320754716981,0.0631329757154257,1752.69245283019,-11.7764328942684,1.79962264150943,0.146647597927576,7.13207547169811,2.42656474200344,157.547169811321
AlCoCrFeMo0.4Ni,6,SS+IM,BCC+IM,1.29611111111111,0.0645014541784878,1773.86481481481,-11.6049382716049,1.8062962962963,0.153191919043913,7.11111111111111,2.40883148763098,158.888888888889
AlCoCrFeMo0.5Ni,6,SS+IM,BCC+IM,1.29890909090909,0.0657098318307468,1794.26727272727,-11.4380165289256,1.81272727272727,0.158979181546796,7.09090909090909,2.39144480690289,160.181818181818
AlCoCrFeMo0.5Ni0.5,6,SS+IM,BCC+IM,1.3042,0.0673057659831764,1800.894,-11.08,1.803,0.163587896862818,6.8,2.31516738055805,158.2
AlCoCrFeMo0.5Ni1.5,6,SS+IM,FCC+BCC+IM,1.2945,0.0641294405487309,1788.745,-11.5277777777778,1.82083333333333,0.154567047659656,7.33333333333333,2.42670329642684,161.833333333333
AlCoCrFeMo0.5Ni2,6,SS+IM,FCC+BCC+IM,1.29076923076923,0.0625975892447617,1784.07230769231,-11.4556213017752,1.82769230769231,0.150391992736615,7.53846153846154,2.43738146426998,163.230769230769
AlCoCrFeNb0.1Ni,6,SS,BCC,1.28664705882353,0.0591886119411988,1704.99411764706,-13.3179546328335,1.77450980392157,0.121901820435348,7.15686274509804,2.47633940006178,153.529411764706
AlCoCrFeNb0.25Ni,6,SS+IM,BCC+IM,1.29071428571429,0.0609868324543157,1734.85142857143,-14.6575963718821,1.76952380952381,0.12361523216652,7.0952380952381,2.46701597085498,154.0
AlCoCrFeNb0.5Ni,6,SS+IM,BCC+IM,1.297,0.0633184846919063,1780.99454545455,-16.5289256198347,1.76181818181818,0.125829479261577,7.0,2.44948974278318,154.727272727273
AlCoCrFeNb0.75Ni,6,SS+IM,BCC+IM,1.30273913043478,0.0650244121533514,1823.1252173913,-18.0264650283554,1.75478260869565,0.127411335418771,6.91304347826087,2.43011975869254,155.391304347826
Al2CoCrFeNiSi,6,IM,IM,1.28628571428571,0.0757971833038687,1577.27714285714,-26.6938775510204,1.77142857142857,0.128444381674223,6.14285714285714,2.6954231805876,134.571428571429
AlCoCrFeNiSi,6,SS+IM,BCC+IM,1.262,0.0661129993112558,1684.57833333333,-27.3333333333333,1.79833333333333,0.119082137852642,6.66666666666667,2.5603819159562,144.333333333333
AlCoCrFeNiSi0.2,6,SS,BCC,1.27876923076923,0.0601849655591765,1684.20576923077,-16.3905325443787,1.78269230769231,0.12052952693803,7.07692307692308,2.5103336726278,151.153846153846
AlCoCrFeNiSi0.4,6,SS,BCC,1.27411111111111,0.0621381109531596,1684.30925925926,-19.8353909465021,1.78703703703704,0.120333327633574,6.96296296296296,2.53101475011406,149.259259259259
AlCoCrFeNiSi0.6,6,SS,BCC,1.26978571428571,0.063733442571868,1684.40535714286,-22.7551020408163,1.79107142857143,0.120010097364296,6.85714285714286,2.54550424017221,147.5
AlCoCrFeNiSi0.8,6,SS+IM,BCC+IM,1.26575862068966,0.0650407992298707,1684.49482758621,-25.2318668252081,1.7948275862069,0.119586087578988,6.75862068965517,2.55498393832313,145.862068965517
Al7.8Co20.6Cr12.2Fe11.5Ni40.7Ti7.2,6,SS+IM,FCC+L12,1.276881,0.0560010610767621,1754.29166,-14.354536,1.81408,0.127367788706564,8.098,2.32688547204197,163.258
Al10Co25Cr8Fe15Ni36Ti6,6,SS+IM,FCC+B2+L12,1.2783,0.0565546238486132,1719.937,-13.9748,1.8183,0.122434104725767,8.07,2.33775533364807,162.3
Al0.2Co1.5CrFeNi1.5Ti,6,SS+IM,FCC+IM,1.28772580645161,0.0645605898027802,1832.69258064516,-16.9614984391259,1.78016129032258,0.139486291793621,7.59677419354839,2.25374009878744,160.516129032258
Al0.2Co1.5CrFeNi1.5Ti0.5,6,SS,FCC,1.27243859649123,0.0534179824509721,1823.19192982456,-12.4038165589412,1.80122807017544,0.125139503564686,7.91228070175439,2.07136451131866,164.947368421053
Al0.3CoCrFeNiTi0.1,6,SS,FCC,1.26427272727273,0.0440300197988465,1809.35022727273,-8.92561983471075,1.79931818181818,0.113405902669705,7.79545454545455,2.01786954996133,164.5
Al0.5CoCrFe2NiTi0.5,6,IM,IM,1.27916666666667,0.058943651944487,1789.20583333333,-12.7777777777778,1.78083333333333,0.122165075023738,7.41666666666667,2.13924960883224,158.833333333333
Al0.5CoCrFeNiTi,6,SS+IM,BCC+IM,1.30272727272727,0.0704403851487953,1799.04272727273,-19.5702479338843,1.75,0.141998719584496,7.0,2.41209075662211,152.363636363636
Al0.5CoCrFeNiTi0.5,6,IM,IM,1.2868,0.0625201887339972,1784.847,-15.52,1.771,0.13163965967747,7.3,2.3259406699226,156.6
Al0.6CoCrFeNiTi0.4,6,SS,2FCC+D022,1.2862,0.0616116752812724,1764.6964,-15.072,1.7724,0.129530845747258,7.28,2.35830447567739,155.92
Al1.5CoCrFeNiTi,6,SS,BCC,1.32261538461538,0.0729162300627912,1665.87769230769,-22.7218934911243,1.72846153846154,0.140046484252477,6.38461538461539,2.64686931293619,140.615384615385
Al16.5Co22.5Cr5Fe12.5Ni30Ti13.5,6,IM,IM,1.3065,0.0699658159845181,1667.63255,-22.534,1.7813,0.144552101333741,7.36,2.73868581622646,151.14
Al2CoCrFeNiTi,6,SS,BCC,1.33042857142857,0.0729899966196186,1613.56285714286,-23.3469387755102,1.72,0.138357714432037,6.14285714285714,2.6954231805876,136.0
Al4Co94Cr94Fe94Ni94Ti2,6,IM,IM,1.2498167539267,0.0197044174070255,1862.28764397906,-4.72706340286725,1.81633507853403,0.100309326689024,8.17277486910995,1.59070998886906,171.162303664921
AlCo1.5CrFeNiTi0.5,6,SS,BCC+FCC,1.29591666666667,0.0653598380895304,1712.495,-17.1666666666667,1.76666666666667,0.132560258834321,7.08333333333333,2.49861072509416,151.833333333333
AlCo2CrFeNiTi0.5,6,SS,BCC+FCC,1.29246153846154,0.0636409412516761,1716.76461538462,-16.4260355029586,1.77538461538462,0.130891345698248,7.23076923076923,2.45431632823751,154.0
AlCo3CrFeNiTi0.5,6,SS,BCC+FCC,1.28693333333333,0.0605004940398697,1723.596,-15.04,1.78933333333333,0.126936554580975,7.46666666666667,2.36267268622258,157.466666666667
AlCoCrFeNiTi,6,SS+IM,BCC+IM,1.3135,0.0722078790036384,1726.91166666667,-21.5555555555556,1.73833333333333,0.14135259302735,6.66666666666667,2.5603819159562,146.0
AlCoCrFeNiTi0.5,6,SS,BCC,1.3,0.0671761952253095,1707.44909090909,-17.9173553719008,1.75636363636364,0.133775437837426,6.90909090909091,2.53895273523072,149.272727272727
AlCoCrFeNiTi1.5,6,SS+IM,BCC+IM,1.32492307692308,0.0749818125961725,1743.38,-23.905325443787,1.72307692307692,0.145728124912566,6.46153846153846,2.56051030416819,143.230769230769
AlCoCrFeNiTi2,6,IM,IM,1.33471428571429,0.0764457299750918,1757.49571428571,-25.3877551020408,1.71,0.148131215963608,6.28571428571429,2.54750778573243,140.857142857143
