Al_frac,C_frac,Co_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Si_frac,Ta_frac,Ti_frac,V_frac,Zr_frac,mean_atomic_radius_pm,std_atomic_radius_pm,atomic_size_mismatch_pct,mean_atomic_mass_gmol,std_atomic_mass_gmol,mean_electronegativity,std_electronegativity,VEC_avg,mixing_entropy_J_per_molK,mixing_entropy_over_R,n_elements,temperature_C,processing_ANNEAL,processing_CAST,processing_OTHER,processing_WROUGHT,phase_BCC,phase_FCC,phase_other,source_MPEA_dataset,test_type_T,year,yield_strength_MPa,ys_log10
0.0,0.0,0.3401360544217687,0.19999999999999998,0.0,0.05986394557823129,0.0,0.0,0.05986394557823129,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,649.0,2.812244696800369
0.0,0.0,0.3401360544217687,0.19999999999999998,0.0,0.05986394557823129,0.0,0.0,0.05986394557823129,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,439.0,2.6424645202421213
0.0,0.0,0.3401360544217687,0.19999999999999998,0.0,0.05986394557823129,0.0,0.0,0.05986394557823129,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,309.0,2.4899584794248346
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,386.2,2.5868122694433757
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,628.0,2.797959643737196
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,545.0,2.7363965022766426
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,534.0,2.727541257028556
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,525.0,2.720159303405957
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,517.0,2.7134905430939424
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.6,1.496663,1.182198,57.0037,3.907494,1.77,0.141845,8.4,13.381611,1.609438,5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,502.0,2.7007037171450192
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,991.0,2.9960736544852753
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,767.0,2.8847953639489807
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,602.0,2.7795964912578244
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,517.0,2.7134905430939424
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,461.0,2.663700925389648
0.06976744186046512,0.0,0.23255813953488372,0.23255813953488372,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,840.0,2.9242792860618816
0.06976744186046512,0.0,0.23255813953488372,0.23255813953488372,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,126.953488,4.620246,3.639322,54.316778,7.958502,1.805349,0.107516,7.883721,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,159.0,2.2013971243204513
0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.5,1.384437,1.103137,56.667682,2.467012,1.836667,0.08557,8.5,11.05542,1.329661,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2018,214.0,2.330413773349191
0.0,0.0,0.25,0.17857142857142858,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,125.535714,1.375348,1.095583,56.743573,2.557396,1.835,0.087117,8.464286,11.391438,1.370075,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2018,241.0,2.3820170425748683
0.0,0.0,0.3460207612456747,0.19238754325259516,0.0,0.23079584775086506,0.0,0.0,0.0,0.0,0.23079584775086506,0.0,0.0,0.0,0.0,0.0,125.577163,1.363805,1.086029,56.830498,2.655437,1.833059,0.088841,8.422837,11.316932,1.361114,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2018,299.0,2.4756711883244296
0.0,0.0,0.45808520384791573,0.20842876775080169,0.0,0.16674301420064133,0.0,0.0,0.0,0.0,0.16674301420064133,0.0,0.0,0.0,0.0,0.0,125.625286,1.348467,1.073404,56.932385,2.761674,1.830811,0.090749,8.374714,10.657897,1.28185,4,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,392.0,2.593286067020457
0.0,0.0,0.5906674542232723,0.22740696987595982,0.0,0.09096278795038393,0.0,0.0,0.0,0.0,0.09096278795038393,0.0,0.0,0.0,0.0,0.0,125.682221,1.327841,1.056507,57.052927,2.877656,1.828151,0.092884,8.317779,9.012143,1.083912,4,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018,482.0,2.6830470382388496
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,1290.0,3.110589710299249
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1135.0,3.0549958615291417
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,585.0,2.7671558660821804
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,425.0,2.6283889300503116
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,270.0,2.4313637641589874
0.0,0.0,0.20606060606060606,0.19895506792058515,0.0,0.19498432601880877,0.0,0.1910135841170324,0.0,0.0,0.2089864158829676,0.0,0.0,0.0,0.0,0.0,125.96489,1.423941,1.130427,56.137625,2.584494,1.769716,0.137636,8.03511,13.376947,1.608877,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,1120.0,3.0492180226701815
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,293.1,2.4670158184384356
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,985.0,2.9934362304976116
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,972.0,2.9876662649262746
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,151.6,6.468385,4.266744,118.28705,52.699802,1.454,0.118254,4.4,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2019,967.0,2.9854264740830017
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,276.0,2.4409090820652177
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,217.0,2.3364597338485296
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,201.0,2.303196057420489
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,400.0,2.6020599913279625
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,529.0,2.7234556720351857
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,522.0,2.717670503002262
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,460.0,2.6627578316815743
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,407.0,2.60959440922522
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,372.0,2.5705429398818973
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.247219,0.992482,56.492133,1.599967,1.763333,0.154344,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,322.0,2.507855871695831
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,333.0,2.5224442335063197
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,601.0,2.7788744720027396
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,321.0,2.506505032404872
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,267.0,2.4265112613645754
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,745.0,2.8721562727482928
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,623.0,2.7944880466591697
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,387.0,2.5877109650189114
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,330.0,2.5185139398778875
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,631.0,2.8000293592441343
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,494.0,2.693726948923647
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,448.0,2.651278013998144
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,273.0,2.436162647040756
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,172.0,2.2355284469075487
0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,125.888889,1.911628,1.518504,55.743466,3.352508,1.795556,0.121574,8.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,518.0,2.714329759745233
0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,125.888889,1.911628,1.518504,55.743466,3.352508,1.795556,0.121574,8.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,462.0,2.6646419755561257
0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,125.888889,1.911628,1.518504,55.743466,3.352508,1.795556,0.121574,8.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,395.0,2.59659709562646
0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,125.888889,1.911628,1.518504,55.743466,3.352508,1.795556,0.121574,8.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,356.0,2.5514499979728753
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,210.0,2.322219294733919
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1150.0,3.060697840353612
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1300.0,3.113943352306837
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,1050.0,3.0211892990699383
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,560.0,2.7481880270062002
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,520.0,2.716003343634799
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,320.0,2.505149978319906
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,1.414214,1.122392,56.081139,2.569366,1.766,0.138362,8.0,13.381611,1.609438,5,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2019,280.0,2.4471580313422194
0.0,0.0,0.2127659574468085,0.0,0.0,0.2127659574468085,0.0,0.0,0.0425531914893617,0.0,0.425531914893617,0.0,0.0,0.0,0.10638297872340426,0.0,126.340426,3.974796,3.1461,58.899094,8.19482,1.867447,0.103646,8.659574,11.597279,1.394832,5,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019,252.0,2.401400540781544
0.0,0.0,0.17491749174917492,0.12486248624862487,0.0,0.5500550055005501,0.0,0.0,0.05005500550055005,0.0,0.1001100110011001,0.0,0.0,0.0,0.0,0.0,126.525303,3.042723,2.404833,58.197205,8.905407,1.842046,0.099962,8.025303,10.591181,1.273826,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,443.0,2.6464037262230695
0.0,0.0,0.17996697853604846,0.12493120528343424,0.0,0.5503577325261421,0.0,0.0,0.07484865162355532,0.0,0.06989543203082003,0.0,0.0,0.0,0.0,0.0,126.903137,3.576736,2.818477,59.120821,10.667266,1.848052,0.111054,7.920198,10.618951,1.277166,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,711.0,2.851869600729766
0.0,0.0,0.17491749174917492,0.12486248624862487,0.0,0.5500550055005501,0.0,0.0,0.05005500550055005,0.0,0.1001100110011001,0.0,0.0,0.0,0.0,0.0,126.525303,3.042723,2.404833,58.197205,8.905407,1.842046,0.099962,8.025303,10.591181,1.273826,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,301.0,2.478566495593843
0.0,0.0,0.17996697853604846,0.12493120528343424,0.0,0.5503577325261421,0.0,0.0,0.07484865162355532,0.0,0.06989543203082003,0.0,0.0,0.0,0.0,0.0,126.903137,3.576736,2.818477,59.120821,10.667266,1.848052,0.111054,7.920198,10.618951,1.277166,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,684.0,2.835056101720116
0.0,0.0,0.17491749174917492,0.12486248624862487,0.0,0.5500550055005501,0.0,0.0,0.05005500550055005,0.0,0.1001100110011001,0.0,0.0,0.0,0.0,0.0,126.525303,3.042723,2.404833,58.197205,8.905407,1.842046,0.099962,8.025303,10.591181,1.273826,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,261.0,2.416640507338281
0.0,0.0,0.17996697853604846,0.12493120528343424,0.0,0.5503577325261421,0.0,0.0,0.07484865162355532,0.0,0.06989543203082003,0.0,0.0,0.0,0.0,0.0,126.903137,3.576736,2.818477,59.120821,10.667266,1.848052,0.111054,7.920198,10.618951,1.277166,5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2019,506.0,2.7041505168397992
