Al_frac,C_frac,Co_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Si_frac,Ta_frac,Ti_frac,V_frac,Zr_frac,mean_atomic_radius_pm,std_atomic_radius_pm,atomic_size_mismatch_pct,mean_atomic_mass_gmol,std_atomic_mass_gmol,mean_electronegativity,std_electronegativity,VEC_avg,mixing_entropy_J_per_molK,mixing_entropy_over_R,n_elements,temperature_C,processing_ANNEAL,processing_CAST,processing_OTHER,processing_WROUGHT,source_MPEA_dataset,test_type_T,year,grain_size_um_log10,grain_size_missing,calc_density_gcm3,micro_FCC,micro_BCC,micro_B2,micro_L12,micro_HCP,micro_Sec,micro_Laves,micro_n_phases,yield_strength_MPa
0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0697674418604651,0.0,0.0,127.232558,5.598327,4.400074,55.773906,3.461992,1.800465,0.117413,7.953488,12.825999,1.542613,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.954242509439325,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,540.0
0.0,0.0,0.2376425855513307,0.2376425855513307,0.0,0.2376425855513307,0.0,0.0,0.0494296577946768,0.0,0.2376425855513307,0.0,0.0,0.0,0.0,0.0,126.404943,3.213785,2.542452,58.323501,9.004174,1.836806,0.119664,8.138783,12.593108,1.514603,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2016,0.921304619805281,1.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,254.7
0.0,0.0,0.2377555872563005,0.2377555872563005,0.0,0.2377555872563005,0.0,0.0,0.0,0.0489776509747979,0.2377555872563005,0.0,0.0,0.0,0.0,0.0,126.741797,4.602238,3.631192,58.15654,8.345561,1.809225,0.105577,8.090823,12.587189,1.513891,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2015,2.2430380486862944,0.0,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,403.0
0.0,0.0,0.238095238095238,0.238095238095238,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0476190476190476,0.0,0.0,126.761905,4.749985,3.747171,55.962165,3.278225,1.806667,0.111626,8.047619,12.569176,1.511724,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.7075701760979363,0.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.0
0.0,0.0,0.238095238095238,0.238095238095238,0.0,0.238095238095238,0.0,0.0,0.0476190476190476,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,126.380952,3.16944,2.507846,58.251832,8.86159,1.83619,0.118943,8.142857,12.569176,1.511724,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0
0.0,0.0,0.2406738868832731,0.2406738868832731,0.0,0.2406738868832731,0.0,0.0,0.0,0.0373044524669073,0.2406738868832731,0.0,0.0,0.0,0.0,0.0,126.505415,4.102731,3.243127,57.730008,7.449793,1.811793,0.103631,8.128761,12.420645,1.49386,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2015,2.2430380486862944,0.0,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,322.0
0.0,0.0,0.2409638554216867,0.2409638554216867,0.0,0.2409638554216867,0.0,0.0,0.036144578313253,0.0,0.2409638554216867,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1112.5
0.0,0.0,0.2409638554216867,0.2409638554216867,0.0,0.2409638554216867,0.0,0.0,0.036144578313253,0.0,0.2409638554216867,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1218.5
0.0,0.0,0.2409638554216867,0.2409638554216867,0.0,0.2409638554216867,0.0,0.0,0.036144578313253,0.0,0.2409638554216867,0.0,0.0,0.0,0.0,0.0,126.228916,2.867875,2.271963,57.797637,7.883228,1.832289,0.11419,8.168675,12.402509,1.491679,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,489.0
0.0,0.0,0.2437241043139166,0.2437241043139166,0.0,0.2437241043139166,0.0,0.0,0.0,0.0251035827443334,0.2437241043139166,0.0,0.0,0.0,0.0,0.0,126.258348,3.488296,2.762824,57.284195,6.349958,1.814477,0.101488,8.168413,12.212112,1.46878,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2015,2.2430380486862944,0.0,8.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,318.0
0.0,0.0,0.2449179524859172,0.2449179524859172,0.0,0.2449179524859172,0.0,0.0,0.0203281900563311,0.0,0.2449179524859172,0.0,0.0,0.0,0.0,0.0,126.019349,2.374732,1.884418,57.171576,6.235975,1.826912,0.107061,8.204262,12.117723,1.457427,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2016,0.921304619805281,1.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.8
0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.5,1.118034,0.890864,57.102398,1.742754,1.7925,0.142894,8.5,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.6812412373755872,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0
0.0,0.0,0.25,0.1785714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,125.535714,1.375348,1.095583,56.743573,2.557396,1.835,0.087117,8.464286,11.391438,1.370075,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,1.0644579892269184,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241.0
0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,126.0,1.581139,1.254872,56.140174,2.869603,1.75,0.150499,8.0,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.5563025007672873,0.0,8.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,282.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,20.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,0.921304619805281,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,446.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.380211241711606,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,274.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.530177984021837,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,631.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.2572748686953018,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,494.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.14266750356873156,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,448.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.5314789170422551,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.507855871695831,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2015,2.2430380486862944,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2016,0.921304619805281,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,125.75,1.47902,1.176159,56.366923,2.800658,1.82,0.096695,8.25,11.526293,1.386294,4,25.0,1.0,0.0,0.0,0.0,1.0,1.0,2016,0.921304619805281,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0
0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.0,0.0,0.0,124.352941,3.496909,2.812084,55.73171,7.168005,1.862353,0.059659,8.529412,11.749342,1.413121,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512.5
0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.0,0.0,0.0,124.352941,3.496909,2.812084,55.73171,7.168005,1.862353,0.059659,8.529412,11.749342,1.413121,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2019,0.921304619805281,1.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,0.3010299956639812,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,991.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,0.7481880270062004,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,767.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,1.271841606536499,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,602.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,1.4440447959180762,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,517.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,127.666667,4.496913,3.522386,56.189365,3.712092,1.806667,0.125521,8.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,2.0870712059065353,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,461.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.505149978319906,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.3979400086720376,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,601.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.1553360374650618,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,333.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.19865708695442263,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,321.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.333333,1.247219,0.995122,57.521531,1.829454,1.78,0.163095,8.666667,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.42651126136457523,0.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.4471580313422192,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.6232492903979006,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,276.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.8692317197309762,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.0,0.816497,0.653197,57.823865,1.402689,1.873333,0.032998,9.0,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.954242509439325,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,24.0,1.0,0.0,0.0,0.0,1.0,1.0,2019,1.2041199826559248,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2014,1.6127838567197355,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.2041199826559248,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.36172783601759284,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,597.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,125.666667,1.699673,1.352525,56.540898,3.215148,1.816667,0.111455,8.333333,9.134371,1.098612,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.380211241711606,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,346.0
0.0,0.0,0.3401360544217687,0.1999999999999999,0.0,0.0598639455782312,0.0,0.0,0.0598639455782312,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.09691001300805639,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100.0
0.0,0.0,0.3401360544217687,0.1999999999999999,0.0,0.0598639455782312,0.0,0.0,0.0598639455782312,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.07918124604762482,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950.0
0.0,0.0,0.3401360544217687,0.1999999999999999,0.0,0.0598639455782312,0.0,0.0,0.0598639455782312,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.505149978319906,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,649.0
0.0,0.0,0.3401360544217687,0.1999999999999999,0.0,0.0598639455782312,0.0,0.0,0.0598639455782312,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.2600713879850747,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,439.0
0.0,0.0,0.3401360544217687,0.1999999999999999,0.0,0.0598639455782312,0.0,0.0,0.0598639455782312,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.0,126.157823,3.548631,2.81285,59.495313,9.587876,1.859973,0.120117,8.50068,11.578846,1.392615,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,1.973589623427257,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0
0.0,0.0,0.3460207612456747,0.1923875432525951,0.0,0.230795847750865,0.0,0.0,0.0,0.0,0.230795847750865,0.0,0.0,0.0,0.0,0.0,125.577163,1.363805,1.086029,56.830498,2.655437,1.833059,0.088841,8.422837,11.316932,1.361114,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,1.021189299069938,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299.0
0.0,0.0,0.3500175008750438,0.1501575078753937,0.0,0.19985999299965,0.0,0.0,0.1001050052502625,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,126.851943,4.235803,3.339171,60.931973,11.929659,1.870998,0.125357,8.249212,12.689096,1.526147,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.921304619805281,1.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350.0
0.0,0.0,0.3500175008750438,0.1501575078753937,0.0,0.19985999299965,0.0,0.0,0.1001050052502625,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,126.851943,4.235803,3.339171,60.931973,11.929659,1.870998,0.125357,8.249212,12.689096,1.526147,5,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.921304619805281,1.0,8.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1028.0
0.0,0.0,0.3500175008750438,0.1501575078753937,0.0,0.19985999299965,0.0,0.0,0.1001050052502625,0.0,0.19985999299965,0.0,0.0,0.0,0.0,0.0,126.851943,4.235803,3.339171,60.931973,11.929659,1.870998,0.125357,8.249212,12.689096,1.526147,5,25.0,0.0,1.0,0.0,0.0,1.0,1.0,2017,0.921304619805281,1.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350.0
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.6736641390712486,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,745.0
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,-0.46852108295774486,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,623.0
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.1643528557844371,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0
0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,124.888889,1.196703,0.958214,58.055831,2.145418,1.868889,0.075195,9.111111,8.023148,0.964963,3,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.42324587393680785,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0
0.0,0.0,0.4580852038479157,0.2084287677508016,0.0,0.1667430142006413,0.0,0.0,0.0,0.0,0.1667430142006413,0.0,0.0,0.0,0.0,0.0,125.625286,1.348467,1.073404,56.932385,2.761674,1.830811,0.090749,8.374714,10.657897,1.28185,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,0.7481880270062004,0.0,8.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,392.0
0.0,0.0,0.5906674542232723,0.2274069698759598,0.0,0.0909627879503839,0.0,0.0,0.0,0.0,0.0909627879503839,0.0,0.0,0.0,0.0,0.0,125.682221,1.327841,1.056507,57.052927,2.877656,1.828151,0.092884,8.317779,9.012143,1.083912,4,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2018,0.7923916894982539,0.0,8.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,482.0
0.0,0.0039840637450199,0.199203187250996,0.199203187250996,0.0,0.199203187250996,0.0,0.199203187250996,0.0,0.0,0.199203187250996,0.0,0.0,0.0,0.0,0.0,125.776892,3.79951,3.020833,55.905561,3.779189,1.769124,0.146652,7.984064,13.54439,1.629016,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.6020599913279624,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,581.0
0.0,0.0039840637450199,0.199203187250996,0.199203187250996,0.0,0.199203187250996,0.0,0.199203187250996,0.0,0.0,0.199203187250996,0.0,0.0,0.0,0.0,0.0,125.776892,3.79951,3.020833,55.905561,3.779189,1.769124,0.146652,7.984064,13.54439,1.629016,6,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2017,0.9030899869919435,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,446.0
0.0,0.0080676898858717,0.1967729240456513,0.1967729240456513,0.0,0.1967729240456513,0.0,0.1967729240456513,0.0,0.0080676898858717,0.1967729240456513,0.0,0.0,0.0,0.0,0.0,125.709563,5.514592,4.386772,56.022689,5.753361,1.770986,0.154892,7.943526,13.945385,1.677244,7,25.0,0.0,0.0,0.0,1.0,1.0,1.0,2019,0.921304619805281,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,732.0
